Time,HipCenter_x,HipCenter_y,HipCenter_z,Spine_x,Spine_y,Spine_z,ShoulderCenter_x,ShoulderCenter_y,ShoulderCenter_z,Head_x,Head_y,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,WristLeft_x,WristLeft_y,WristLeft_z,HandLeft_x,HandLeft_y,HandLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristRight_x,WristRight_y,WristRight_z,HandRight_x,HandRight_y,HandRight_z,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootRight_x,FootRight_y,FootRight_z,drop_this_col
493,-0.212306,-0.2302685,1.22834,-0.1987413,-0.181521,1.198562,-0.1299016,0.06127809,1.058789,-0.01993914,0.2098725,0.9462084,-0.2405483,0.01817532,1.057631,-0.3940201,-0.1419621,1.067231,-0.3194806,-0.3168954,0.9994735,-0.2669785,-0.371457,0.9615759,0.01849005,-0.02133296,1.159843,0.0993937,-0.2001784,1.109128,-0.008988418,-0.03462797,1.112049,-0.0828444,-0.06984697,1.090264,-0.2934383,-0.2618027,1.241314,-0.06743346,-0.5231736,1.293113,0.1244367,-0.7450682,1.324585,0.1595502,-0.8027439,1.268783,-0.1591055,-0.3001392,1.271733,-0.04021879,-0.6131964,1.366462,0.06071188,-0.8789709,1.434379,0.08879273,-0.9431384,1.381774,
582,-0.2016865,-0.2422676,1.298631,-0.1909643,-0.1917055,1.270585,-0.1361693,0.05901042,1.14031,-0.0293354,0.2114532,1.016615,-0.2482314,0.002504857,1.130249,-0.3978332,-0.1597909,1.135753,-0.3158686,-0.3273859,1.057324,-0.2659428,-0.3754167,1.008517,0.02618225,-0.02456218,1.231677,0.09254172,-0.2099469,1.186155,0.1473451,-0.3784376,1.085879,0.1689068,-0.4153041,1.04006,-0.2835923,-0.2814997,1.312428,-0.09289409,-0.5044354,1.356887,0.1260238,-0.7603614,1.398777,0.1680935,-0.821314,1.342976,-0.1439989,-0.3144022,1.339208,-0.03656998,-0.6295291,1.440091,0.05458426,-0.8969167,1.513184,0.083886,-0.9596218,1.459493,
588,-0.2016865,-0.2422676,1.298631,-0.1909643,-0.1917055,1.270585,-0.1361693,0.05901042,1.14031,-0.0293354,0.2114532,1.016615,-0.2482314,0.002504857,1.130249,-0.3978332,-0.1597909,1.135753,-0.3158686,-0.3273859,1.057324,-0.2659428,-0.3754167,1.008517,0.02618225,-0.02456218,1.231677,0.09254172,-0.2099469,1.186155,0.1473451,-0.3784376,1.085879,0.1689068,-0.4153041,1.04006,-0.2835923,-0.2814997,1.312428,-0.09289409,-0.5044354,1.356887,0.1260238,-0.7603614,1.398777,0.1680935,-0.821314,1.342976,-0.1439989,-0.3144022,1.339208,-0.03656998,-0.6295291,1.440091,0.05458426,-0.8969167,1.513184,0.083886,-0.9596218,1.459493,
604,-0.188087,-0.2588483,1.348421,-0.1799868,-0.2068591,1.322323,-0.1383888,0.05139669,1.202068,-0.03896064,0.2086492,1.078034,-0.2506261,-0.008256499,1.189376,-0.3914514,-0.185654,1.189771,-0.3020311,-0.3373271,1.08744,-0.2572191,-0.3785365,1.02842,0.02629299,-0.02619914,1.28545,0.08839703,-0.2193834,1.247466,0.1292663,-0.3911642,1.146119,0.1410013,-0.433862,1.101768,-0.267702,-0.3043693,1.359543,-0.07919128,-0.5281624,1.408208,0.137097,-0.7849318,1.454891,0.1803633,-0.8434873,1.397746,-0.1269507,-0.3286816,1.387544,-0.04196683,-0.6648096,1.433456,0.03010315,-0.9498606,1.45988,0.05716334,-1.007907,1.400112,
613,-0.188087,-0.2588483,1.348421,-0.1799868,-0.2068591,1.322323,-0.1383888,0.05139669,1.202068,-0.03896064,0.2086492,1.078034,-0.2506261,-0.008256499,1.189376,-0.3914514,-0.185654,1.189771,-0.3020311,-0.3373271,1.08744,-0.2572191,-0.3785365,1.02842,0.02629299,-0.02619914,1.28545,0.08839703,-0.2193834,1.247466,0.1292663,-0.3911642,1.146119,0.1410013,-0.433862,1.101768,-0.267702,-0.3043693,1.359543,-0.07919128,-0.5281624,1.408208,0.137097,-0.7849318,1.454891,0.1803633,-0.8434873,1.397746,-0.1269507,-0.3286816,1.387544,-0.04196683,-0.6648096,1.433456,0.03010315,-0.9498606,1.45988,0.05716334,-1.007907,1.400112,
630,-0.182935,-0.262035,1.364058,-0.1751705,-0.2103755,1.339355,-0.135886,0.0462033,1.227821,-0.04039513,0.2092389,1.107056,-0.2504146,-0.01151221,1.211382,-0.3894821,-0.1920543,1.217579,-0.2989533,-0.3388563,1.104113,-0.2558043,-0.3765349,1.041593,0.02937283,-0.02729883,1.309097,0.08233485,-0.2228633,1.277751,0.1180505,-0.3951862,1.175368,0.1265044,-0.4397332,1.132099,-0.2621242,-0.3088364,1.374491,-0.07639331,-0.5342758,1.425943,0.1365885,-0.7927924,1.475785,0.1806504,-0.8503315,1.418323,-0.1214257,-0.3321766,1.402637,-0.0464666,-0.6713134,1.445196,0.0170671,-0.9587584,1.468751,0.04418389,-1.0158,1.408046,
636,-0.182935,-0.262035,1.364058,-0.1751705,-0.2103755,1.339355,-0.135886,0.0462033,1.227821,-0.04039513,0.2092389,1.107056,-0.2504146,-0.01151221,1.211382,-0.3894821,-0.1920543,1.217579,-0.2989533,-0.3388563,1.104113,-0.2558043,-0.3765349,1.041593,0.02937283,-0.02729883,1.309097,0.08233485,-0.2228633,1.277751,0.1180505,-0.3951862,1.175368,0.1265044,-0.4397332,1.132099,-0.2621242,-0.3088364,1.374491,-0.07639331,-0.5342758,1.425943,0.1365885,-0.7927924,1.475785,0.1806504,-0.8503315,1.418323,-0.1214257,-0.3321766,1.402637,-0.0464666,-0.6713134,1.445196,0.0170671,-0.9587584,1.468751,0.04418389,-1.0158,1.408046,
645,-0.1736975,-0.2725868,1.395078,-0.1664583,-0.2206683,1.372526,-0.1300019,0.03825132,1.271273,-0.04314442,0.2075691,1.151975,-0.2488581,-0.02021688,1.25775,-0.3816069,-0.2055196,1.260176,-0.311579,-0.3621349,1.149799,-0.2522313,-0.3858863,1.051984,0.03380513,-0.03695048,1.356363,0.08185415,-0.2385856,1.317807,0.09862287,-0.4169973,1.222015,0.1052454,-0.4608105,1.177696,-0.2540581,-0.3214009,1.402,-0.06679575,-0.542835,1.462781,0.1478698,-0.7966729,1.523294,0.1936985,-0.8524573,1.465824,-0.1102194,-0.3431347,1.432523,0.0007347986,-0.6648517,1.50942,0.09474541,-0.9374398,1.562055,0.1264917,-0.9936748,1.502857,
651,-0.1736975,-0.2725868,1.395078,-0.1664583,-0.2206683,1.372526,-0.1300019,0.03825132,1.271273,-0.04314442,0.2075691,1.151975,-0.2488581,-0.02021688,1.25775,-0.3816069,-0.2055196,1.260176,-0.311579,-0.3621349,1.149799,-0.2522313,-0.3858863,1.051984,0.03380513,-0.03695048,1.356363,0.08185415,-0.2385856,1.317807,0.09862287,-0.4169973,1.222015,0.1052454,-0.4608105,1.177696,-0.2540581,-0.3214009,1.402,-0.06679575,-0.542835,1.462781,0.1478698,-0.7966729,1.523294,0.1936985,-0.8524573,1.465824,-0.1102194,-0.3431347,1.432523,0.0007347986,-0.6648517,1.50942,0.09474541,-0.9374398,1.562055,0.1264917,-0.9936748,1.502857,
672,-0.1665016,-0.2783877,1.417156,-0.1597878,-0.2266857,1.396607,-0.1262479,0.03091276,1.306707,-0.0444655,0.2079002,1.193201,-0.2485422,-0.02523997,1.28611,-0.3758741,-0.2145981,1.288745,-0.3178245,-0.3660808,1.163794,-0.2582819,-0.3958938,1.086258,0.03641317,-0.0439178,1.389982,0.07624684,-0.2541861,1.355965,0.08427168,-0.4317097,1.257151,0.08859693,-0.4801539,1.217637,-0.2479271,-0.3293639,1.420717,-0.09358671,-0.6447917,1.391943,0.03716308,-0.912007,1.35505,0.07034266,-0.958173,1.288406,-0.1007709,-0.3498206,1.455333,0.004064672,-0.6770347,1.518707,0.09287633,-0.9542348,1.559876,0.125269,-1.00813,1.498888,
