Time,HipCenter_x,HipCenter_y,HipCenter_z,Spine_x,Spine_y,Spine_z,ShoulderCenter_x,ShoulderCenter_y,ShoulderCenter_z,Head_x,Head_y,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,WristLeft_x,WristLeft_y,WristLeft_z,HandLeft_x,HandLeft_y,HandLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristRight_x,WristRight_y,WristRight_z,HandRight_x,HandRight_y,HandRight_z,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootRight_x,FootRight_y,FootRight_z,drop_this_col
562,0.2320865,-0.1575091,1.448289,0.211579,-0.09936842,1.489684,0.2064574,0.2250279,1.482033,0.2208622,0.4170962,1.407256,0.08583293,0.1157077,1.438237,-0.01966912,-0.1240978,1.42495,-0.0437084,-0.3672143,1.297468,-0.04112573,-0.4263809,1.260152,0.3604725,0.117453,1.55598,0.4422832,-0.1439677,1.683492,0.5324778,-0.3563512,1.684591,0.5745189,-0.4352273,1.653286,0.1750903,-0.2193768,1.419293,0.2882012,-0.5238616,1.290334,0.3963406,-0.8149638,1.155116,0.4380739,-0.8311924,1.0707,0.2982459,-0.2250511,1.461206,0.1931881,-0.4989898,1.34553,0.07025873,-0.8195288,1.200784,0.08967684,-0.8434615,1.110333,
569,0.2320865,-0.1575091,1.448289,0.211579,-0.09936842,1.489684,0.2064574,0.2250279,1.482033,0.2208622,0.4170962,1.407256,0.08583293,0.1157077,1.438237,-0.01966912,-0.1240978,1.42495,-0.0437084,-0.3672143,1.297468,-0.04112573,-0.4263809,1.260152,0.3604725,0.117453,1.55598,0.4422832,-0.1439677,1.683492,0.5324778,-0.3563512,1.684591,0.5745189,-0.4352273,1.653286,0.1750903,-0.2193768,1.419293,0.2882012,-0.5238616,1.290334,0.3963406,-0.8149638,1.155116,0.4380739,-0.8311924,1.0707,0.2982459,-0.2250511,1.461206,0.1931881,-0.4989898,1.34553,0.07025873,-0.8195288,1.200784,0.08967684,-0.8434615,1.110333,
587,0.2188095,-0.1697992,1.459563,0.1983356,-0.1104033,1.502194,0.191051,0.2235988,1.499985,0.2061475,0.4140458,1.428741,0.07182892,0.1135425,1.452453,-0.03941383,-0.1233493,1.430039,-0.05467631,-0.3600266,1.292506,-0.05136606,-0.4173289,1.253129,0.3410861,0.1105674,1.564481,0.4288537,-0.1485614,1.687162,0.4769127,-0.3702801,1.70814,0.522177,-0.4517544,1.694663,0.164317,-0.2300728,1.430601,0.1395237,-0.5769172,1.379723,0.1161813,-0.9034647,1.319643,0.1458945,-0.9368957,1.235421,0.2829384,-0.2356089,1.471008,0.1697612,-0.5460775,1.344048,0.06320693,-0.838378,1.212337,0.08236099,-0.8617311,1.121885,
593,0.2188095,-0.1697992,1.459563,0.1983356,-0.1104033,1.502194,0.191051,0.2235988,1.499985,0.2061475,0.4140458,1.428741,0.07182892,0.1135425,1.452453,-0.03941383,-0.1233493,1.430039,-0.05467631,-0.3600266,1.292506,-0.05136606,-0.4173289,1.253129,0.3410861,0.1105674,1.564481,0.4288537,-0.1485614,1.687162,0.4769127,-0.3702801,1.70814,0.522177,-0.4517544,1.694663,0.164317,-0.2300728,1.430601,0.1395237,-0.5769172,1.379723,0.1161813,-0.9034647,1.319643,0.1458945,-0.9368957,1.235421,0.2829384,-0.2356089,1.471008,0.1697612,-0.5460775,1.344048,0.06320693,-0.838378,1.212337,0.08236099,-0.8617311,1.121885,
650,0.2113277,-0.1736162,1.466227,0.1904952,-0.1138625,1.509546,0.1827382,0.2238085,1.508716,0.2007132,0.4163628,1.438089,0.06360657,0.1130953,1.459976,-0.04667575,-0.1218036,1.431067,-0.06379968,-0.342817,1.292933,-0.0542924,-0.4057132,1.251368,0.3328344,0.1104465,1.571721,0.4196553,-0.1470877,1.692585,0.4704169,-0.3720055,1.708766,0.5162343,-0.4531356,1.698491,0.1568695,-0.2342994,1.437577,0.1265866,-0.5847622,1.386967,0.09845624,-0.9103137,1.327551,0.1273456,-0.9439405,1.243351,0.274916,-0.2392196,1.477497,0.3346368,-0.5337943,1.477316,0.4096922,-0.9040076,1.468619,0.4532874,-0.9423463,1.391185,
656,0.2113277,-0.1736162,1.466227,0.1904952,-0.1138625,1.509546,0.1827382,0.2238085,1.508716,0.2007132,0.4163628,1.438089,0.06360657,0.1130953,1.459976,-0.04667575,-0.1218036,1.431067,-0.06379968,-0.342817,1.292933,-0.0542924,-0.4057132,1.251368,0.3328344,0.1104465,1.571721,0.4196553,-0.1470877,1.692585,0.4704169,-0.3720055,1.708766,0.5162343,-0.4531356,1.698491,0.1568695,-0.2342994,1.437577,0.1265866,-0.5847622,1.386967,0.09845624,-0.9103137,1.327551,0.1273456,-0.9439405,1.243351,0.274916,-0.2392196,1.477497,0.3346368,-0.5337943,1.477316,0.4096922,-0.9040076,1.468619,0.4532874,-0.9423463,1.391185,
718,0.1815932,-0.1878766,1.487758,0.1624139,-0.1255724,1.531765,0.157089,0.2218194,1.530064,0.1788478,0.4160292,1.464385,0.03500637,0.109588,1.481432,-0.06568412,-0.112638,1.437848,-0.07027639,-0.3245973,1.2864,-0.06510274,-0.3650331,1.230084,0.3061616,0.1054819,1.585343,0.3921139,-0.1508397,1.704722,0.4416139,-0.4028518,1.712127,0.4734254,-0.4910048,1.720138,0.1246622,-0.2505407,1.463972,0.04278377,-0.5982107,1.422841,-0.0323863,-0.9173957,1.372472,-0.01283354,-0.954714,1.28706,0.2462858,-0.2499286,1.495105,0.3228562,-0.5447508,1.481438,0.4179638,-0.9109476,1.455764,0.460993,-0.9464052,1.37612,
724,0.1815932,-0.1878766,1.487758,0.1624139,-0.1255724,1.531765,0.157089,0.2218194,1.530064,0.1788478,0.4160292,1.464385,0.03500637,0.109588,1.481432,-0.06568412,-0.112638,1.437848,-0.07027639,-0.3245973,1.2864,-0.06510274,-0.3650331,1.230084,0.3061616,0.1054819,1.585343,0.3921139,-0.1508397,1.704722,0.4416139,-0.4028518,1.712127,0.4734254,-0.4910048,1.720138,0.1246622,-0.2505407,1.463972,0.04278377,-0.5982107,1.422841,-0.0323863,-0.9173957,1.372472,-0.01283354,-0.954714,1.28706,0.2462858,-0.2499286,1.495105,0.3228562,-0.5447508,1.481438,0.4179638,-0.9109476,1.455764,0.460993,-0.9464052,1.37612,
758,0.1741448,-0.1881235,1.493014,0.1546131,-0.1262523,1.537526,0.1485551,0.2209596,1.537195,0.1700586,0.4173655,1.472089,0.02610854,0.1101679,1.487826,-0.07678001,-0.1063796,1.44345,-0.0733774,-0.3085702,1.28476,-0.06446732,-0.3572055,1.235935,0.2959235,0.1059015,1.591247,0.3814908,-0.1490351,1.709594,0.4327393,-0.4028038,1.718171,0.4667797,-0.4903511,1.722099,0.1183515,-0.2505971,1.46826,0.04019391,-0.6034137,1.426771,-0.03081557,-0.9239626,1.376297,-0.01058787,-0.9610873,1.290829,0.2377192,-0.2501907,1.50086,0.3223372,-0.6027358,1.487187,0.3992162,-0.9230379,1.461984,0.4406393,-0.9547135,1.382152,
765,0.1741448,-0.1881235,1.493014,0.1546131,-0.1262523,1.537526,0.1485551,0.2209596,1.537195,0.1700586,0.4173655,1.472089,0.02610854,0.1101679,1.487826,-0.07678001,-0.1063796,1.44345,-0.0733774,-0.3085702,1.28476,-0.06446732,-0.3572055,1.235935,0.2959235,0.1059015,1.591247,0.3814908,-0.1490351,1.709594,0.4327393,-0.4028038,1.718171,0.4667797,-0.4903511,1.722099,0.1183515,-0.2505971,1.46826,0.04019391,-0.6034137,1.426771,-0.03081557,-0.9239626,1.376297,-0.01058787,-0.9610873,1.290829,0.2377192,-0.2501907,1.50086,0.3223372,-0.6027358,1.487187,0.3992162,-0.9230379,1.461984,0.4406393,-0.9547135,1.382152,
