Time,HipCenter_x,HipCenter_y,HipCenter_z,Spine_x,Spine_y,Spine_z,ShoulderCenter_x,ShoulderCenter_y,ShoulderCenter_z,Head_x,Head_y,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,WristLeft_x,WristLeft_y,WristLeft_z,HandLeft_x,HandLeft_y,HandLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristRight_x,WristRight_y,WristRight_z,HandRight_x,HandRight_y,HandRight_z,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootRight_x,FootRight_y,FootRight_z,drop_this_col
343,-0.04441256,-0.1902778,1.632853,-0.03459291,-0.1341534,1.671906,-0.03917698,0.1750829,1.668075,-0.01646044,0.3649688,1.552715,-0.2110046,0.120426,1.719378,-0.3261611,-0.09047826,1.667422,-0.2053716,0.001589331,1.529642,-0.1537336,0.01756312,1.512874,0.1288488,0.1109067,1.63296,0.2568459,-0.01261415,1.437941,0.06747191,0.02062693,1.446178,0.004347242,0.03170729,1.452988,-0.120484,-0.2670563,1.629691,-0.1405769,-0.5764721,1.59833,-0.1651787,-0.9553231,1.550927,-0.1890872,-0.99103,1.464735,0.02978295,-0.2633612,1.616994,0.05764196,-0.6130939,1.51737,0.08312701,-0.9330245,1.413456,0.06580821,-0.9595838,1.323112,
349,-0.04441256,-0.1902778,1.632853,-0.03459291,-0.1341534,1.671906,-0.03917698,0.1750829,1.668075,-0.01646044,0.3649688,1.552715,-0.2110046,0.120426,1.719378,-0.3261611,-0.09047826,1.667422,-0.2053716,0.001589331,1.529642,-0.1537336,0.01756312,1.512874,0.1288488,0.1109067,1.63296,0.2568459,-0.01261415,1.437941,0.06747191,0.02062693,1.446178,0.004347242,0.03170729,1.452988,-0.120484,-0.2670563,1.629691,-0.1405769,-0.5764721,1.59833,-0.1651787,-0.9553231,1.550927,-0.1890872,-0.99103,1.464735,0.02978295,-0.2633612,1.616994,0.05764196,-0.6130939,1.51737,0.08312701,-0.9330245,1.413456,0.06580821,-0.9595838,1.323112,
371,-0.05040976,-0.1959008,1.647097,-0.03703816,-0.1403953,1.685933,-0.04079011,0.1662997,1.681399,-0.02339335,0.3604835,1.566953,-0.2123633,0.114874,1.747967,-0.3191224,-0.07404212,1.702905,-0.1985961,-0.001774276,1.546276,-0.1680913,0.004559889,1.534193,0.1204613,0.1059386,1.637506,0.239684,-0.02363396,1.428934,0.05080213,0.002743423,1.45205,-0.0121585,0.01153588,1.463817,-0.1263016,-0.2732772,1.647281,-0.1405955,-0.5849308,1.60326,-0.1573946,-0.9512074,1.541926,-0.1858333,-0.9834716,1.456906,0.02168589,-0.2664795,1.628833,0.03279992,-0.5552866,1.53598,0.04681968,-0.9196017,1.410303,0.02254628,-0.9481903,1.320738,
377,-0.05040976,-0.1959008,1.647097,-0.03703816,-0.1403953,1.685933,-0.04079011,0.1662997,1.681399,-0.02339335,0.3604835,1.566953,-0.2123633,0.114874,1.747967,-0.3191224,-0.07404212,1.702905,-0.1985961,-0.001774276,1.546276,-0.1680913,0.004559889,1.534193,0.1204613,0.1059386,1.637506,0.239684,-0.02363396,1.428934,0.05080213,0.002743423,1.45205,-0.0121585,0.01153588,1.463817,-0.1263016,-0.2732772,1.647281,-0.1405955,-0.5849308,1.60326,-0.1573946,-0.9512074,1.541926,-0.1858333,-0.9834716,1.456906,0.02168589,-0.2664795,1.628833,0.03279992,-0.5552866,1.53598,0.04681968,-0.9196017,1.410303,0.02254628,-0.9481903,1.320738,
425,-0.0553619,-0.2043489,1.659493,-0.04018975,-0.1489112,1.698786,-0.0424857,0.1589077,1.69426,-0.02870746,0.3553859,1.578137,-0.2093705,0.1070046,1.75731,-0.3138711,-0.08573014,1.713364,-0.1998021,-0.006076783,1.560348,-0.1729035,-0.001564859,1.549941,0.1118906,0.09858413,1.640152,0.2170436,-0.03181617,1.424578,0.03024167,-0.003698403,1.458747,-0.03202563,0.005674187,1.474195,-0.1293891,-0.2789488,1.660125,-0.1354102,-0.579378,1.603755,-0.1427353,-0.9448709,1.526089,-0.172011,-0.9750159,1.441198,0.01420926,-0.2725835,1.639428,0.02166874,-0.5532461,1.53969,0.03121326,-0.9123582,1.403752,0.004417256,-0.9385893,1.315186,
431,-0.0553619,-0.2043489,1.659493,-0.04018975,-0.1489112,1.698786,-0.0424857,0.1589077,1.69426,-0.02870746,0.3553859,1.578137,-0.2093705,0.1070046,1.75731,-0.3138711,-0.08573014,1.713364,-0.1998021,-0.006076783,1.560348,-0.1729035,-0.001564859,1.549941,0.1118906,0.09858413,1.640152,0.2170436,-0.03181617,1.424578,0.03024167,-0.003698403,1.458747,-0.03202563,0.005674187,1.474195,-0.1293891,-0.2789488,1.660125,-0.1354102,-0.579378,1.603755,-0.1427353,-0.9448709,1.526089,-0.172011,-0.9750159,1.441198,0.01420926,-0.2725835,1.639428,0.02166874,-0.5532461,1.53969,0.03121326,-0.9123582,1.403752,0.004417256,-0.9385893,1.315186,
447,-0.06053882,-0.2110391,1.671109,-0.04296121,-0.1557582,1.71042,-0.04522015,0.1526177,1.706643,-0.03459992,0.3507717,1.587531,-0.20954,0.1002933,1.7757,-0.2993012,-0.09288751,1.762388,-0.20995,-0.01417878,1.594282,-0.1808567,-0.005617527,1.572235,0.102027,0.09166197,1.644143,0.1808434,-0.03986709,1.423622,0.001403093,-0.0009020455,1.476057,-0.05841036,0.0120863,1.497587,-0.1339139,-0.2846127,1.67388,-0.1353489,-0.579521,1.604411,-0.1371042,-0.9402549,1.510447,-0.1692822,-0.9682702,1.426291,0.00739359,-0.2773367,1.649567,0.0136704,-0.5706832,1.538866,0.02093836,-0.9103507,1.400901,-0.009710558,-0.9328845,1.314556,
452,-0.06053882,-0.2110391,1.671109,-0.04296121,-0.1557582,1.71042,-0.04522015,0.1526177,1.706643,-0.03459992,0.3507717,1.587531,-0.20954,0.1002933,1.7757,-0.2993012,-0.09288751,1.762388,-0.20995,-0.01417878,1.594282,-0.1808567,-0.005617527,1.572235,0.102027,0.09166197,1.644143,0.1808434,-0.03986709,1.423622,0.001403093,-0.0009020455,1.476057,-0.05841036,0.0120863,1.497587,-0.1339139,-0.2846127,1.67388,-0.1353489,-0.579521,1.604411,-0.1371042,-0.9402549,1.510447,-0.1692822,-0.9682702,1.426291,0.00739359,-0.2773367,1.649567,0.0136704,-0.5706832,1.538866,0.02093836,-0.9103507,1.400901,-0.009710558,-0.9328845,1.314556,
467,-0.06486151,-0.2169489,1.680911,-0.04497183,-0.1615875,1.719878,-0.04679265,0.1476014,1.715583,-0.03933237,0.3464994,1.59577,-0.2083989,0.09676354,1.791764,-0.2858155,-0.09874181,1.780656,-0.2202513,-0.01365805,1.606019,-0.1853445,-0.007581124,1.591761,0.09150345,0.08538143,1.648585,0.1735585,-0.04303379,1.423068,-0.005015463,-0.003863357,1.478184,-0.06454013,0.009193456,1.5006,-0.1366702,-0.2882088,1.685053,-0.1420038,-0.5864292,1.614721,-0.1482859,-0.9376903,1.522355,-0.1841262,-0.9654043,1.440231,0.0005019845,-0.2818126,1.658703,-0.00227147,-0.5522537,1.550075,-0.005870279,-0.9031755,1.401047,-0.04058351,-0.9265956,1.315897,
474,-0.06486151,-0.2169489,1.680911,-0.04497183,-0.1615875,1.719878,-0.04679265,0.1476014,1.715583,-0.03933237,0.3464994,1.59577,-0.2083989,0.09676354,1.791764,-0.2858155,-0.09874181,1.780656,-0.2202513,-0.01365805,1.606019,-0.1853445,-0.007581124,1.591761,0.09150345,0.08538143,1.648585,0.1735585,-0.04303379,1.423068,-0.005015463,-0.003863357,1.478184,-0.06454013,0.009193456,1.5006,-0.1366702,-0.2882088,1.685053,-0.1420038,-0.5864292,1.614721,-0.1482859,-0.9376903,1.522355,-0.1841262,-0.9654043,1.440231,0.0005019845,-0.2818126,1.658703,-0.00227147,-0.5522537,1.550075,-0.005870279,-0.9031755,1.401047,-0.04058351,-0.9265956,1.315897,
