HipCenterXPosition, HipCenterYPosition, HipCenterZPosition, SpineXPosition, SpineYPosition, SpineZPosition, ShoulderCenterXPosition, ShoulderCenterYPosition, ShoulderCenterZPosition, HeadXPosition, HeadYPosition, HeadZPosition, ShoulderLeftX Position,ShoulderLeftYPosition, ShoulderLeftZPosition, ElbowLeftXPosition, ElbowLeftYPosition, ElbowLeftZPosition, WristLeftXPosition, WristLeftYPosition, WristLeftZPosition, HandLeftXPosition, HandLeftYPosition, HandLeftZPosition, ShoulderRightXPosition, ShoulderRightYPosition, ShoulderRightZPosition, ElbowRightXPosition, ElbowRightYPosition, ElbowRightZPosition, WristRightXPosition, WristRightYPosition, WristRightZPosition, HandRightXPosition, HandRightYPosition, HandRightZPosition, HipLeftXPosition, HipLeftYPosition, HipLeftZPosition, KneeLeftXPosition, KneeLeftYPosition, KneeLeftZPosition, AnkleLeftXPosition, AnkleLeftYPosition, AnkleLeftZPosition, FootLeftXPosition, FootLeftYPosition, FootLeftZPosition, HipRightXPosition, HipRightYPosition, HipRightZPosition, KneeRightXPosition, KneeRightYPosition, KneeRightZPosition, AnkleRightXPosition, AnkleRightYPosition, AnkleRightZPosition, FootRightXPosition, FootRightYPosition, FootRightZPosition, drop_this_col
-0.05063411,-0.1761907,1.161267,-0.05136468,-0.1059293,1.174582,-0.04505587,0.2476493,1.158693,-0.0431899,0.3956532,1.157994,-0.1769714,0.1017143,1.124796,-0.2338221,-0.1312551,1.118352,-0.2932331,-0.314708,1.148466,-0.3350081,-0.3895393,1.1761,0.0819201,0.1112203,1.15131,0.1228049,-0.09509733,1.252455,0.1024166,-0.2298916,1.382722,0.1223906,-0.2881097,1.448451,-0.1096917,-0.2344396,1.152483,-0.3036088,-0.5146877,1.23247,-0.4809654,-0.7710027,1.292349,-0.473594,-0.8128995,1.219313,0.006913023,-0.2351691,1.167304,0.1314153,-0.5509784,1.25206,0.2452851,-0.8398178,1.316302,0.2526565,-0.8817146,1.243266,
-0.05629535,-0.1763048,1.174693,-0.05673512,-0.1056535,1.187712,-0.05074698,0.250172,1.173415,-0.05049174,0.3979136,1.170797,-0.1837724,0.1021643,1.139818,-0.2406451,-0.1326323,1.142059,-0.2949039,-0.3130381,1.189201,-0.3374687,-0.3871416,1.21801,0.07600047,0.1130665,1.162621,0.1209036,-0.09416294,1.253071,0.08392293,-0.3561522,1.201597,0.1039086,-0.4144317,1.267454,-0.1158545,-0.2348344,1.166797,-0.310468,-0.5172781,1.240622,-0.4882024,-0.7752249,1.294743,-0.4819579,-0.8171212,1.221463,0.001713822,-0.2351214,1.179574,0.1055947,-0.5546232,1.277618,0.2004658,-0.846414,1.353858,0.2067104,-0.8883103,1.280578,
-0.05629535,-0.1763048,1.174693,-0.05673512,-0.1056535,1.187712,-0.05074698,0.250172,1.173415,-0.05049174,0.3979136,1.170797,-0.1837724,0.1021643,1.139818,-0.2406451,-0.1326323,1.142059,-0.2949039,-0.3130381,1.189201,-0.3374687,-0.3871416,1.21801,0.07600047,0.1130665,1.162621,0.1209036,-0.09416294,1.253071,0.08392293,-0.3561522,1.201597,0.1039086,-0.4144317,1.267454,-0.1158545,-0.2348344,1.166797,-0.310468,-0.5172781,1.240622,-0.4882024,-0.7752249,1.294743,-0.4819579,-0.8171212,1.221463,0.001713822,-0.2351214,1.179574,0.1055947,-0.5546232,1.277618,0.2004658,-0.846414,1.353858,0.2067104,-0.8883103,1.280578,
-0.06363532,-0.1744731,1.190338,-0.06339043,-0.1037905,1.202532,-0.05613024,0.2516802,1.18746,-0.05594063,0.4001405,1.186661,-0.1907133,0.1059182,1.158073,-0.2472322,-0.1308218,1.166629,-0.2945853,-0.3127291,1.215428,-0.3319427,-0.3820827,1.2593,0.07302871,0.1133165,1.175835,0.1193917,-0.09374059,1.254696,0.08336127,-0.3568701,1.209507,0.1033434,-0.4151391,1.275352,-0.1247128,-0.2333373,1.18396,-0.3126935,-0.5241575,1.24627,-0.4841245,-0.7893742,1.28977,-0.4794121,-0.8313958,1.216308,-0.004699283,-0.2343547,1.193937,0.09919266,-0.5583258,1.280181,0.193938,-0.8537748,1.345508,0.1986505,-0.8957964,1.272046,
-0.06363532,-0.1744731,1.190338,-0.06339043,-0.1037905,1.202532,-0.05613024,0.2516802,1.18746,-0.05594063,0.4001405,1.186661,-0.1907133,0.1059182,1.158073,-0.2472322,-0.1308218,1.166629,-0.2945853,-0.3127291,1.215428,-0.3319427,-0.3820827,1.2593,0.07302871,0.1133165,1.175835,0.1193917,-0.09374059,1.254696,0.08336127,-0.3568701,1.209507,0.1033434,-0.4151391,1.275352,-0.1247128,-0.2333373,1.18396,-0.3126935,-0.5241575,1.24627,-0.4841245,-0.7893742,1.28977,-0.4794121,-0.8313958,1.216308,-0.004699283,-0.2343547,1.193937,0.09919266,-0.5583258,1.280181,0.193938,-0.8537748,1.345508,0.1986505,-0.8957964,1.272046,
-0.06731858,-0.1733586,1.204589,-0.06676476,-0.102513,1.216661,-0.05947672,0.2540905,1.20329,-0.06113963,0.401909,1.19925,-0.1974398,0.1072625,1.176757,-0.2532389,-0.127175,1.191872,-0.2964946,-0.3101228,1.261393,-0.3326157,-0.3715209,1.290511,0.06947343,0.1144374,1.190494,0.1173433,-0.09292099,1.25939,0.08803433,-0.3461364,1.252616,0.1080276,-0.4044381,1.318498,-0.1290813,-0.2331339,1.199108,-0.3173857,-0.5240093,1.263168,-0.4888712,-0.7889044,1.308158,-0.4853863,-0.8309116,1.234471,-0.007809736,-0.2335106,1.206904,0.08018332,-0.5603413,1.300969,0.160317,-0.8579801,1.373286,0.1638019,-0.8999873,1.299599,
-0.06731858,-0.1733586,1.204589,-0.06676476,-0.102513,1.216661,-0.05947672,0.2540905,1.20329,-0.06113963,0.401909,1.19925,-0.1974398,0.1072625,1.176757,-0.2532389,-0.127175,1.191872,-0.2964946,-0.3101228,1.261393,-0.3326157,-0.3715209,1.290511,0.06947343,0.1144374,1.190494,0.1173433,-0.09292099,1.25939,0.08803433,-0.3461364,1.252616,0.1080276,-0.4044381,1.318498,-0.1290813,-0.2331339,1.199108,-0.3173857,-0.5240093,1.263168,-0.4888712,-0.7889044,1.308158,-0.4853863,-0.8309116,1.234471,-0.007809736,-0.2335106,1.206904,0.08018332,-0.5603413,1.300969,0.160317,-0.8579801,1.373286,0.1638019,-0.8999873,1.299599,
-0.0710661,-0.1707575,1.222019,-0.07063892,-0.1001001,1.233627,-0.06534158,0.2554279,1.220301,-0.06654181,0.4038856,1.217703,-0.2008869,0.111417,1.196327,-0.2582968,-0.1217982,1.221848,-0.2896934,-0.3012982,1.286383,-0.3215808,-0.367002,1.339545,0.06748615,0.1165061,1.2063,0.112687,-0.094721,1.265535,0.08684742,-0.3484967,1.259395,0.095248,-0.4020208,1.298414,-0.1329506,-0.2307156,1.218602,-0.2673166,-0.5584508,1.235865,-0.3895118,-0.8565001,1.238195,-0.3871179,-0.8985695,1.164362,-0.01082144,-0.2314058,1.222334,0.06426533,-0.5638433,1.310683,0.1325508,-0.8661691,1.377659,0.1349448,-0.9082384,1.303826,
-0.0710661,-0.1707575,1.222019,-0.07063892,-0.1001001,1.233627,-0.06534158,0.2554279,1.220301,-0.06654181,0.4038856,1.217703,-0.2008869,0.111417,1.196327,-0.2582968,-0.1217982,1.221848,-0.2896934,-0.3012982,1.286383,-0.3215808,-0.367002,1.339545,0.06748615,0.1165061,1.2063,0.112687,-0.094721,1.265535,0.08684742,-0.3484967,1.259395,0.095248,-0.4020208,1.298414,-0.1329506,-0.2307156,1.218602,-0.2673166,-0.5584508,1.235865,-0.3895118,-0.8565001,1.238195,-0.3871179,-0.8985695,1.164362,-0.01082144,-0.2314058,1.222334,0.06426533,-0.5638433,1.310683,0.1325508,-0.8661691,1.377659,0.1349448,-0.9082384,1.303826,
-0.07481915,-0.1684933,1.242412,-0.07396329,-0.0977673,1.253765,-0.06870473,0.2580959,1.240939,-0.07098572,0.4060787,1.235838,-0.2050172,0.1139176,1.219037,-0.2627729,-0.1101848,1.249335,-0.2953264,-0.3035206,1.349849,-0.3224774,-0.3722952,1.401795,0.06365915,0.1179173,1.22222,0.1089966,-0.09562883,1.275923,0.08625549,-0.3506272,1.275474,0.09598512,-0.4098335,1.304814,-0.1367958,-0.2281464,1.239834,-0.2660125,-0.5596952,1.239307,-0.3833651,-0.8608025,1.225435,-0.3829365,-0.9029024,1.151443,-0.0145795,-0.2293553,1.241863,0.01163703,-0.5817115,1.273069,0.03544646,-0.9017156,1.288018,0.03587505,-0.9438155,1.214026,
