HipCenterXPosition, HipCenterYPosition, HipCenterZPosition, SpineXPosition, SpineYPosition, SpineZPosition, ShoulderCenterXPosition, ShoulderCenterYPosition, ShoulderCenterZPosition, HeadXPosition, HeadYPosition, HeadZPosition, ShoulderLeftX Position,ShoulderLeftYPosition, ShoulderLeftZPosition, ElbowLeftXPosition, ElbowLeftYPosition, ElbowLeftZPosition, WristLeftXPosition, WristLeftYPosition, WristLeftZPosition, HandLeftXPosition, HandLeftYPosition, HandLeftZPosition, ShoulderRightXPosition, ShoulderRightYPosition, ShoulderRightZPosition, ElbowRightXPosition, ElbowRightYPosition, ElbowRightZPosition, WristRightXPosition, WristRightYPosition, WristRightZPosition, HandRightXPosition, HandRightYPosition, HandRightZPosition, HipLeftXPosition, HipLeftYPosition, HipLeftZPosition, KneeLeftXPosition, KneeLeftYPosition, KneeLeftZPosition, AnkleLeftXPosition, AnkleLeftYPosition, AnkleLeftZPosition, FootLeftXPosition, FootLeftYPosition, FootLeftZPosition, HipRightXPosition, HipRightYPosition, HipRightZPosition, KneeRightXPosition, KneeRightYPosition, KneeRightZPosition, AnkleRightXPosition, AnkleRightYPosition, AnkleRightZPosition, FootRightXPosition, FootRightYPosition, FootRightZPosition, drop_this_col
1.211901,-0.04320586,2.708898,1.220314,0.04421016,2.70575,1.262379,0.4812903,2.709229,1.169654,0.6877613,2.69427,1.138186,0.2961438,2.767192,1.115323,-0.05869657,2.75764,1.154952,-0.1050922,3.092866,1.128587,-0.155566,3.166449,1.251953,0.3412849,2.563612,1.190412,0.1034397,2.438072,0.9474983,0.002565648,2.400573,0.8700188,0.006138373,2.423145,1.181018,-0.1082818,2.755055,1.047617,-0.5276006,2.892003,1.038127,-0.9190633,2.990573,1.139354,-0.9527231,2.921778,1.232213,-0.08796831,2.659378,1.385415,-0.6142431,2.779592,1.460284,-0.9540648,2.7882,1.403147,-1.007261,2.688109,
1.211901,-0.04320586,2.708898,1.220314,0.04421016,2.70575,1.262379,0.4812903,2.709229,1.169654,0.6877613,2.69427,1.138186,0.2961438,2.767192,1.115323,-0.05869657,2.75764,1.154952,-0.1050922,3.092866,1.128587,-0.155566,3.166449,1.251953,0.3412849,2.563612,1.190412,0.1034397,2.438072,0.9474983,0.002565648,2.400573,0.8700188,0.006138373,2.423145,1.181018,-0.1082818,2.755055,1.047617,-0.5276006,2.892003,1.038127,-0.9190633,2.990573,1.139354,-0.9527231,2.921778,1.232213,-0.08796831,2.659378,1.385415,-0.6142431,2.779592,1.460284,-0.9540648,2.7882,1.403147,-1.007261,2.688109,
1.169218,-0.0408456,2.70464,1.177658,0.04464906,2.701039,1.218497,0.4718621,2.701819,1.136262,0.6835497,2.696389,1.162147,0.3652535,2.825321,1.109759,0.04734844,2.832896,1.150901,-0.0772532,3.114082,1.14559,-0.1430945,3.171839,1.20321,0.3266239,2.549698,1.10016,0.09497776,2.431799,0.8741444,0.01857594,2.392138,0.818506,0.02690087,2.41859,1.158156,-0.08885731,2.753237,1.013048,-0.5294384,2.883214,0.9505454,-0.8822345,2.943346,0.8589597,-0.9412281,2.96936,1.169985,-0.1005911,2.653208,1.344666,-0.5525392,2.758873,1.481584,-0.9097098,2.827531,1.423624,-0.9761234,2.737479,
1.169218,-0.0408456,2.70464,1.177658,0.04464906,2.701039,1.218497,0.4718621,2.701819,1.136262,0.6835497,2.696389,1.162147,0.3652535,2.825321,1.109759,0.04734844,2.832896,1.150901,-0.0772532,3.114082,1.14559,-0.1430945,3.171839,1.20321,0.3266239,2.549698,1.10016,0.09497776,2.431799,0.8741444,0.01857594,2.392138,0.818506,0.02690087,2.41859,1.158156,-0.08885731,2.753237,1.013048,-0.5294384,2.883214,0.9505454,-0.8822345,2.943346,0.8589597,-0.9412281,2.96936,1.169985,-0.1005911,2.653208,1.344666,-0.5525392,2.758873,1.481584,-0.9097098,2.827531,1.423624,-0.9761234,2.737479,
1.132769,-0.04173053,2.695611,1.140606,0.04447081,2.690192,1.179592,0.4757588,2.681179,1.085521,0.6882944,2.689036,1.151361,0.4087092,2.837651,1.090964,0.100328,2.838192,1.131978,-0.03672124,3.104259,1.128,-0.1072205,3.153746,1.188246,0.3303619,2.546826,1.051672,0.09929001,2.426207,0.8254974,0.04575103,2.389739,0.7467526,0.05458598,2.423742,1.117337,-0.06619834,2.731884,0.9610659,-0.5511926,2.872017,0.8692521,-0.9063286,2.937016,0.7763082,-0.943588,2.955626,1.135876,-0.1007867,2.655881,1.306797,-0.5501221,2.757659,1.457472,-0.9589269,2.774307,1.400356,-1.015956,2.662625,
1.132769,-0.04173053,2.695611,1.140606,0.04447081,2.690192,1.179592,0.4757588,2.681179,1.085521,0.6882944,2.689036,1.151361,0.4087092,2.837651,1.090964,0.100328,2.838192,1.131978,-0.03672124,3.104259,1.128,-0.1072205,3.153746,1.188246,0.3303619,2.546826,1.051672,0.09929001,2.426207,0.8254974,0.04575103,2.389739,0.7467526,0.05458598,2.423742,1.117337,-0.06619834,2.731884,0.9610659,-0.5511926,2.872017,0.8692521,-0.9063286,2.937016,0.7763082,-0.943588,2.955626,1.135876,-0.1007867,2.655881,1.306797,-0.5501221,2.757659,1.457472,-0.9589269,2.774307,1.400356,-1.015956,2.662625,
1.095325,-0.05894336,2.696632,1.101938,0.02757679,2.691867,1.134391,0.460262,2.687095,1.06593,0.6764994,2.691988,1.110257,0.3951299,2.84498,1.022775,0.110268,2.75568,1.0744,-0.02177957,3.008983,1.062389,-0.07706948,3.040566,1.138675,0.3241391,2.540834,1.000018,0.09206347,2.419567,0.7799377,0.04841266,2.39523,0.7219092,0.06033697,2.424196,1.086594,-0.08447193,2.735039,0.9382638,-0.5516807,2.865577,0.8432248,-0.8682562,2.902858,0.7698834,-0.9433188,2.940235,1.099327,-0.1173726,2.656782,1.347141,-0.6146178,2.776101,1.465902,-0.9538828,2.794211,1.410405,-1.007751,2.685373,
1.095325,-0.05894336,2.696632,1.101938,0.02757679,2.691867,1.134391,0.460262,2.687095,1.06593,0.6764994,2.691988,1.110257,0.3951299,2.84498,1.022775,0.110268,2.75568,1.0744,-0.02177957,3.008983,1.062389,-0.07706948,3.040566,1.138675,0.3241391,2.540834,1.000018,0.09206347,2.419567,0.7799377,0.04841266,2.39523,0.7219092,0.06033697,2.424196,1.086594,-0.08447193,2.735039,0.9382638,-0.5516807,2.865577,0.8432248,-0.8682562,2.902858,0.7698834,-0.9433188,2.940235,1.099327,-0.1173726,2.656782,1.347141,-0.6146178,2.776101,1.465902,-0.9538828,2.794211,1.410405,-1.007751,2.685373,
1.061615,-0.06411811,2.688424,1.071126,0.02354274,2.684953,1.116463,0.4605461,2.685129,1.012787,0.6628044,2.684993,1.090019,0.395039,2.843144,0.9942249,0.1200076,2.734792,1.040266,-0.01851591,2.983289,1.028826,-0.07603259,3.01508,1.111851,0.3216103,2.540215,0.9577064,0.08817192,2.423622,0.7395427,0.04358974,2.398538,0.6562045,0.06085712,2.428564,1.051558,-0.08538774,2.720994,0.8896569,-0.5630099,2.853412,0.8329762,-0.8768283,2.897426,0.7729974,-0.9532003,2.928821,1.063157,-0.1187239,2.653599,1.265498,-0.5477417,2.755386,1.456105,-0.9394945,2.790663,1.402765,-1.010615,2.685012,
1.061615,-0.06411811,2.688424,1.071126,0.02354274,2.684953,1.116463,0.4605461,2.685129,1.012787,0.6628044,2.684993,1.090019,0.395039,2.843144,0.9942249,0.1200076,2.734792,1.040266,-0.01851591,2.983289,1.028826,-0.07603259,3.01508,1.111851,0.3216103,2.540215,0.9577064,0.08817192,2.423622,0.7395427,0.04358974,2.398538,0.6562045,0.06085712,2.428564,1.051558,-0.08538774,2.720994,0.8896569,-0.5630099,2.853412,0.8329762,-0.8768283,2.897426,0.7729974,-0.9532003,2.928821,1.063157,-0.1187239,2.653599,1.265498,-0.5477417,2.755386,1.456105,-0.9394945,2.790663,1.402765,-1.010615,2.685012,
