Time,HipCenter_x,HipCenter_y,HipCenter_z,Spine_x,Spine_y,Spine_z,ShoulderCenter_x,ShoulderCenter_y,ShoulderCenter_z,Head_x,Head_y,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,WristLeft_x,WristLeft_y,WristLeft_z,HandLeft_x,HandLeft_y,HandLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristRight_x,WristRight_y,WristRight_z,HandRight_x,HandRight_y,HandRight_z,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootRight_x,FootRight_y,FootRight_z,drop_this_col
355,-0.1451285,-0.1981228,1.629807,-0.1455544,-0.1336798,1.629188,-0.1457285,0.1902938,1.632594,-0.1083497,0.3753199,1.537629,-0.3055572,0.1113924,1.617501,-0.4418108,-0.1101057,1.613438,-0.4641152,-0.3496945,1.503668,-0.460554,-0.4192543,1.469582,0.01859966,0.09845243,1.686304,0.05846704,-0.1682798,1.707337,0.06269805,-0.3593818,1.594175,0.04876398,-0.4338326,1.470941,-0.2209935,-0.2716027,1.60966,-0.2460096,-0.5702769,1.597567,-0.2759674,-0.927949,1.573556,-0.2620698,-0.9692803,1.491149,-0.06907962,-0.2738945,1.645223,-0.03776049,-0.5547767,1.545632,0.0006685406,-0.8994233,1.414269,0.02063269,-0.9260605,1.327183,
376,-0.1451285,-0.1981228,1.629807,-0.1455544,-0.1336798,1.629188,-0.1457285,0.1902938,1.632594,-0.1083497,0.3753199,1.537629,-0.3055572,0.1113924,1.617501,-0.4418108,-0.1101057,1.613438,-0.4641152,-0.3496945,1.503668,-0.460554,-0.4192543,1.469582,0.01859966,0.09845243,1.686304,0.05846704,-0.1682798,1.707337,0.06269805,-0.3593818,1.594175,0.04876398,-0.4338326,1.470941,-0.2209935,-0.2716027,1.60966,-0.2460096,-0.5702769,1.597567,-0.2759674,-0.927949,1.573556,-0.2620698,-0.9692803,1.491149,-0.06907962,-0.2738945,1.645223,-0.03776049,-0.5547767,1.545632,0.0006685406,-0.8994233,1.414269,0.02063269,-0.9260605,1.327183,
412,-0.1559646,-0.2008034,1.643722,-0.158115,-0.13609,1.647211,-0.1647433,0.1904828,1.656736,-0.1279919,0.376096,1.561472,-0.3260591,0.1062949,1.641207,-0.4452289,-0.1163367,1.614001,-0.4684583,-0.3480898,1.482795,-0.4635591,-0.4113784,1.444385,-0.0007169507,0.09761684,1.704195,0.04704846,-0.1697946,1.723355,0.06009149,-0.3563591,1.602645,0.05094971,-0.4323368,1.483761,-0.2301665,-0.2754093,1.620874,-0.2614319,-0.5735747,1.605806,-0.2988468,-0.9303849,1.578236,-0.2874172,-0.9704082,1.494792,-0.07873543,-0.2749627,1.65772,-0.0381779,-0.5517821,1.549477,0.01158928,-0.8914607,1.407494,0.03109649,-0.915168,1.319444,
448,-0.166359,-0.2029769,1.655104,-0.1703149,-0.138341,1.663614,-0.1827317,0.1905196,1.679516,-0.1509743,0.378401,1.589159,-0.3406457,0.1032611,1.659838,-0.4492109,-0.1223371,1.614958,-0.4688178,-0.3395516,1.469122,-0.4606596,-0.4023376,1.421787,-0.0181894,0.09746075,1.719331,0.0376038,-0.1685384,1.739183,0.05597534,-0.3515275,1.613204,0.05250208,-0.4312929,1.500118,-0.2391007,-0.2781006,1.630424,-0.2672323,-0.5744115,1.609373,-0.3013183,-0.9334409,1.574516,-0.2902272,-0.9713625,1.490025,-0.08783741,-0.2756132,1.666955,-0.04037005,-0.5502923,1.553566,0.01760603,-0.885782,1.405842,0.03716883,-0.9069535,1.317136,
476,-0.1768631,-0.2040983,1.665818,-0.1820887,-0.1397258,1.679531,-0.1971984,0.1911675,1.698588,-0.1716847,0.3815728,1.614196,-0.3576187,0.09934346,1.680156,-0.4515083,-0.1233351,1.617613,-0.463559,-0.3289741,1.457723,-0.4525316,-0.387972,1.406217,-0.03246091,0.0971325,1.734283,0.02935891,-0.166086,1.754185,0.05075054,-0.3458423,1.623627,0.05342245,-0.4051825,1.552295,-0.2493052,-0.2804276,1.640474,-0.2706906,-0.5713743,1.612661,-0.2975132,-0.9362936,1.568956,-0.2869875,-0.9720371,1.483418,-0.0969238,-0.275453,1.675119,-0.0457173,-0.5525908,1.558775,0.01534403,-0.8830646,1.410449,0.03386694,-0.9028119,1.321162,
529,-0.1865356,-0.2050012,1.67611,-0.1927327,-0.1409946,1.69482,-0.2095607,0.1929278,1.719501,-0.1887154,0.3863012,1.636415,-0.369254,0.09670573,1.695323,-0.4552231,-0.1219365,1.624124,-0.4560439,-0.3135098,1.452249,-0.4396607,-0.3681031,1.394999,-0.04809121,0.09514681,1.747796,0.02474145,-0.162616,1.764373,0.04629502,-0.3398392,1.630071,0.05124152,-0.3987208,1.558481,-0.258071,-0.2817909,1.649251,-0.2723777,-0.5692685,1.616123,-0.2907196,-0.93783,1.565176,-0.2794057,-0.971592,1.478905,-0.1066698,-0.274555,1.683728,-0.0527392,-0.5508553,1.563127,0.01109738,-0.8779067,1.410674,0.02968109,-0.8956684,1.320953,
564,-0.2034837,-0.2021391,1.694022,-0.2122394,-0.1396618,1.721229,-0.2364222,0.1963238,1.754209,-0.2247372,0.3914916,1.678657,-0.3921953,0.09522745,1.724938,-0.4656409,-0.1174706,1.643104,-0.4411938,-0.2885865,1.449913,-0.4173311,-0.3385372,1.386836,-0.07249234,0.1003517,1.778688,0.01365692,-0.155078,1.783029,0.03625343,-0.3282603,1.640831,0.04692764,-0.3921976,1.541139,-0.2735799,-0.2792531,1.664685,-0.2797255,-0.5665199,1.62999,-0.287624,-0.9357198,1.576966,-0.2749645,-0.9678659,1.490208,-0.1217501,-0.2702685,1.698188,-0.06431995,-0.5452265,1.571119,0.0029209,-0.8671547,1.412485,0.02198048,-0.8816507,1.322224,
600,-0.2101606,-0.1999512,1.701416,-0.2197221,-0.1381545,1.732326,-0.2456054,0.1998051,1.769267,-0.2368048,0.3960773,1.697239,-0.4014263,0.09642038,1.73763,-0.4720068,-0.1155294,1.652978,-0.4360037,-0.260778,1.462742,-0.4057299,-0.3193699,1.389813,-0.08288728,0.103433,1.790709,0.007621711,-0.1474899,1.792798,0.03703282,-0.319351,1.638391,0.04536235,-0.3831239,1.540353,-0.2795963,-0.2773142,1.670747,-0.2856338,-0.5664409,1.637917,-0.2933126,-0.9341644,1.587562,-0.2808815,-0.9663921,1.500773,-0.1283009,-0.2669169,1.704512,-0.06817596,-0.54337,1.575125,0.001054101,-0.8616882,1.416044,0.02017118,-0.8749588,1.325579,
624,-0.2164193,-0.1976813,1.708056,-0.2267406,-0.1365082,1.74228,-0.2555791,0.2036873,1.78282,-0.2461487,0.4006945,1.714537,-0.4112061,0.09602371,1.75042,-0.4769285,-0.1121672,1.666016,-0.4337672,-0.2540169,1.465373,-0.3981419,-0.3073571,1.39345,-0.09166686,0.1073904,1.80236,0.002460803,-0.1395799,1.798188,0.03481435,-0.3108733,1.629785,0.04142002,-0.369911,1.537607,-0.2855354,-0.2755632,1.676979,-0.2908129,-0.5673614,1.6462,-0.2974231,-0.9328433,1.598808,-0.2854714,-0.9652964,1.512003,-0.1336937,-0.2637702,1.709272,-0.0715423,-0.5429521,1.580202,-0.001156464,-0.859123,1.423696,0.01767913,-0.8716948,1.333042,
650,-0.2227578,-0.195173,1.71492,-0.234108,-0.1346128,1.752113,-0.2671898,0.2076561,1.795791,-0.2569512,0.4040574,1.730837,-0.4188595,0.0964216,1.76086,-0.4845763,-0.1074919,1.676297,-0.4323173,-0.2339784,1.482046,-0.391482,-0.2911573,1.40106,-0.09819968,0.1089138,1.812386,-0.00118639,-0.1329548,1.801994,0.03273275,-0.3012379,1.620961,0.0350433,-0.3508428,1.534384,-0.2906969,-0.2737682,1.682683,-0.2971632,-0.5705305,1.655511,-0.3050297,-0.9315568,1.613166,-0.2935371,-0.964826,1.526573,-0.1394732,-0.2603675,1.714985,-0.07990888,-0.5422592,1.590346,-0.01256657,-0.8609608,1.439072,0.005970167,-0.8735457,1.348324,
685,-0.2287545,-0.1926636,1.721932,-0.2405148,-0.1327634,1.76151,-0.2751135,0.2098852,1.805844,-0.2675267,0.4072333,1.746718,-0.4266204,0.09655058,1.771339,-0.503648,-0.113522,1.669827,-0.4321406,-0.2264282,1.487643,-0.3868598,-0.2777245,1.409067,-0.1039592,0.1109241,1.82111,-0.006457081,-0.1252778,1.805635,0.02661072,-0.2924697,1.61081,0.02531392,-0.3353725,1.528333,-0.2964554,-0.2715145,1.689712,-0.3000818,-0.5727975,1.663112,-0.3043762,-0.9295809,1.62192,-0.2930272,-0.962885,1.535283,-0.1446485,-0.2575791,1.720342,-0.08842608,-0.5444867,1.603337,-0.02535145,-0.8663619,1.461605,-0.007532807,-0.8799884,1.370826,
753,-0.2397967,-0.1880073,1.736101,-0.2501886,-0.1291217,1.779546,-0.2865572,0.2138528,1.823486,-0.2798046,0.4141065,1.772514,-0.4489345,0.1005738,1.804591,-0.5227839,-0.1117024,1.689425,-0.4335442,-0.210488,1.506891,-0.3834017,-0.2550296,1.430796,-0.116257,0.1133964,1.835171,-0.01269768,-0.1126611,1.809314,0.007501327,-0.2590869,1.610823,0.001031572,-0.3067072,1.510495,-0.3075127,-0.2675467,1.704216,-0.3060666,-0.5798602,1.678222,-0.3044643,-0.9259246,1.638777,-0.2972639,-0.9593255,1.551665,-0.1549457,-0.2530127,1.731976,-0.09788951,-0.5485771,1.626506,-0.03560492,-0.8712258,1.500524,-0.02204286,-0.8870217,1.409297,
782,-0.2434004,-0.1865187,1.742402,-0.2537858,-0.128193,1.787608,-0.2901568,0.215489,1.833098,-0.2869183,0.4159896,1.783714,-0.4534341,0.09925222,1.811268,-0.5301094,-0.1113977,1.698389,-0.4371019,-0.2055316,1.515268,-0.3832718,-0.2462077,1.440428,-0.1201523,0.1144519,1.841506,-0.01328901,-0.1105534,1.80936,-0.002119821,-0.2359321,1.621424,-0.009841261,-0.295922,1.507445,-0.3114322,-0.2670061,1.710485,-0.307159,-0.5813307,1.68427,-0.302482,-0.9253579,1.644765,-0.2950686,-0.9585929,1.557657,-0.1581704,-0.2514451,1.737024,-0.1005521,-0.5516354,1.639188,-0.03852217,-0.87481,1.522825,-0.02490081,-0.8916665,1.431843,
813,-0.2468001,-0.1852265,1.748163,-0.2563035,-0.1273738,1.79499,-0.293122,0.2165185,1.841392,-0.2921643,0.4179285,1.794215,-0.4616544,0.09943267,1.825796,-0.5359519,-0.1105689,1.704392,-0.4379228,-0.2019141,1.522601,-0.3824465,-0.2390011,1.451435,-0.1246595,0.1150715,1.847445,-0.01620652,-0.1069737,1.808694,-0.01091599,-0.2275358,1.617172,-0.02934154,-0.281787,1.502861,-0.3150763,-0.2662094,1.716204,-0.3081259,-0.584713,1.692113,-0.3007065,-0.9247057,1.655245,-0.2950722,-0.9584877,1.568193,-0.1613729,-0.2503034,1.741697,-0.1044703,-0.5532674,1.653223,-0.04324881,-0.8792264,1.546987,-0.0314981,-0.8977761,1.456055,
844,-0.2509211,-0.184381,1.754313,-0.2591785,-0.126735,1.802538,-0.2965645,0.2179394,1.849234,-0.2968841,0.4196238,1.802686,-0.4690473,0.1013337,1.842466,-0.5443172,-0.109801,1.717448,-0.4396751,-0.196844,1.535771,-0.3814507,-0.2326058,1.463214,-0.1284521,0.1155334,1.85234,-0.01888219,-0.1023436,1.80867,-0.02433931,-0.2211953,1.61604,-0.0512357,-0.2712162,1.500149,-0.3198496,-0.2653711,1.72283,-0.3081222,-0.5855103,1.698541,-0.295736,-0.9236326,1.661594,-0.2921483,-0.9573882,1.574401,-0.1651297,-0.2500848,1.746693,-0.1056626,-0.5556527,1.664451,-0.04226291,-0.8814285,1.565602,-0.03268261,-0.9013402,1.474681,
861,-0.2509211,-0.184381,1.754313,-0.2591785,-0.126735,1.802538,-0.2965645,0.2179394,1.849234,-0.2968841,0.4196238,1.802686,-0.4690473,0.1013337,1.842466,-0.5443172,-0.109801,1.717448,-0.4396751,-0.196844,1.535771,-0.3814507,-0.2326058,1.463214,-0.1284521,0.1155334,1.85234,-0.01888219,-0.1023436,1.80867,-0.02433931,-0.2211953,1.61604,-0.0512357,-0.2712162,1.500149,-0.3198496,-0.2653711,1.72283,-0.3081222,-0.5855103,1.698541,-0.295736,-0.9236326,1.661594,-0.2921483,-0.9573882,1.574401,-0.1651297,-0.2500848,1.746693,-0.1056626,-0.5556527,1.664451,-0.04226291,-0.8814285,1.565602,-0.03268261,-0.9013402,1.474681,
882,-0.25557,-0.1833979,1.761018,-0.2635374,-0.1258973,1.810364,-0.3004543,0.2198624,1.856879,-0.3024554,0.4195829,1.809121,-0.4719388,0.1025451,1.848723,-0.5475847,-0.1110977,1.726469,-0.4385685,-0.1931572,1.545397,-0.3787861,-0.2282228,1.473049,-0.1310638,0.1159351,1.856772,-0.02146645,-0.09371921,1.808943,-0.05263662,-0.2017275,1.612186,-0.07913598,-0.2592275,1.500948,-0.3255096,-0.2639742,1.730631,-0.3077872,-0.5878288,1.707243,-0.2895075,-0.9218646,1.671517,-0.2852827,-0.9558186,1.584407,-0.169165,-0.2500254,1.752002,-0.108272,-0.5622717,1.677661,-0.04529986,-0.8851793,1.589214,-0.03571458,-0.90675,1.49865,
902,-0.25557,-0.1833979,1.761018,-0.2635374,-0.1258973,1.810364,-0.3004543,0.2198624,1.856879,-0.3024554,0.4195829,1.809121,-0.4719388,0.1025451,1.848723,-0.5475847,-0.1110977,1.726469,-0.4385685,-0.1931572,1.545397,-0.3787861,-0.2282228,1.473049,-0.1310638,0.1159351,1.856772,-0.02146645,-0.09371921,1.808943,-0.05263662,-0.2017275,1.612186,-0.07913598,-0.2592275,1.500948,-0.3255096,-0.2639742,1.730631,-0.3077872,-0.5878288,1.707243,-0.2895075,-0.9218646,1.671517,-0.2852827,-0.9558186,1.584407,-0.169165,-0.2500254,1.752002,-0.108272,-0.5622717,1.677661,-0.04529986,-0.8851793,1.589214,-0.03571458,-0.90675,1.49865,
929,-0.2594932,-0.1820104,1.76805,-0.266975,-0.1245684,1.818156,-0.3047145,0.2214313,1.86297,-0.3054461,0.4212466,1.815469,-0.477633,0.1045783,1.858426,-0.5493119,-0.1099328,1.732684,-0.4355369,-0.1898548,1.550826,-0.3734049,-0.2230042,1.486215,-0.1336051,0.1170891,1.86109,-0.0260202,-0.08342141,1.811728,-0.05675572,-0.1986019,1.619344,-0.1065262,-0.2383573,1.518755,-0.3300269,-0.2626174,1.738216,-0.3073519,-0.5924907,1.71944,-0.2848168,-0.9203296,1.688707,-0.2809988,-0.9555203,1.602044,-0.1721272,-0.2498125,1.758126,-0.1104829,-0.5685186,1.688416,-0.04881273,-0.8873583,1.606686,-0.04030482,-0.9102744,1.516321,
962,-0.2615994,-0.1812991,1.773891,-0.2690124,-0.1239232,1.824635,-0.3071114,0.2223522,1.867822,-0.3092412,0.4217469,1.821662,-0.4794717,0.104727,1.863509,-0.5531531,-0.1091259,1.739685,-0.4282244,-0.1878678,1.555811,-0.367922,-0.2183334,1.499948,-0.1359142,0.1182778,1.865371,-0.02751515,-0.08055896,1.811451,-0.07013373,-0.1946521,1.62086,-0.1384532,-0.2183945,1.52753,-0.3321803,-0.2621474,1.744829,-0.3072155,-0.5973948,1.731916,-0.2832024,-0.9198613,1.707023,-0.2792114,-0.9565644,1.620972,-0.1741413,-0.2491128,1.763715,-0.11412,-0.5728638,1.697684,-0.05547678,-0.8891817,1.620885,-0.04741942,-0.9131237,1.53072,
987,-0.263622,-0.1797141,1.781427,-0.2706279,-0.1222923,1.832522,-0.3095181,0.2238036,1.873066,-0.3122165,0.4227391,1.827007,-0.482832,0.1069821,1.873392,-0.5668321,-0.1051139,1.771866,-0.4323369,-0.1749658,1.584069,-0.369293,-0.2058483,1.524178,-0.1391263,0.1211809,1.871082,-0.02882649,-0.07896575,1.810501,-0.08650468,-0.1896372,1.622062,-0.1609521,-0.2012721,1.5436,-0.3334858,-0.2610646,1.753619,-0.3084005,-0.5992502,1.742483,-0.2846883,-0.9189256,1.719274,-0.2817797,-0.9561713,1.633388,-0.1767064,-0.2471635,1.771033,-0.1152697,-0.5806203,1.709039,-0.05843408,-0.8891044,1.638755,-0.05129506,-0.9143982,1.548858,
1024,-0.2648559,-0.1793715,1.789834,-0.2713968,-0.125483,1.839636,-0.3081217,0.1830856,1.875469,-0.3150976,0.4242698,1.833119,-0.4842311,0.1078207,1.878091,-0.5767242,-0.1019286,1.798974,-0.3874205,-0.1772122,1.577589,-0.2854111,-0.2188036,1.517711,-0.1413957,0.1232211,1.875773,-0.0297432,-0.07773063,1.809175,-0.1068189,-0.1834368,1.625233,-0.1450344,-0.1647449,1.62183,-0.3336513,-0.261026,1.76326,-0.3093184,-0.6057808,1.759325,-0.2872115,-0.9189967,1.74261,-0.2844358,-0.9581679,1.657548,-0.1790446,-0.2466903,1.780121,-0.1193682,-0.5828054,1.720184,-0.06480072,-0.8901454,1.652313,-0.05786928,-0.9156863,1.562439,
1085,-0.2679518,-0.1771614,1.807824,-0.2733881,-0.1257161,1.856587,-0.3088955,0.1805879,1.878135,-0.3195591,0.4266664,1.843028,-0.4881496,0.1111061,1.891559,-0.5572243,-0.1247328,1.790154,-0.3465914,-0.1686241,1.595126,-0.2799083,-0.1765213,1.557085,-0.1445013,0.1259033,1.88321,-0.03197677,-0.0776803,1.806709,-0.1598939,-0.1626019,1.642908,-0.2234282,-0.1895214,1.579427,-0.3352749,-0.2588577,1.786282,-0.310121,-0.6105349,1.776377,-0.2881887,-0.9171711,1.754149,-0.2870267,-0.9548967,1.668352,-0.1833031,-0.2450562,1.796318,-0.1263234,-0.5845718,1.741596,-0.07487716,-0.8911154,1.678981,-0.06986908,-0.9189229,1.589609,
