Time,HipCenter_x,HipCenter_y,HipCenter_z,Spine_x,Spine_y,Spine_z,ShoulderCenter_x,ShoulderCenter_y,ShoulderCenter_z,Head_x,Head_y,Head_z,ShoulderLeft_x,ShoulderLeft_y,ShoulderLeft_z,ElbowLeft_x,ElbowLeft_y,ElbowLeft_z,WristLeft_x,WristLeft_y,WristLeft_z,HandLeft_x,HandLeft_y,HandLeft_z,ShoulderRight_x,ShoulderRight_y,ShoulderRight_z,ElbowRight_x,ElbowRight_y,ElbowRight_z,WristRight_x,WristRight_y,WristRight_z,HandRight_x,HandRight_y,HandRight_z,HipLeft_x,HipLeft_y,HipLeft_z,KneeLeft_x,KneeLeft_y,KneeLeft_z,AnkleLeft_x,AnkleLeft_y,AnkleLeft_z,FootLeft_x,FootLeft_y,FootLeft_z,HipRight_x,HipRight_y,HipRight_z,KneeRight_x,KneeRight_y,KneeRight_z,AnkleRight_x,AnkleRight_y,AnkleRight_z,FootRight_x,FootRight_y,FootRight_z,drop_this_col
177,0.1049748,-0.1490197,1.578532,0.1122039,-0.1061848,1.635913,0.1050346,0.1954888,1.680794,0.09951118,0.3999435,1.608238,-0.06105988,0.09096478,1.683306,0.08530714,-0.09317984,1.551537,0.09524246,-0.2519149,1.4025,0.09855423,-0.3048266,1.356875,0.2699598,0.1007195,1.632437,0.434256,-0.06839783,1.583237,0.3982356,-0.2367548,1.487725,0.3119315,-0.2267301,1.460348,0.03122759,-0.2198913,1.564745,0.03336783,-0.5447305,1.503233,0.03586091,-0.923124,1.421875,0.03568068,-0.978057,1.333494,0.1788287,-0.2190795,1.546081,0.4092722,-0.4496177,1.492585,0.195553,-0.6264977,1.41332,0.09156007,-0.5932614,1.380961,
183,0.1049748,-0.1490197,1.578532,0.1122039,-0.1061848,1.635913,0.1050346,0.1954888,1.680794,0.09951118,0.3999435,1.608238,-0.06105988,0.09096478,1.683306,0.08530714,-0.09317984,1.551537,0.09524246,-0.2519149,1.4025,0.09855423,-0.3048266,1.356875,0.2699598,0.1007195,1.632437,0.434256,-0.06839783,1.583237,0.3982356,-0.2367548,1.487725,0.3119315,-0.2267301,1.460348,0.03122759,-0.2198913,1.564745,0.03336783,-0.5447305,1.503233,0.03586091,-0.923124,1.421875,0.03568068,-0.978057,1.333494,0.1788287,-0.2190795,1.546081,0.4092722,-0.4496177,1.492585,0.195553,-0.6264977,1.41332,0.09156007,-0.5932614,1.380961,
220,0.08856859,-0.1806703,1.604671,0.1020462,-0.128842,1.659646,0.1042693,0.191685,1.693657,0.08812244,0.3963582,1.622737,-0.06406729,0.0886967,1.708086,0.07847306,-0.09168128,1.568091,0.100163,-0.2516256,1.418843,0.107393,-0.3049404,1.37316,0.2647263,0.09959801,1.637486,0.4324477,-0.06810578,1.579762,0.3918817,-0.2378486,1.491576,0.304796,-0.2270268,1.46885,0.01211659,-0.2552635,1.597716,0.04664159,-0.6387245,1.510103,0.0754445,-0.9586316,1.423241,0.06891549,-1.005354,1.336735,0.1582196,-0.2487145,1.571058,0.4109102,-0.450814,1.478164,0.1962548,-0.6229889,1.413239,0.09290411,-0.5893942,1.381148,
226,0.08856859,-0.1806703,1.604671,0.1020462,-0.128842,1.659646,0.1042693,0.191685,1.693657,0.08812244,0.3963582,1.622737,-0.06406729,0.0886967,1.708086,0.07847306,-0.09168128,1.568091,0.100163,-0.2516256,1.418843,0.107393,-0.3049404,1.37316,0.2647263,0.09959801,1.637486,0.4324477,-0.06810578,1.579762,0.3918817,-0.2378486,1.491576,0.304796,-0.2270268,1.46885,0.01211659,-0.2552635,1.597716,0.04664159,-0.6387245,1.510103,0.0754445,-0.9586316,1.423241,0.06891549,-1.005354,1.336735,0.1582196,-0.2487145,1.571058,0.4109102,-0.450814,1.478164,0.1962548,-0.6229889,1.413239,0.09290411,-0.5893942,1.381148,
244,0.09288365,-0.2066633,1.610618,0.1095491,-0.153794,1.667478,0.1041954,0.1842152,1.721604,0.07422359,0.391847,1.649785,-0.06320441,0.07602753,1.755373,-0.1082969,-0.1109358,1.73087,-0.119011,-0.1601714,1.4683,-0.2040976,-0.1316825,1.457285,0.2577084,0.09456815,1.648722,0.4299823,-0.06630963,1.578847,0.343568,-0.2778602,1.486169,0.2564822,-0.2568923,1.473958,0.01923661,-0.2793772,1.605004,0.04486815,-0.66924,1.520992,0.06603692,-0.991223,1.437613,0.05025699,-1.041087,1.354424,0.161833,-0.2715793,1.571957,0.4185775,-0.4703296,1.466995,0.18032,-0.6150227,1.450494,0.08155772,-0.5826458,1.406136,
251,0.09288365,-0.2066633,1.610618,0.1095491,-0.153794,1.667478,0.1041954,0.1842152,1.721604,0.07422359,0.391847,1.649785,-0.06320441,0.07602753,1.755373,-0.1082969,-0.1109358,1.73087,-0.119011,-0.1601714,1.4683,-0.2040976,-0.1316825,1.457285,0.2577084,0.09456815,1.648722,0.4299823,-0.06630963,1.578847,0.343568,-0.2778602,1.486169,0.2564822,-0.2568923,1.473958,0.01923661,-0.2793772,1.605004,0.04486815,-0.66924,1.520992,0.06603692,-0.991223,1.437613,0.05025699,-1.041087,1.354424,0.161833,-0.2715793,1.571957,0.4185775,-0.4703296,1.466995,0.18032,-0.6150227,1.450494,0.08155772,-0.5826458,1.406136,
283,0.1054214,-0.1233388,1.638745,0.1198682,-0.08697936,1.694686,0.1049893,0.1817548,1.730097,0.06910007,0.3902787,1.659442,-0.06349685,0.07294281,1.762117,-0.1052178,-0.1178348,1.739203,-0.1168668,-0.1653583,1.477335,-0.2033072,-0.1594426,1.426614,0.2532503,0.09115421,1.658015,0.4280251,-0.06582292,1.57831,0.3467239,-0.275609,1.491608,0.2595015,-0.255779,1.480511,0.03501117,-0.196138,1.633082,0.03945478,-0.5672132,1.545768,0.04342693,-0.8989193,1.454721,0.02825357,-0.9489993,1.371895,0.1755653,-0.1875495,1.59206,0.3970349,-0.4233391,1.512454,0.1249454,-0.5447811,1.476265,0.03139005,-0.5342305,1.414378,
289,0.1054214,-0.1233388,1.638745,0.1198682,-0.08697936,1.694686,0.1049893,0.1817548,1.730097,0.06910007,0.3902787,1.659442,-0.06349685,0.07294281,1.762117,-0.1052178,-0.1178348,1.739203,-0.1168668,-0.1653583,1.477335,-0.2033072,-0.1594426,1.426614,0.2532503,0.09115421,1.658015,0.4280251,-0.06582292,1.57831,0.3467239,-0.275609,1.491608,0.2595015,-0.255779,1.480511,0.03501117,-0.196138,1.633082,0.03945478,-0.5672132,1.545768,0.04342693,-0.8989193,1.454721,0.02825357,-0.9489993,1.371895,0.1755653,-0.1875495,1.59206,0.3970349,-0.4233391,1.512454,0.1249454,-0.5447811,1.476265,0.03139005,-0.5342305,1.414378,
309,0.0884468,-0.1850273,1.643955,0.1068146,-0.1386666,1.70126,0.1050252,0.1776292,1.745902,0.06349112,0.3853444,1.673524,-0.06306773,0.06925884,1.782032,-0.1030297,-0.1289644,1.760445,-0.1132069,-0.1774483,1.49842,-0.2102468,-0.1593893,1.436646,0.2506464,0.08791288,1.668337,0.4259873,-0.06689125,1.579356,0.3456519,-0.2760122,1.494184,0.2579653,-0.2564759,1.486951,0.01725669,-0.2596147,1.640554,-0.005133701,-0.6509866,1.592629,-0.02386955,-0.9784791,1.538797,-0.04180266,-1.028875,1.456725,0.1532449,-0.2488326,1.598858,0.4271929,-0.4232862,1.50623,0.1929423,-0.573697,1.452434,0.09112022,-0.5549257,1.408027,
316,0.0884468,-0.1850273,1.643955,0.1068146,-0.1386666,1.70126,0.1050252,0.1776292,1.745902,0.06349112,0.3853444,1.673524,-0.06306773,0.06925884,1.782032,-0.1030297,-0.1289644,1.760445,-0.1132069,-0.1774483,1.49842,-0.2102468,-0.1593893,1.436646,0.2506464,0.08791288,1.668337,0.4259873,-0.06689125,1.579356,0.3456519,-0.2760122,1.494184,0.2579653,-0.2564759,1.486951,0.01725669,-0.2596147,1.640554,-0.005133701,-0.6509866,1.592629,-0.02386955,-0.9784791,1.538797,-0.04180266,-1.028875,1.456725,0.1532449,-0.2488326,1.598858,0.4271929,-0.4232862,1.50623,0.1929423,-0.573697,1.452434,0.09112022,-0.5549257,1.408027,
351,0.08871119,-0.1854264,1.646932,0.1077808,-0.1400235,1.703586,0.1055563,0.1747345,1.757644,0.05989879,0.3819852,1.684446,-0.06345133,0.06395802,1.798108,-0.1049994,-0.1603644,1.774083,-0.115104,-0.1886361,1.506446,-0.2179455,-0.1650368,1.45663,0.2485861,0.08564433,1.679277,0.423759,-0.06802896,1.582033,0.3631513,-0.2398261,1.515531,0.2740481,-0.2265796,1.507326,0.01750045,-0.260677,1.64446,0.02556145,-0.6560781,1.578034,0.03225686,-0.9844955,1.509032,0.01321814,-1.036395,1.427724,0.1534953,-0.2489485,1.600884,0.4330184,-0.4252965,1.511887,0.2538683,-0.6351618,1.430585,0.1504764,-0.60179,1.399263,
358,0.08871119,-0.1854264,1.646932,0.1077808,-0.1400235,1.703586,0.1055563,0.1747345,1.757644,0.05989879,0.3819852,1.684446,-0.06345133,0.06395802,1.798108,-0.1049994,-0.1603644,1.774083,-0.115104,-0.1886361,1.506446,-0.2179455,-0.1650368,1.45663,0.2485861,0.08564433,1.679277,0.423759,-0.06802896,1.582033,0.3631513,-0.2398261,1.515531,0.2740481,-0.2265796,1.507326,0.01750045,-0.260677,1.64446,0.02556145,-0.6560781,1.578034,0.03225686,-0.9844955,1.509032,0.01321814,-1.036395,1.427724,0.1534953,-0.2489485,1.600884,0.4330184,-0.4252965,1.511887,0.2538683,-0.6351618,1.430585,0.1504764,-0.60179,1.399263,
386,0.114473,-0.1544535,1.649248,0.1261975,-0.120974,1.706959,0.1058796,0.1701416,1.771092,0.05550833,0.3772633,1.697293,-0.06303369,0.0574533,1.812098,-0.1065829,-0.1649057,1.782856,-0.1147836,-0.1922424,1.513378,-0.223192,-0.1682342,1.476469,0.2469808,0.08334613,1.689148,0.4224041,-0.06840704,1.58716,0.3415077,-0.2747292,1.517906,0.2532656,-0.256701,1.511846,0.04164214,-0.2219003,1.645594,0.1570816,-0.5339915,1.55624,0.1215529,-0.7983358,1.441541,0.07822824,-0.6946251,1.45149,0.1967396,-0.2159454,1.592015,0.3994353,-0.481241,1.50761,0.2303895,-0.6989988,1.425407,0.1342847,-0.647893,1.395676,
412,0.114473,-0.1544535,1.649248,0.1261975,-0.120974,1.706959,0.1058796,0.1701416,1.771092,0.05550833,0.3772633,1.697293,-0.06303369,0.0574533,1.812098,-0.1065829,-0.1649057,1.782856,-0.1147836,-0.1922424,1.513378,-0.223192,-0.1682342,1.476469,0.2469808,0.08334613,1.689148,0.4224041,-0.06840704,1.58716,0.3415077,-0.2747292,1.517906,0.2532656,-0.256701,1.511846,0.04164214,-0.2219003,1.645594,0.1570816,-0.5339915,1.55624,0.1215529,-0.7983358,1.441541,0.07822824,-0.6946251,1.45149,0.1967396,-0.2159454,1.592015,0.3994353,-0.481241,1.50761,0.2303895,-0.6989988,1.425407,0.1342847,-0.647893,1.395676,
429,0.0854333,-0.1538076,1.699639,0.106863,-0.1140568,1.753049,0.1067586,0.1666497,1.784105,0.05307355,0.3724689,1.709262,-0.06170201,0.0535814,1.82796,-0.08522394,-0.1946658,1.825536,-0.116087,-0.1930957,1.553387,-0.2288932,-0.1690021,1.490709,0.2468027,0.08211582,1.699708,0.4228011,-0.06887916,1.592557,0.3584436,-0.2438864,1.528295,0.2691694,-0.232625,1.523537,0.0009453325,-0.2128274,1.70987,0.06722444,-0.4932821,1.5241,0.1579754,-0.7578634,1.466624,0.09313028,-0.6657774,1.465297,0.16015,-0.2351213,1.641447,0.3314366,-0.4839386,1.481135,0.1630573,-0.7033535,1.403798,0.07274006,-0.6420665,1.375992,
434,0.0854333,-0.1538076,1.699639,0.106863,-0.1140568,1.753049,0.1067586,0.1666497,1.784105,0.05307355,0.3724689,1.709262,-0.06170201,0.0535814,1.82796,-0.08522394,-0.1946658,1.825536,-0.116087,-0.1930957,1.553387,-0.2288932,-0.1690021,1.490709,0.2468027,0.08211582,1.699708,0.4228011,-0.06887916,1.592557,0.3584436,-0.2438864,1.528295,0.2691694,-0.232625,1.523537,0.0009453325,-0.2128274,1.70987,0.06722444,-0.4932821,1.5241,0.1579754,-0.7578634,1.466624,0.09313028,-0.6657774,1.465297,0.16015,-0.2351213,1.641447,0.3314366,-0.4839386,1.481135,0.1630573,-0.7033535,1.403798,0.07274006,-0.6420665,1.375992,
449,0.08624458,-0.1512047,1.702265,0.1079281,-0.113161,1.754869,0.1079601,0.1647503,1.795906,0.05079814,0.3679186,1.720168,-0.05913386,0.05102351,1.840463,-0.09317712,-0.184435,1.821204,-0.1103109,-0.1954672,1.546448,-0.2284203,-0.1726744,1.505079,0.2464572,0.08032777,1.709487,0.4229071,-0.06872646,1.598801,0.3582848,-0.2433954,1.529478,0.2690952,-0.2318786,1.527678,0.001697205,-0.212535,1.711011,0.06582374,-0.4953039,1.524209,0.1844597,-0.7468646,1.456426,0.1075706,-0.6662276,1.471506,0.1610589,-0.2274335,1.645907,0.3996461,-0.3947017,1.461499,0.3077478,-0.654844,1.381494,0.2020455,-0.6198686,1.365828,
455,0.08624458,-0.1512047,1.702265,0.1079281,-0.113161,1.754869,0.1079601,0.1647503,1.795906,0.05079814,0.3679186,1.720168,-0.05913386,0.05102351,1.840463,-0.09317712,-0.184435,1.821204,-0.1103109,-0.1954672,1.546448,-0.2284203,-0.1726744,1.505079,0.2464572,0.08032777,1.709487,0.4229071,-0.06872646,1.598801,0.3582848,-0.2433954,1.529478,0.2690952,-0.2318786,1.527678,0.001697205,-0.212535,1.711011,0.06582374,-0.4953039,1.524209,0.1844597,-0.7468646,1.456426,0.1075706,-0.6662276,1.471506,0.1610589,-0.2274335,1.645907,0.3996461,-0.3947017,1.461499,0.3077478,-0.654844,1.381494,0.2020455,-0.6198686,1.365828,
472,0.08416399,-0.1518351,1.706113,0.1067979,-0.1149205,1.758614,0.1096773,0.1629692,1.808987,0.04919114,0.3649985,1.731765,-0.05725235,0.04926289,1.855635,-0.08770966,-0.172969,1.830752,-0.1694638,-0.1793485,1.567571,-0.2288889,-0.1751068,1.518219,0.2460443,0.07859179,1.719591,0.4224604,-0.06951317,1.604083,0.3574688,-0.2441737,1.533396,0.268194,-0.2344396,1.532189,0.001153513,-0.213316,1.711862,0.03987158,-0.5818398,1.60465,0.07521017,-0.9181973,1.494411,0.05176333,-0.9725701,1.416798,0.1545435,-0.2266975,1.653296,0.416492,-0.3431755,1.457769,0.2175574,-0.5521659,1.488923,0.1182899,-0.5412931,1.437628,
477,0.08416399,-0.1518351,1.706113,0.1067979,-0.1149205,1.758614,0.1096773,0.1629692,1.808987,0.04919114,0.3649985,1.731765,-0.05725235,0.04926289,1.855635,-0.08770966,-0.172969,1.830752,-0.1694638,-0.1793485,1.567571,-0.2288889,-0.1751068,1.518219,0.2460443,0.07859179,1.719591,0.4224604,-0.06951317,1.604083,0.3574688,-0.2441737,1.533396,0.268194,-0.2344396,1.532189,0.001153513,-0.213316,1.711862,0.03987158,-0.5818398,1.60465,0.07521017,-0.9181973,1.494411,0.05176333,-0.9725701,1.416798,0.1545435,-0.2266975,1.653296,0.416492,-0.3431755,1.457769,0.2175574,-0.5521659,1.488923,0.1182899,-0.5412931,1.437628,
498,0.08211148,-0.1575825,1.718724,0.1055664,-0.1193776,1.770783,0.1105696,0.161246,1.818013,0.04784204,0.3623483,1.743024,-0.05551099,0.04561942,1.866266,-0.08890866,-0.1756814,1.832935,-0.1880529,-0.1781229,1.575445,-0.2288978,-0.1777997,1.527273,0.2465609,0.0768377,1.729813,0.4224167,-0.06995904,1.611405,0.3591217,-0.2452707,1.53945,0.2698528,-0.2366344,1.538415,0.001135044,-0.231844,1.733781,0.02369113,-0.582875,1.61267,0.04606349,-0.9310471,1.481141,0.02198326,-0.9848958,1.40352,0.1511308,-0.2264127,1.660199,0.4114555,-0.3370106,1.45594,0.2198581,-0.5521155,1.489567,0.120675,-0.5413302,1.43842,
504,0.08211148,-0.1575825,1.718724,0.1055664,-0.1193776,1.770783,0.1105696,0.161246,1.818013,0.04784204,0.3623483,1.743024,-0.05551099,0.04561942,1.866266,-0.08890866,-0.1756814,1.832935,-0.1880529,-0.1781229,1.575445,-0.2288978,-0.1777997,1.527273,0.2465609,0.0768377,1.729813,0.4224167,-0.06995904,1.611405,0.3591217,-0.2452707,1.53945,0.2698528,-0.2366344,1.538415,0.001135044,-0.231844,1.733781,0.02369113,-0.582875,1.61267,0.04606349,-0.9310471,1.481141,0.02198326,-0.9848958,1.40352,0.1511308,-0.2264127,1.660199,0.4114555,-0.3370106,1.45594,0.2198581,-0.5521155,1.489567,0.120675,-0.5413302,1.43842,
513,0.08315174,-0.1623044,1.728714,0.1068298,-0.1235391,1.780705,0.1115097,0.1589552,1.828282,0.04689364,0.3605463,1.756036,-0.05585827,0.04232886,1.876578,-0.08281992,-0.1698851,1.846169,-0.1167858,-0.1940903,1.572814,-0.231596,-0.1761515,1.540795,0.2464602,0.07472958,1.737642,0.4211596,-0.06988616,1.61811,0.3574107,-0.2436699,1.542432,0.2682237,-0.234965,1.542358,0.001185852,-0.234595,1.741174,0.02491017,-0.5868589,1.613604,0.04760653,-0.9238595,1.479821,0.0228799,-0.9776919,1.402503,0.1528493,-0.2310017,1.668209,0.4001998,-0.3170068,1.445252,0.2131009,-0.553396,1.487712,0.1142995,-0.5420113,1.436179,
520,0.08315174,-0.1623044,1.728714,0.1068298,-0.1235391,1.780705,0.1115097,0.1589552,1.828282,0.04689364,0.3605463,1.756036,-0.05585827,0.04232886,1.876578,-0.08281992,-0.1698851,1.846169,-0.1167858,-0.1940903,1.572814,-0.231596,-0.1761515,1.540795,0.2464602,0.07472958,1.737642,0.4211596,-0.06988616,1.61811,0.3574107,-0.2436699,1.542432,0.2682237,-0.234965,1.542358,0.001185852,-0.234595,1.741174,0.02491017,-0.5868589,1.613604,0.04760653,-0.9238595,1.479821,0.0228799,-0.9776919,1.402503,0.1528493,-0.2310017,1.668209,0.4001998,-0.3170068,1.445252,0.2131009,-0.553396,1.487712,0.1142995,-0.5420113,1.436179,
538,0.08004976,-0.1599162,1.74204,0.1044367,-0.1219876,1.793169,0.1116914,0.156725,1.838675,0.04664578,0.358732,1.765055,-0.05556805,0.0398915,1.886042,-0.08109677,-0.1698528,1.852627,-0.1165813,-0.1932204,1.579595,-0.2322101,-0.1769368,1.546726,0.2466721,0.07341439,1.746035,0.420958,-0.06969415,1.623504,0.3556978,-0.2421973,1.546236,0.2668334,-0.2315666,1.549112,-0.006650762,-0.2263569,1.765635,0.02436639,-0.5885085,1.614689,0.05090962,-0.8984234,1.472698,0.0258994,-0.9523534,1.395631,0.1513437,-0.2315076,1.673819,0.3956684,-0.3128253,1.451942,0.208853,-0.5510396,1.488419,0.110469,-0.5402511,1.436145,
544,0.08004976,-0.1599162,1.74204,0.1044367,-0.1219876,1.793169,0.1116914,0.156725,1.838675,0.04664578,0.358732,1.765055,-0.05556805,0.0398915,1.886042,-0.08109677,-0.1698528,1.852627,-0.1165813,-0.1932204,1.579595,-0.2322101,-0.1769368,1.546726,0.2466721,0.07341439,1.746035,0.420958,-0.06969415,1.623504,0.3556978,-0.2421973,1.546236,0.2668334,-0.2315666,1.549112,-0.006650762,-0.2263569,1.765635,0.02436639,-0.5885085,1.614689,0.05090962,-0.8984234,1.472698,0.0258994,-0.9523534,1.395631,0.1513437,-0.2315076,1.673819,0.3956684,-0.3128253,1.451942,0.208853,-0.5510396,1.488419,0.110469,-0.5402511,1.436145,
