HipCenterXPosition, HipCenterYPosition, HipCenterZPosition, SpineXPosition, SpineYPosition, SpineZPosition, ShoulderCenterXPosition, ShoulderCenterYPosition, ShoulderCenterZPosition, HeadXPosition, HeadYPosition, HeadZPosition, ShoulderLeftX Position,ShoulderLeftYPosition, ShoulderLeftZPosition, ElbowLeftXPosition, ElbowLeftYPosition, ElbowLeftZPosition, WristLeftXPosition, WristLeftYPosition, WristLeftZPosition, HandLeftXPosition, HandLeftYPosition, HandLeftZPosition, ShoulderRightXPosition, ShoulderRightYPosition, ShoulderRightZPosition, ElbowRightXPosition, ElbowRightYPosition, ElbowRightZPosition, WristRightXPosition, WristRightYPosition, WristRightZPosition, HandRightXPosition, HandRightYPosition, HandRightZPosition, HipLeftXPosition, HipLeftYPosition, HipLeftZPosition, KneeLeftXPosition, KneeLeftYPosition, KneeLeftZPosition, AnkleLeftXPosition, AnkleLeftYPosition, AnkleLeftZPosition, FootLeftXPosition, FootLeftYPosition, FootLeftZPosition, HipRightXPosition, HipRightYPosition, HipRightZPosition, KneeRightXPosition, KneeRightYPosition, KneeRightZPosition, AnkleRightXPosition, AnkleRightYPosition, AnkleRightZPosition, FootRightXPosition, FootRightYPosition, FootRightZPosition, drop_this_col
-0.3710299,0.1250155,3.829659,-0.3742827,0.1902237,3.824822,-0.3905465,0.5162648,3.815452,-0.3664861,0.6651306,3.720314,-0.5175897,0.4133024,3.807642,-0.571704,0.1768952,3.856291,-0.5054883,-0.08030058,3.727396,-0.4834163,-0.1660325,3.688472,-0.2631352,0.4228475,3.807693,-0.1346453,0.2469497,3.909493,-0.1460048,-0.04189877,3.922012,-0.1242789,-0.1028219,3.858166,-0.4254279,0.06564724,3.829976,-0.4185998,-0.4229293,3.817705,-0.3855762,-0.7404024,3.794544,-0.3752906,-0.8323643,3.728639,-0.3109234,0.06994254,3.829952,-0.4324465,-0.4213903,3.804416,-0.3024167,-0.3927752,3.984963,-0.3146691,-0.4878447,3.923989,
-0.3710299,0.1250155,3.829659,-0.3742827,0.1902237,3.824822,-0.3905465,0.5162648,3.815452,-0.3664861,0.6651306,3.720314,-0.5175897,0.4133024,3.807642,-0.571704,0.1768952,3.856291,-0.5054883,-0.08030058,3.727396,-0.4834163,-0.1660325,3.688472,-0.2631352,0.4228475,3.807693,-0.1346453,0.2469497,3.909493,-0.1460048,-0.04189877,3.922012,-0.1242789,-0.1028219,3.858166,-0.4254279,0.06564724,3.829976,-0.4185998,-0.4229293,3.817705,-0.3855762,-0.7404024,3.794544,-0.3752906,-0.8323643,3.728639,-0.3109234,0.06994254,3.829952,-0.4324465,-0.4213903,3.804416,-0.3024167,-0.3927752,3.984963,-0.3146691,-0.4878447,3.923989,
-0.3632772,0.1268055,3.794642,-0.3661051,0.1916036,3.785232,-0.3817356,0.514915,3.758055,-0.3704768,0.6595938,3.691207,-0.5237389,0.4095981,3.777196,-0.5799418,0.1928147,3.834124,-0.5916542,-0.05566705,3.776931,-0.6063814,-0.1409728,3.78285,-0.2560913,0.425517,3.792053,-0.1580354,0.1586866,3.845315,-0.1575091,-0.07449418,3.83522,-0.1247722,-0.1611727,3.816461,-0.4209588,0.06151801,3.790874,-0.4093078,-0.3535319,3.785397,-0.3775981,-0.6481723,3.797696,-0.3734114,-0.6960563,3.719843,-0.3008436,0.06958108,3.805689,-0.2980478,-0.3815738,3.887966,-0.2608679,-0.5526302,3.998458,-0.3154227,-0.5027298,3.974331,
-0.3632772,0.1268055,3.794642,-0.3661051,0.1916036,3.785232,-0.3817356,0.514915,3.758055,-0.3704768,0.6595938,3.691207,-0.5237389,0.4095981,3.777196,-0.5799418,0.1928147,3.834124,-0.5916542,-0.05566705,3.776931,-0.6063814,-0.1409728,3.78285,-0.2560913,0.425517,3.792053,-0.1580354,0.1586866,3.845315,-0.1575091,-0.07449418,3.83522,-0.1247722,-0.1611727,3.816461,-0.4209588,0.06151801,3.790874,-0.4093078,-0.3535319,3.785397,-0.3775981,-0.6481723,3.797696,-0.3734114,-0.6960563,3.719843,-0.3008436,0.06958108,3.805689,-0.2980478,-0.3815738,3.887966,-0.2608679,-0.5526302,3.998458,-0.3154227,-0.5027298,3.974331,
-0.3538133,0.1289975,3.74237,-0.3575847,0.1927476,3.733173,-0.376442,0.5114979,3.70203,-0.3621664,0.6558021,3.652945,-0.5185792,0.4066427,3.718374,-0.5802209,0.1798726,3.79285,-0.5943172,-0.05667628,3.776112,-0.6028221,-0.1471256,3.78266,-0.2319397,0.4305368,3.756093,-0.1664082,0.2180773,3.815063,-0.1212137,-0.03473807,3.823838,-0.1217393,-0.124935,3.811168,-0.4152347,0.05884137,3.747314,-0.4088019,-0.3561649,3.772955,-0.3987808,-0.6377281,3.778708,-0.3881476,-0.6863493,3.700625,-0.2850949,0.06957695,3.749874,-0.2988541,-0.362926,3.826805,-0.258698,-0.5526281,3.881989,-0.2480648,-0.6012493,3.803907,
-0.3538133,0.1289975,3.74237,-0.3575847,0.1927476,3.733173,-0.376442,0.5114979,3.70203,-0.3621664,0.6558021,3.652945,-0.5185792,0.4066427,3.718374,-0.5802209,0.1798726,3.79285,-0.5943172,-0.05667628,3.776112,-0.6028221,-0.1471256,3.78266,-0.2319397,0.4305368,3.756093,-0.1664082,0.2180773,3.815063,-0.1212137,-0.03473807,3.823838,-0.1217393,-0.124935,3.811168,-0.4152347,0.05884137,3.747314,-0.4088019,-0.3561649,3.772955,-0.3987808,-0.6377281,3.778708,-0.3881476,-0.6863493,3.700625,-0.2850949,0.06957695,3.749874,-0.2988541,-0.362926,3.826805,-0.258698,-0.5526281,3.881989,-0.2480648,-0.6012493,3.803907,
-0.3595431,0.1292705,3.722153,-0.363061,0.1930192,3.71424,-0.3807244,0.5117559,3.688884,-0.369143,0.6506404,3.617032,-0.5234654,0.4047338,3.685675,-0.5816409,0.1434057,3.729302,-0.6051597,-0.07416908,3.699305,-0.600121,-0.1672772,3.703387,-0.2266522,0.4352257,3.727727,-0.160483,0.2059283,3.799686,-0.1439487,-0.08911389,3.757147,-0.1124846,-0.1161003,3.81229,-0.4233426,0.0556244,3.721262,-0.4047154,-0.3600172,3.722854,-0.4016995,-0.6600888,3.771694,-0.3900866,-0.708928,3.692248,-0.2891768,0.06924697,3.729137,-0.2981511,-0.4011274,3.751217,-0.1640036,-0.5723009,3.796557,-0.1523908,-0.6211402,3.71711,
-0.3595431,0.1292705,3.722153,-0.363061,0.1930192,3.71424,-0.3807244,0.5117559,3.688884,-0.369143,0.6506404,3.617032,-0.5234654,0.4047338,3.685675,-0.5816409,0.1434057,3.729302,-0.6051597,-0.07416908,3.699305,-0.600121,-0.1672772,3.703387,-0.2266522,0.4352257,3.727727,-0.160483,0.2059283,3.799686,-0.1439487,-0.08911389,3.757147,-0.1124846,-0.1161003,3.81229,-0.4233426,0.0556244,3.721262,-0.4047154,-0.3600172,3.722854,-0.4016995,-0.6600888,3.771694,-0.3900866,-0.708928,3.692248,-0.2891768,0.06924697,3.729137,-0.2981511,-0.4011274,3.751217,-0.1640036,-0.5723009,3.796557,-0.1523908,-0.6211402,3.71711,
-0.3582553,0.1225569,3.672597,-0.3599836,0.186842,3.665461,-0.3691275,0.5082673,3.645497,-0.3698754,0.6624522,3.569393,-0.5276803,0.410496,3.652685,-0.5821802,0.1362517,3.668325,-0.6016202,-0.09021495,3.655665,-0.5863266,-0.1844361,3.662728,-0.2174183,0.4292296,3.693933,-0.1548477,0.1465606,3.757303,-0.1171479,-0.07645579,3.767636,-0.1099977,-0.1464544,3.774989,-0.4267507,0.047821,3.666146,-0.4087169,-0.3640349,3.702606,-0.4046688,-0.6729228,3.770457,-0.3939063,-0.7217683,3.690153,-0.2862049,0.05623153,3.688576,-0.2798282,-0.3735259,3.68063,-0.3386621,-0.6096958,3.879535,-0.3278996,-0.6585412,3.799231,
-0.3582553,0.1225569,3.672597,-0.3599836,0.186842,3.665461,-0.3691275,0.5082673,3.645497,-0.3698754,0.6624522,3.569393,-0.5276803,0.410496,3.652685,-0.5821802,0.1362517,3.668325,-0.6016202,-0.09021495,3.655665,-0.5863266,-0.1844361,3.662728,-0.2174183,0.4292296,3.693933,-0.1548477,0.1465606,3.757303,-0.1171479,-0.07645579,3.767636,-0.1099977,-0.1464544,3.774989,-0.4267507,0.047821,3.666146,-0.4087169,-0.3640349,3.702606,-0.4046688,-0.6729228,3.770457,-0.3939063,-0.7217683,3.690153,-0.2862049,0.05623153,3.688576,-0.2798282,-0.3735259,3.68063,-0.3386621,-0.6096958,3.879535,-0.3278996,-0.6585412,3.799231,
