HipCenterXPosition, HipCenterYPosition, HipCenterZPosition, SpineXPosition, SpineYPosition, SpineZPosition, ShoulderCenterXPosition, ShoulderCenterYPosition, ShoulderCenterZPosition, HeadXPosition, HeadYPosition, HeadZPosition, ShoulderLeftX Position,ShoulderLeftYPosition, ShoulderLeftZPosition, ElbowLeftXPosition, ElbowLeftYPosition, ElbowLeftZPosition, WristLeftXPosition, WristLeftYPosition, WristLeftZPosition, HandLeftXPosition, HandLeftYPosition, HandLeftZPosition, ShoulderRightXPosition, ShoulderRightYPosition, ShoulderRightZPosition, ElbowRightXPosition, ElbowRightYPosition, ElbowRightZPosition, WristRightXPosition, WristRightYPosition, WristRightZPosition, HandRightXPosition, HandRightYPosition, HandRightZPosition, HipLeftXPosition, HipLeftYPosition, HipLeftZPosition, KneeLeftXPosition, KneeLeftYPosition, KneeLeftZPosition, AnkleLeftXPosition, AnkleLeftYPosition, AnkleLeftZPosition, FootLeftXPosition, FootLeftYPosition, FootLeftZPosition, HipRightXPosition, HipRightYPosition, HipRightZPosition, KneeRightXPosition, KneeRightYPosition, KneeRightZPosition, AnkleRightXPosition, AnkleRightYPosition, AnkleRightZPosition, FootRightXPosition, FootRightYPosition, FootRightZPosition, drop_this_col
-0.8451785,-0.179431,2.40928,-0.8537857,-0.1084385,2.399062,-0.8968217,0.2465241,2.363998,-0.8475633,0.3962229,2.382584,-0.9192612,0.114975,2.26695,-0.916729,-0.1375325,2.230369,-0.8248404,-0.3587567,2.229939,-0.8117691,-0.3994544,2.222153,-0.7941811,0.07505593,2.496047,-0.8000055,-0.1420852,2.597195,-0.7167071,-0.3138149,2.6816,-0.6947365,-0.3674844,2.691212,-0.8666849,-0.2251882,2.366673,-0.7435357,-0.6249475,2.414037,-0.9080905,-0.9502587,2.48087,-0.8631729,-1.015483,2.466564,-0.8103988,-0.2431518,2.460156,-0.9209739,-0.6716049,2.540165,-0.9086431,-0.9482262,2.489568,-0.8325281,-0.9911895,2.453173,
-0.8451785,-0.179431,2.40928,-0.8537857,-0.1084385,2.399062,-0.8968217,0.2465241,2.363998,-0.8475633,0.3962229,2.382584,-0.9192612,0.114975,2.26695,-0.916729,-0.1375325,2.230369,-0.8248404,-0.3587567,2.229939,-0.8117691,-0.3994544,2.222153,-0.7941811,0.07505593,2.496047,-0.8000055,-0.1420852,2.597195,-0.7167071,-0.3138149,2.6816,-0.6947365,-0.3674844,2.691212,-0.8666849,-0.2251882,2.366673,-0.7435357,-0.6249475,2.414037,-0.9080905,-0.9502587,2.48087,-0.8631729,-1.015483,2.466564,-0.8103988,-0.2431518,2.460156,-0.9209739,-0.6716049,2.540165,-0.9086431,-0.9482262,2.489568,-0.8325281,-0.9911895,2.453173,
-0.8055548,-0.148554,2.422143,-0.8154183,-0.08414344,2.408362,-0.8647546,0.2435233,2.358266,-0.7990578,0.3931716,2.379173,-0.8962359,0.1141602,2.262438,-0.9108772,-0.1344044,2.229711,-0.823149,-0.3597687,2.230192,-0.8120984,-0.4096172,2.223974,-0.7733988,0.09617789,2.484894,-0.7571704,-0.1120492,2.598485,-0.6532565,-0.2837265,2.658087,-0.6358723,-0.3072185,2.650992,-0.8257108,-0.2060079,2.375356,-0.6805198,-0.6063285,2.396827,-0.7416228,-0.9524128,2.449954,-0.7143083,-1.016628,2.499694,-0.7712708,-0.2106725,2.484351,-0.899999,-0.6441996,2.542026,-0.9734986,-0.9532649,2.538523,-0.9340761,-1.039711,2.5782,
-0.8055548,-0.148554,2.422143,-0.8154183,-0.08414344,2.408362,-0.8647546,0.2435233,2.358266,-0.7990578,0.3931716,2.379173,-0.8962359,0.1141602,2.262438,-0.9108772,-0.1344044,2.229711,-0.823149,-0.3597687,2.230192,-0.8120984,-0.4096172,2.223974,-0.7733988,0.09617789,2.484894,-0.7571704,-0.1120492,2.598485,-0.6532565,-0.2837265,2.658087,-0.6358723,-0.3072185,2.650992,-0.8257108,-0.2060079,2.375356,-0.6805198,-0.6063285,2.396827,-0.7416228,-0.9524128,2.449954,-0.7143083,-1.016628,2.499694,-0.7712708,-0.2106725,2.484351,-0.899999,-0.6441996,2.542026,-0.9734986,-0.9532649,2.538523,-0.9340761,-1.039711,2.5782,
-0.7760769,-0.155711,2.416585,-0.7835363,-0.09002566,2.40416,-0.8168227,0.2399173,2.359141,-0.7696103,0.3965079,2.377666,-0.8560223,0.1100067,2.256044,-0.8885056,-0.1362409,2.228436,-0.8094319,-0.3803251,2.237241,-0.8174024,-0.4311589,2.218645,-0.7493701,0.1026539,2.484373,-0.7210492,-0.1135323,2.585614,-0.5902416,-0.265902,2.644149,-0.5652164,-0.3158598,2.652686,-0.7914468,-0.2166531,2.366201,-0.643747,-0.5875337,2.390356,-0.6311882,-0.9434624,2.431867,-0.5818624,-1.000216,2.447975,-0.7441821,-0.2179043,2.480229,-0.8911425,-0.6422288,2.539055,-0.9729557,-0.9531911,2.538073,-0.9460583,-1.039997,2.583163,
-0.7760769,-0.155711,2.416585,-0.7835363,-0.09002566,2.40416,-0.8168227,0.2399173,2.359141,-0.7696103,0.3965079,2.377666,-0.8560223,0.1100067,2.256044,-0.8885056,-0.1362409,2.228436,-0.8094319,-0.3803251,2.237241,-0.8174024,-0.4311589,2.218645,-0.7493701,0.1026539,2.484373,-0.7210492,-0.1135323,2.585614,-0.5902416,-0.265902,2.644149,-0.5652164,-0.3158598,2.652686,-0.7914468,-0.2166531,2.366201,-0.643747,-0.5875337,2.390356,-0.6311882,-0.9434624,2.431867,-0.5818624,-1.000216,2.447975,-0.7441821,-0.2179043,2.480229,-0.8911425,-0.6422288,2.539055,-0.9729557,-0.9531911,2.538073,-0.9460583,-1.039997,2.583163,
-0.7377151,-0.1501615,2.400864,-0.7452869,-0.08519796,2.389914,-0.7848325,0.2399887,2.350924,-0.741727,0.4007074,2.360694,-0.8144497,0.1050426,2.251642,-0.863069,-0.134321,2.226273,-0.8090497,-0.3820961,2.236737,-0.8139758,-0.4315241,2.224073,-0.7160906,0.1099615,2.492982,-0.679759,-0.1096072,2.587878,-0.5389891,-0.2549613,2.640499,-0.507943,-0.2994528,2.641657,-0.7549527,-0.2099805,2.352668,-0.6009169,-0.5683591,2.391226,-0.5394211,-0.9336213,2.420511,-0.4659597,-0.9812908,2.440125,-0.7080575,-0.2070471,2.460701,-0.8793948,-0.640335,2.534082,-0.9684432,-0.9510234,2.535359,-0.9725668,-1.03527,2.604726,
-0.7377151,-0.1501615,2.400864,-0.7452869,-0.08519796,2.389914,-0.7848325,0.2399887,2.350924,-0.741727,0.4007074,2.360694,-0.8144497,0.1050426,2.251642,-0.863069,-0.134321,2.226273,-0.8090497,-0.3820961,2.236737,-0.8139758,-0.4315241,2.224073,-0.7160906,0.1099615,2.492982,-0.679759,-0.1096072,2.587878,-0.5389891,-0.2549613,2.640499,-0.507943,-0.2994528,2.641657,-0.7549527,-0.2099805,2.352668,-0.6009169,-0.5683591,2.391226,-0.5394211,-0.9336213,2.420511,-0.4659597,-0.9812908,2.440125,-0.7080575,-0.2070471,2.460701,-0.8793948,-0.640335,2.534082,-0.9684432,-0.9510234,2.535359,-0.9725668,-1.03527,2.604726,
-0.6994261,-0.1777971,2.395891,-0.7067711,-0.1092986,2.386456,-0.7389616,0.2302414,2.354208,-0.6930488,0.3894286,2.371556,-0.7790845,0.09928756,2.249984,-0.8273038,-0.1626615,2.23025,-0.8124956,-0.3878387,2.232119,-0.8138878,-0.4360468,2.224013,-0.6775414,0.1092509,2.491009,-0.623212,-0.1021488,2.59379,-0.4870894,-0.2538581,2.646855,-0.4600063,-0.2955716,2.657974,-0.7175984,-0.235301,2.348717,-0.6198803,-0.5866059,2.389407,-0.5118581,-0.8267469,2.384212,-0.4332933,-0.8692017,2.354907,-0.6735069,-0.2297,2.45166,-0.8479254,-0.686061,2.538533,-0.9622021,-0.9558552,2.524103,-0.9475209,-1.037837,2.584396,
-0.6994261,-0.1777971,2.395891,-0.7067711,-0.1092986,2.386456,-0.7389616,0.2302414,2.354208,-0.6930488,0.3894286,2.371556,-0.7790845,0.09928756,2.249984,-0.8273038,-0.1626615,2.23025,-0.8124956,-0.3878387,2.232119,-0.8138878,-0.4360468,2.224013,-0.6775414,0.1092509,2.491009,-0.623212,-0.1021488,2.59379,-0.4870894,-0.2538581,2.646855,-0.4600063,-0.2955716,2.657974,-0.7175984,-0.235301,2.348717,-0.6198803,-0.5866059,2.389407,-0.5118581,-0.8267469,2.384212,-0.4332933,-0.8692017,2.354907,-0.6735069,-0.2297,2.45166,-0.8479254,-0.686061,2.538533,-0.9622021,-0.9558552,2.524103,-0.9475209,-1.037837,2.584396,
