HipCenterXPosition, HipCenterYPosition, HipCenterZPosition, SpineXPosition, SpineYPosition, SpineZPosition, ShoulderCenterXPosition, ShoulderCenterYPosition, ShoulderCenterZPosition, HeadXPosition, HeadYPosition, HeadZPosition, ShoulderLeftX Position,ShoulderLeftYPosition, ShoulderLeftZPosition, ElbowLeftXPosition, ElbowLeftYPosition, ElbowLeftZPosition, WristLeftXPosition, WristLeftYPosition, WristLeftZPosition, HandLeftXPosition, HandLeftYPosition, HandLeftZPosition, ShoulderRightXPosition, ShoulderRightYPosition, ShoulderRightZPosition, ElbowRightXPosition, ElbowRightYPosition, ElbowRightZPosition, WristRightXPosition, WristRightYPosition, WristRightZPosition, HandRightXPosition, HandRightYPosition, HandRightZPosition, HipLeftXPosition, HipLeftYPosition, HipLeftZPosition, KneeLeftXPosition, KneeLeftYPosition, KneeLeftZPosition, AnkleLeftXPosition, AnkleLeftYPosition, AnkleLeftZPosition, FootLeftXPosition, FootLeftYPosition, FootLeftZPosition, HipRightXPosition, HipRightYPosition, HipRightZPosition, KneeRightXPosition, KneeRightYPosition, KneeRightZPosition, AnkleRightXPosition, AnkleRightYPosition, AnkleRightZPosition, FootRightXPosition, FootRightYPosition, FootRightZPosition, drop_this_col
-0.112749,-0.01168557,1.652284,-0.1154576,0.06610648,1.657532,-0.1215901,0.456265,1.647062,-0.1444275,0.6578342,1.659809,-0.2530178,0.2842295,1.590877,-0.3237553,0.01651494,1.583501,-0.3600046,-0.21701,1.620383,-0.3602398,-0.3085687,1.665352,0.02593255,0.3082794,1.629511,0.1368299,0.06243683,1.71139,0.1460038,-0.1293729,1.844001,0.1648251,-0.1896215,1.885237,-0.174316,-0.08043842,1.644226,-0.1971923,-0.5207487,1.874782,-0.1785531,-0.7708184,1.97847,-0.2545001,-0.801732,1.980049,-0.04878841,-0.06961595,1.65787,-0.02354091,-0.4406229,1.669697,0.02867017,-0.8120537,1.562531,0.04319572,-0.870919,1.470772,
-0.112749,-0.01168557,1.652284,-0.1154576,0.06610648,1.657532,-0.1215901,0.456265,1.647062,-0.1444275,0.6578342,1.659809,-0.2530178,0.2842295,1.590877,-0.3237553,0.01651494,1.583501,-0.3600046,-0.21701,1.620383,-0.3602398,-0.3085687,1.665352,0.02593255,0.3082794,1.629511,0.1368299,0.06243683,1.71139,0.1460038,-0.1293729,1.844001,0.1648251,-0.1896215,1.885237,-0.174316,-0.08043842,1.644226,-0.1971923,-0.5207487,1.874782,-0.1785531,-0.7708184,1.97847,-0.2545001,-0.801732,1.980049,-0.04878841,-0.06961595,1.65787,-0.02354091,-0.4406229,1.669697,0.02867017,-0.8120537,1.562531,0.04319572,-0.870919,1.470772,
-0.1218858,-0.01069488,1.743334,-0.1256337,0.06868641,1.747005,-0.1387603,0.4659884,1.73173,-0.1574652,0.6196516,1.748321,-0.2743921,0.2880413,1.679086,-0.3339176,0.01038846,1.679266,-0.3691646,-0.2036747,1.714709,-0.3665167,-0.2936816,1.754416,-0.01145967,0.3189527,1.708787,0.1166333,0.06852168,1.789141,0.1346333,-0.1271565,1.879802,0.1802811,-0.1756931,1.850622,-0.178926,-0.07752629,1.736659,-0.2101802,-0.4848078,1.934187,-0.1856055,-0.7543895,2.035348,-0.1781407,-0.7945238,1.967859,-0.06060637,-0.06361614,1.749538,-0.03596833,-0.4169183,1.775616,0.02845939,-0.7249707,1.734666,0.04172949,-0.7824066,1.665726,
-0.1218858,-0.01069488,1.743334,-0.1256337,0.06868641,1.747005,-0.1387603,0.4659884,1.73173,-0.1574652,0.6196516,1.748321,-0.2743921,0.2880413,1.679086,-0.3339176,0.01038846,1.679266,-0.3691646,-0.2036747,1.714709,-0.3665167,-0.2936816,1.754416,-0.01145967,0.3189527,1.708787,0.1166333,0.06852168,1.789141,0.1346333,-0.1271565,1.879802,0.1802811,-0.1756931,1.850622,-0.178926,-0.07752629,1.736659,-0.2101802,-0.4848078,1.934187,-0.1856055,-0.7543895,2.035348,-0.1781407,-0.7945238,1.967859,-0.06060637,-0.06361614,1.749538,-0.03596833,-0.4169183,1.775616,0.02845939,-0.7249707,1.734666,0.04172949,-0.7824066,1.665726,
-0.1264032,-0.006608635,1.778965,-0.129742,0.07391798,1.782114,-0.1430621,0.4769751,1.767795,-0.161152,0.6258676,1.776503,-0.2839467,0.2968373,1.717279,-0.3380294,0.01992819,1.727404,-0.3714476,-0.1819455,1.762521,-0.3695965,-0.2708661,1.793373,-0.01714059,0.3241651,1.737194,0.1015282,0.08443768,1.808372,0.1311389,-0.1067865,1.877526,0.1693536,-0.1629342,1.892646,-0.1843208,-0.07314774,1.775057,-0.2140309,-0.4682962,1.961797,-0.1863436,-0.7505888,2.04332,-0.181582,-0.7908486,1.975423,-0.06439883,-0.06068235,1.782773,-0.03056487,-0.4004288,1.834572,0.003869995,-0.6241948,1.816401,-0.004205888,-0.6665043,1.75184,
-0.1264032,-0.006608635,1.778965,-0.129742,0.07391798,1.782114,-0.1430621,0.4769751,1.767795,-0.161152,0.6258676,1.776503,-0.2839467,0.2968373,1.717279,-0.3380294,0.01992819,1.727404,-0.3714476,-0.1819455,1.762521,-0.3695965,-0.2708661,1.793373,-0.01714059,0.3241651,1.737194,0.1015282,0.08443768,1.808372,0.1311389,-0.1067865,1.877526,0.1693536,-0.1629342,1.892646,-0.1843208,-0.07314774,1.775057,-0.2140309,-0.4682962,1.961797,-0.1863436,-0.7505888,2.04332,-0.181582,-0.7908486,1.975423,-0.06439883,-0.06068235,1.782773,-0.03056487,-0.4004288,1.834572,0.003869995,-0.6241948,1.816401,-0.004205888,-0.6665043,1.75184,
-0.1335484,0.001616396,1.818422,-0.1369431,0.08203715,1.819948,-0.1501118,0.4838284,1.801075,-0.171329,0.636962,1.820224,-0.2915847,0.3067837,1.757647,-0.3414038,0.04065797,1.769734,-0.3758201,-0.154829,1.812023,-0.3756641,-0.2430104,1.845296,-0.02983861,0.3413957,1.780695,0.07870314,0.1029794,1.833794,0.12287,-0.08168994,1.890059,0.1632884,-0.1341241,1.86838,-0.1905263,-0.06551672,1.815183,-0.20643,-0.4109492,1.967392,-0.1909737,-0.7098013,2.042645,-0.1850072,-0.7512702,1.973361,-0.07248244,-0.05030028,1.822961,-0.03849204,-0.3814805,1.897455,-0.003603064,-0.6117999,1.882606,-0.009502122,-0.671105,1.811066,
-0.1335484,0.001616396,1.818422,-0.1369431,0.08203715,1.819948,-0.1501118,0.4838284,1.801075,-0.171329,0.636962,1.820224,-0.2915847,0.3067837,1.757647,-0.3414038,0.04065797,1.769734,-0.3758201,-0.154829,1.812023,-0.3756641,-0.2430104,1.845296,-0.02983861,0.3413957,1.780695,0.07870314,0.1029794,1.833794,0.12287,-0.08168994,1.890059,0.1632884,-0.1341241,1.86838,-0.1905263,-0.06551672,1.815183,-0.20643,-0.4109492,1.967392,-0.1909737,-0.7098013,2.042645,-0.1850072,-0.7512702,1.973361,-0.07248244,-0.05030028,1.822961,-0.03849204,-0.3814805,1.897455,-0.003603064,-0.6117999,1.882606,-0.009502122,-0.671105,1.811066,
-0.1360243,0.01253576,1.857471,-0.1397408,0.09374369,1.859633,-0.157297,0.5002779,1.846951,-0.1767627,0.6495796,1.856191,-0.2975604,0.3153159,1.798132,-0.3464754,0.05746087,1.819293,-0.3852707,-0.1369423,1.867719,-0.3818085,-0.2239936,1.907098,-0.03374403,0.3507971,1.807369,0.06606692,0.1161878,1.860306,0.1132692,-0.07902101,1.918361,0.1521012,-0.1338891,1.896562,-0.1927,-0.05549911,1.85567,-0.2065737,-0.4261743,2.009141,-0.1899872,-0.7387991,2.061932,-0.1880614,-0.7796297,1.992932,-0.07423256,-0.03924727,1.85904,-0.03749467,-0.3648946,1.959266,-0.01240055,-0.6232685,1.925045,-0.01305766,-0.6827919,1.854599,
-0.1360243,0.01253576,1.857471,-0.1397408,0.09374369,1.859633,-0.157297,0.5002779,1.846951,-0.1767627,0.6495796,1.856191,-0.2975604,0.3153159,1.798132,-0.3464754,0.05746087,1.819293,-0.3852707,-0.1369423,1.867719,-0.3818085,-0.2239936,1.907098,-0.03374403,0.3507971,1.807369,0.06606692,0.1161878,1.860306,0.1132692,-0.07902101,1.918361,0.1521012,-0.1338891,1.896562,-0.1927,-0.05549911,1.85567,-0.2065737,-0.4261743,2.009141,-0.1899872,-0.7387991,2.061932,-0.1880614,-0.7796297,1.992932,-0.07423256,-0.03924727,1.85904,-0.03749467,-0.3648946,1.959266,-0.01240055,-0.6232685,1.925045,-0.01305766,-0.6827919,1.854599,
