133.41830622852146 803.1037828917144 1139.1953958378326 691.6482293746471 436.0545283856862 91.1388201072657 -24.04488352751162 426.3709427351228 -70.87175258831226 -435.9157642395644 -157246.77636627393 -58.355804759717046 -770.4298213149225 -1419.4882986376952 -1519.2729491845475 -157246.77636627393 -972.6572706696624 -1640.6868007279325 -1742.6952877575413 |803.1037828917144 4854.654029740706 6886.562412294526 4140.566602035189 2540.3188560666295 442.33631897039743 -255.60674493576906 2633.421996887636 -339.6823841163999 -2552.634794627984 -929220.7401023167 -372.9926498554137 -4697.715622132515 -8620.608497100242 -9217.83341372895 -929220.7401023167 -5849.988154160226 -9882.943468246878 -10492.692727942274 |1139.1953958378326 6886.562412294526 9791.935244451426 5826.389460469297 3505.1247861480356 516.2624569592159 -482.5786767460653 3792.8523599831965 -397.12626429876434 -3543.189473367838 -1297359.9569510384 -555.4220384047075 -6728.228272680036 -12319.446504711394 -13166.69494102431 -1297359.9569510384 -8272.700367237687 -13997.306291053348 -14862.41267024175 |691.6482293746471 4140.566602035189 5826.389460469297 3911.0644277256138 2892.2563714568864 1171.4533397727967 606.2877968895007 1872.170989374657 -937.6771704938268 -2840.8200690713943 -989744.1690363128 -147.93752905291944 -3678.4431427440018 -6925.735721053186 -7457.939435262644 -989744.1690363128 -5273.796345364053 -8798.788169881445 -9344.251813451185 |436.0545283856862 2540.3188560666295 3505.1247861480356 2892.2563714568864 2796.9028769014913 1854.58077485898 1559.6756501190148 623.4553235874188 -1474.9321355032723 -2654.0621889582076 -867602.9232741203 144.24036679706683 -1789.5759587325692 -3659.543189870933 -4015.644235166628 -867602.9232741203 -3565.7650899784962 -5788.489626589196 -6156.756701021163 |91.1388201072657 442.33631897039743 516.2624569592159 1171.4533397727967 1854.58077485898 1854.3406087835178 1874.7629389498693 -592.719735726604 -1457.3835560307903 -1676.2960624628492 -497855.54922568105 341.43556596884343 310.12705859991047 145.8461455331455 43.83449591935503 -497855.54922568105 -1072.5671997328554 -1554.453476065753 -1662.940843406177 |-24.04488352751162 -255.60674493576906 -482.5786767460653 606.2877968895007 1559.6756501190148 1874.7629389498693 2009.7744363959475 -1004.2616757733456 -1465.0314366437874 -1366.5272181720272 -378790.1140512615 411.64791074433174 1020.0605960792191 1429.4983741869057 1412.676097302055 -378790.1140512615 -241.3260949414158 -139.08488558518954 -160.25731916202244 |426.3709427351228 2633.421996887636 3792.8523599831965 1872.170989374657 623.4553235874188 -592.719735726604 -1004.2616757733456 1851.211531339857 506.22471462729686 -693.2684849945667 -304051.64645355335 -378.6408522873466 -2909.888978543361 -5142.342909295695 -5440.759511020878 -304051.64645355335 -2897.562508322673 -5020.7877842002445 -5323.6045466839 |-70.87175258831226 -339.6823841163999 -397.12626429876434 -937.6771704938268 -1474.9321355032723 -1457.3835560307903 -1465.0314366437874 506.22471462729686 1203.2547265341025 1378.8438544938024 414155.3275262962 -273.9502256003432 -271.4965201983517 -165.41541144912483 -81.05872131299714 414155.3275262962 884.7195761921306 1278.533402725168 1368.2466594180519 |-435.9157642395644 -2552.634794627984 -3543.189473367838 -2840.8200690713943 -2654.0621889582076 -1676.2960624628492 -1366.5272181720272 -693.2684849945667 1378.8438544938024 2593.363304603535 858048.9928645309 -106.64448181497062 1870.4012869708533 3761.6997952586034 4119.811692752974 858048.9928645309 3567.919004839294 5802.257070716738 6170.9630597922105 |-157246.77636627393 -929220.7401023167 -1297359.9569510384 -989744.1690363128 -867602.9232741203 -497855.54922568105 -378790.1140512615 -304051.64645355335 414155.3275262962 858048.9928645309 290906747.5641002 -15999.7445157575 727770.3360334089 1424567.014592275 1552710.7214193167 290906747.5641002 1275225.6882120885 2092654.762106902 2224080.618014747 |-58.355804759717046 -372.9926498554137 -555.4220384047075 -147.93752905291944 144.24036679706683 341.43556596884343 411.64791074433174 -378.6408522873466 -273.9502256003432 -106.64448181497062 -15999.7445157575 109.1255480748676 522.2402130112148 869.991964325633 906.3809613159028 -15999.7445157575 331.5598286797574 616.5222287768249 652.5217721724539 |-770.4298213149225 -4697.715622132515 -6728.228272680036 -3678.4431427440018 -1789.5759587325692 310.12705859991047 1020.0605960792191 -2909.888978543361 -271.4965201983517 1870.4012869708533 727770.3360334089 522.2402130112148 4905.922278770354 8804.57492400582 9365.306612271323 727770.3360334089 5438.231730505207 9315.110590309772 9884.072008715282 |-1419.4882986376952 -8620.608497100242 -12319.446504711394 -6925.735721053186 -3659.543189870933 145.8461455331455 1429.4983741869057 -5142.342909295695 -165.41541144912483 3761.6997952586034 1424567.014592275 869.991964325633 8804.57492400582 15970.213490421515 17012.65188682687 1424567.014592275 10082.841994766102 17196.756057546583 18254.651746544812 |-1519.2729491845475 -9217.83341372895 -13166.69494102431 -7457.939435262644 -4015.644235166628 43.83449591935503 1412.676097302055 -5440.759511020878 -81.05872131299714 4119.811692752974 1552710.7214193167 906.3809613159028 9365.306612271323 17012.65188682687 18135.184465350245 1552710.7214193167 10824.806424251095 18446.501554813553 19582.7545033342 |-157246.77636627393 -929220.7401023167 -1297359.9569510384 -989744.1690363128 -867602.9232741203 -497855.54922568105 -378790.1140512615 -304051.64645355335 414155.3275262962 858048.9928645309 290906747.5641002 -15999.7445157575 727770.3360334089 1424567.014592275 1552710.7214193167 290906747.5641002 1275225.6882120885 2092654.762106902 2224080.618014747 |-972.6572706696624 -5849.988154160226 -8272.700367237687 -5273.796345364053 -3565.7650899784962 -1072.5671997328554 -241.3260949414158 -2897.562508322673 884.7195761921306 3567.919004839294 1275225.6882120885 331.5598286797574 5438.231730505207 10082.841994766102 10824.806424251095 1275225.6882120885 7343.956322515686 12322.500746200414 13081.412833674272 |-1640.6868007279325 -9882.943468246878 -13997.306291053348 -8798.788169881445 -5788.489626589196 -1554.453476065753 -139.08488558518954 -5020.7877842002445 1278.533402725168 5802.257070716738 2092654.762106902 616.5222287768249 9315.110590309772 17196.756057546583 18446.501554813553 2092654.762106902 12322.500746200414 20776.862430435816 22052.27742270375 |-1742.6952877575413 -10492.692727942274 -14862.41267024175 -9344.251813451185 -6156.756701021163 -1662.940843406177 -160.25731916202244 -5323.6045466839 1368.2466594180519 6170.9630597922105 2224080.618014747 652.5217721724539 9884.072008715282 18254.651746544812 19582.7545033342 2224080.618014747 13081.412833674272 22052.27742270375 23408.388523855014 |NONE
136.13021010465437 816.4372147517194 1126.481153520225 785.1405543352687 365.43413249747226 -149.50363517579922 -352.0300527576077 450.3794719269323 -149.8883375202601 -636.0951791860914 -237954.99105193917 -82.31053607314786 -981.2915083010108 -1717.3564385742584 -1854.1835279612055 -237954.99105193917 -1207.003055936182 -1918.8793940413782 -2047.6921606166227 |816.4372147517194 4896.692068728347 6756.724230519833 4707.233451786069 2189.2673788720294 -898.338665356319 -2112.3621535637935 2702.857742786436 -896.282166407572 -3812.2591920178033 -1426316.3394597606 -494.44544186545073 -5885.996769624699 -10301.93905372593 -11122.0721517231 -1426316.3394597606 -7238.504895314002 -11509.286316252103 -12281.375367616274 |1126.481153520225 6756.724230519833 9340.084802050907 6471.928275939943 2981.97219258352 -1273.6732812641828 -2943.4362614577976 3758.099929433921 -1198.0567909598944 -5221.512071154981 -1957846.0283242743 -694.250706924332 -8150.717122926682 -14248.42086796464 -15379.629989754581 -1957846.0283242743 -9987.299079634347 -15871.503696892814 -16934.365334661845 |785.1405543352687 4707.233451786069 6471.928275939943 5189.022717025841 3073.3049963229596 66.32207825300259 -1172.4208479332337 1939.8501246429128 -1877.6004577596068 -4632.895300101023 -1640048.28966484 -179.30263438627702 -5245.221202570034 -9425.233004917824 -10213.560347620405 -1640048.28966484 -7328.085202799989 -11333.036792836954 -12088.633074827652 |365.43413249747226 2189.2673788720294 2981.97219258352 3073.3049963229596 2402.1803044407443 968.4923710631649 321.85012353755315 246.51662074645367 -1884.0684875042443 -3115.776872829183 -1028819.1158486468 211.4352327963185 -2030.2792572774047 -3904.582738272692 -4271.645856857196 -1028819.1158486468 -3774.168429132685 -5545.366581862381 -5910.437584255748 |-149.50363517579922 -898.338665356319 -1273.6732812641828 66.32207825300259 968.4923710631649 1500.2879003975447 1624.9858702989122 -1417.6707866703678 -1258.388552208254 -651.002891578286 -111848.59404353952 505.3799270231119 1650.9165518349025 2560.4130374213096 2713.170977705285 -111848.59404353952 807.4150657331297 1728.150912081312 1852.5647886125394 |-352.0300527576077 -2112.3621535637935 -2943.4362614577976 -1172.4208479332337 321.85012353755315 1624.9858702989122 2066.504778632281 -2017.0338339635236 -926.714610538924 398.30542690782113 271136.32239451824 596.1295494898608 3070.751517329461 5065.559556753971 5424.70467474544 271136.32239451824 2640.7857812160096 4607.016621366318 4927.386675836651 |450.3794719269323 2702.857742786436 3758.099929433921 1939.8501246429128 246.51662074645367 -1417.6707866703678 -2017.0338339635236 2150.408064511198 515.695617804899 -1142.1899343568589 -520612.1088963994 -567.9248537938322 -3674.913754415487 -6153.909840883058 -6609.059679668932 -520612.1088963994 -3638.0908362310793 -6094.166084348234 -6508.292769653766 |-149.8883375202601 -896.282166407572 -1198.0567909598944 -1877.6004577596068 -1884.0684875042443 -1258.388552208254 -926.714610538924 515.695617804899 1728.1754442712606 2191.4853767158274 676446.7116460295 -363.5263007024033 436.95100335608953 1139.8684107027384 1288.8306372186476 676446.7116460295 1884.0289471357567 2510.0678677621263 2669.5541884798276 |-636.0951791860914 -3812.2591920178033 -5221.512071154981 -4632.895300101023 -3115.776872829183 -651.002891578286 398.30542690782113 -1142.1899343568589 2191.4853767158274 4411.318374931968 1513594.1561126632 -47.10839577212176 3978.549732821322 7290.438552746576 7931.272747610575 1513594.1561126632 6174.420731468472 9353.325754397605 9975.001934422466 |-237954.99105193917 -1426316.3394597606 -1957846.0283242743 -1640048.28966484 -1028819.1158486468 -111848.59404353952 271136.32239451824 -520612.1088963994 676446.7116460295 1513594.1561126632 528870026.6326069 24339.402631350582 1548865.8413703064 2795055.0962672313 3035353.414174161 528870026.6326069 2260309.213157134 3464302.9593487317 3695087.5037761563 |-82.31053607314786 -494.44544186545073 -694.250706924332 -179.30263438627702 211.4352327963185 505.3799270231119 596.1295494898608 -567.9248537938322 -363.5263007024033 -47.10839577212176 24339.402631350582 182.51659022756579 782.4058383235175 1253.8945436957476 1337.3141547955097 24339.402631350582 568.9986423320274 1045.6986562905076 1117.9863774063651 |-981.2915083010108 -5885.996769624699 -8150.717122926682 -5245.221202570034 -2030.2792572774047 1650.9165518349025 3070.751517329461 -3674.913754415487 436.95100335608953 3978.549732821322 1548865.8413703064 782.4058383235175 7462.978556913345 12691.52933303702 13695.742714030855 1548865.8413703064 8518.858913611592 13681.199214882376 14609.2570727216 |-1717.3564385742584 -10301.93905372593 -14248.42086796464 -9425.233004917824 -3904.582738272692 2560.4130374213096 5065.559556753971 -6153.909840883058 1139.8684107027384 7290.438552746576 2795055.0962672313 1253.8945436957476 12691.52933303702 22284.559989134592 24012.970977826433 2795055.0962672313 14937.729604252123 23923.68793143334 25547.888341274163 |-1854.1835279612055 -11122.0721517231 -15379.629989754581 -10213.560347620405 -4271.645856857196 2713.170977705285 5424.70467474544 -6609.059679668932 1288.8306372186476 7931.272747610575 3035353.414174161 1337.3141547955097 13695.742714030855 24012.970977826433 25893.29107353255 3035353.414174161 16156.944428511328 25854.18651496225 27614.012398586397 |-237954.99105193917 -1426316.3394597606 -1957846.0283242743 -1640048.28966484 -1028819.1158486468 -111848.59404353952 271136.32239451824 -520612.1088963994 676446.7116460295 1513594.1561126632 528870026.6326069 24339.402631350582 1548865.8413703064 2795055.0962672313 3035353.414174161 528870026.6326069 2260309.213157134 3464302.9593487317 3695087.5037761563 |-1207.003055936182 -7238.504895314002 -9987.299079634347 -7328.085202799989 -3774.168429132685 807.4150657331297 2640.7857812160096 -3638.0908362310793 1884.0289471357567 6174.420731468472 2260309.213157134 568.9986423320274 8518.858913611592 14937.729604252123 16156.944428511328 2260309.213157134 10963.554812596996 17219.441542738474 18374.281118224404 |-1918.8793940413782 -11509.286316252103 -15871.503696892814 -11333.036792836954 -5545.366581862381 1728.150912081312 4607.016621366318 -6094.166084348234 2510.0678677621263 9353.325754397605 3464302.9593487317 1045.6986562905076 13681.199214882376 23923.68793143334 25854.18651496225 3464302.9593487317 17219.441542738474 27346.667572104354 29170.636519015785 |-2047.6921606166227 -12281.375367616274 -16934.365334661845 -12088.633074827652 -5910.437584255748 1852.5647886125394 4927.386675836651 -6508.292769653766 2669.5541884798276 9975.001934422466 3695087.5037761563 1117.9863774063651 14609.2570727216 25547.888341274163 27614.012398586397 3695087.5037761563 18374.281118224404 29170.636519015785 31131.38206862333 |NONE
133.84371201971283 807.4932908390174 1220.7581916489926 604.5565577982732 241.23778838163292 28.33777664473344 -46.39697892266311 522.3240053312622 136.7397533827121 -137.7608200810401 -57555.1720298693 -70.66621927285064 -910.2462854349554 -1526.0168839430735 -1611.8427230778168 -57555.1720298693 -939.3878908116174 -1600.483119314702 -1657.6595262595147 |807.4932908390174 4950.561306052614 7519.340498392635 3717.2959291617144 1482.2443475369223 179.26883113876977 -255.51522411694606 3195.8055740875416 833.2298537858145 -816.2234188413815 -343006.54560630803 -433.7633150274763 -5582.03418037363 -9369.140928930563 -9838.710491807413 -343006.54560630803 -5840.4823113223565 -9968.31134210744 -10278.111181787428 |1220.7581916489926 7519.340498392635 11536.025734144254 5682.903368242762 2271.108901203628 368.16217186700857 -239.72377720231924 4809.398696858018 1281.344048764721 -1092.6502492082045 -474041.7188005452 -641.5785405674179 -8410.518099817848 -14218.635238548628 -14876.983823363738 -474041.7188005452 -8919.438693441665 -15296.107745969843 -15681.839682623486 |604.5565577982732 3717.2959291617144 5682.903368242762 2888.548075129517 1203.708720601926 245.71413343877293 -68.7344434089097 2381.753020266324 641.7274361272606 -541.7992063723096 -234767.56115889005 -308.72613766061534 -4170.5264525855855 -7030.036136569211 -7356.742057228493 -234767.56115889005 -4389.166603030054 -7525.512343630088 -7719.327906776953 |241.23778838163292 1482.2443475369223 2271.108901203628 1203.708720601926 703.8561215764764 394.37122717793767 279.77041798680045 943.7093004838438 247.48703230620373 -191.87479191617723 -87949.77639657226 -112.5525024295722 -1648.0128563164367 -2875.9036148353543 -3013.2877116359623 -87949.77639657226 -1607.3440451249992 -2710.4480736124274 -2774.462908610951 |28.33777664473344 179.26883113876977 368.16217186700857 245.71413343877293 394.37122717793767 650.3318994230165 738.0735391069261 41.60542733421311 37.35413565185806 195.28352992070853 56482.23535775372 26.349788774588937 -32.10377489965126 -386.65240130296263 -391.01459532212226 56482.23535775372 86.52775040662154 114.98862207542864 213.91563106469033 |-46.39697892266311 -255.51522411694606 -239.72377720231924 -68.7344434089097 279.77041798680045 738.0735391069261 937.0499383380641 -272.22454068116974 -29.778178815035147 367.54064790308973 118921.04332969578 76.36273186113525 524.9712376222984 445.4437719008068 513.7930202368238 118921.04332969578 648.7836995434673 1022.2457752903456 1195.3955066232108 |522.3240053312622 3195.8055740875416 4809.398696858018 2381.753020266324 943.7093004838438 41.60542733421311 -272.22454068116974 2106.6267565067396 532.7647417338976 -615.3800884058655 -249925.80138761373 -293.2225384349093 -3667.0562637203484 -6066.213539284119 -6389.1686716903405 -249925.80138761373 -3792.8670714480795 -6420.822145587957 -6655.233770701918 |136.7397533827121 833.2298537858145 1281.344048764721 641.7274361272606 247.48703230620373 37.35413565185806 -29.778178815035147 532.7647417338976 181.9227970231238 -48.02356779416018 -30837.893515348358 -67.73653283815761 -879.8629142186406 -1446.4021073522256 -1512.5329032356133 -30837.893515348358 -1002.3710284322417 -1744.2129228161896 -1786.005925905419 |-137.7608200810401 -816.2234188413815 -1092.6502492082045 -541.7992063723096 -191.87479191617723 195.28352992070853 367.54064790308973 -615.3800884058655 -48.02356779416018 533.3401533643571 179770.54606066906 108.29916904083032 1190.2301177965555 1841.6031864791735 2002.4743850952298 179770.54606066906 988.9495148754855 1496.3210206007268 1662.5250559870674 |-57555.1720298693 -343006.54560630803 -474041.7188005452 -234767.56115889005 -87949.77639657226 56482.23535775372 118921.04332969578 -249925.80138761373 -30837.893515348358 179770.54606066906 62613906.88086867 41820.28209966341 470728.10476527613 738246.4608124562 797794.0277326426 62613906.88086867 414563.02972231 647471.1454361563 707071.084725356 |-70.66621927285064 -433.7633150274763 -641.5785405674179 -308.72613766061534 -112.5525024295722 26.349788774588937 76.36273186113525 -293.2225384349093 -67.73653283815761 108.29916904083032 41820.28209966341 47.5323874712268 512.9587644735325 829.4793578286756 878.5980905587039 41820.28209966341 520.7573064238596 874.2808110045647 918.813354371107 |-910.2462854349554 -5582.03418037363 -8410.518099817848 -4170.5264525855855 -1648.0128563164367 -32.10377489965126 524.9712376222984 -3667.0562637203484 -879.8629142186406 1190.2301177965555 470728.10476527613 512.9587644735325 6724.5373953926555 11029.66237173255 11575.574216933752 470728.10476527613 6670.019259824655 11233.954196825503 11600.863733320253 |-1526.0168839430735 -9369.140928930563 -14218.635238548628 -7030.036136569211 -2875.9036148353543 -386.65240130296263 445.4437719008068 -6066.213539284119 -1446.4021073522256 1841.6031864791735 738246.4608124562 829.4793578286756 11029.66237173255 18765.715503851086 19682.12183202795 738246.4608124562 11003.510877450197 18577.652670295683 19124.474989446746 |-1611.8427230778168 -9838.710491807413 -14876.983823363738 -7356.742057228493 -3013.2877116359623 -391.01459532212226 513.7930202368238 -6389.1686716903405 -1512.5329032356133 2002.4743850952298 797794.0277326426 878.5980905587039 11575.574216933752 19682.12183202795 20760.006913273748 797794.0277326426 11472.474177827104 19335.938646327006 19963.454898861757 |-57555.1720298693 -343006.54560630803 -474041.7188005452 -234767.56115889005 -87949.77639657226 56482.23535775372 118921.04332969578 -249925.80138761373 -30837.893515348358 179770.54606066906 62613906.88086867 41820.28209966341 470728.10476527613 738246.4608124562 797794.0277326426 62613906.88086867 414563.02972231 647471.1454361563 707071.084725356 |-939.3878908116174 -5840.4823113223565 -8919.438693441665 -4389.166603030054 -1607.3440451249992 86.52775040662154 648.7836995434673 -3792.8670714480795 -1002.3710284322417 988.9495148754855 414563.02972231 520.7573064238596 6670.019259824655 11003.510877450197 11472.474177827104 414563.02972231 7552.109963067955 12721.196142603007 13022.480493904892 |-1600.483119314702 -9968.31134210744 -15296.107745969843 -7525.512343630088 -2710.4480736124274 114.98862207542864 1022.2457752903456 -6420.822145587957 -1744.2129228161896 1496.3210206007268 647471.1454361563 874.2808110045647 11233.954196825503 18577.652670295683 19335.938646327006 647471.1454361563 12721.196142603007 21840.209811278233 22336.158024473065 |-1657.6595262595147 -10278.111181787428 -15681.839682623486 -7719.327906776953 -2774.462908610951 213.91563106469033 1195.3955066232108 -6655.233770701918 -1786.005925905419 1662.5250559870674 707071.084725356 918.813354371107 11600.863733320253 19124.474989446746 19963.454898861757 707071.084725356 13022.480493904892 22336.158024473065 22994.248679052733 |NONE
135.76224257854494 804.993996837573 1047.3052852126457 617.7077720422743 143.36505965821576 -313.76957471700865 -475.7049197310601 412.90216348365016 -31.635482335291268 -376.8219694824796 -121560.39219420226 -46.3360277022751 -915.4160875466744 -1480.4052210042767 -1655.406592839284 -121560.39219420226 -953.9432766137585 -1492.8835555352089 -1654.9218042117386 |804.993996837573 4785.850511069848 6227.455396292726 3658.709951875507 858.8956807541746 -1830.2024758977211 -2785.433792806455 2480.8225531991957 -166.7676275201659 -2186.958012740717 -706724.809371505 -282.05426579013437 -5420.812326078568 -8799.203665601122 -9828.184830330518 -706724.809371505 -5624.071209399687 -8808.070759815035 -9759.141274350037 |1047.3052852126457 6227.455396292726 8250.474314955667 4697.346869999632 1104.2186521196327 -2276.923280927141 -3471.321562104153 3338.565820886828 -96.70982581371962 -2672.0284549427483 -872817.3614844335 -414.62521707340505 -7100.949149062693 -11604.354919066885 -12879.819583779612 -872817.3614844335 -7365.559135380015 -11581.420799727786 -12759.874629853455 |617.7077720422743 3658.709951875507 4697.346869999632 2865.684318191808 664.5409817786962 -1508.076933532179 -2278.218111940458 1792.9878890847633 -248.0005461882649 -1878.691744713374 -600061.6462568281 -178.9758870201227 -4177.606171879974 -6711.890051733254 -7558.880195052341 -600061.6462568281 -4342.881701044293 -6739.5974717212075 -7517.695635614243 |143.36505965821576 858.8956807541746 1104.2186521196327 664.5409817786962 233.99575766828414 -206.71671892482604 -367.4923935793157 462.42075876089837 0.9453246942080158 -346.9157934851899 -114247.84660609573 -45.82574720607411 -987.5995063555874 -1667.8224597404956 -1863.9593031833397 -114247.84660609573 -863.6206601284323 -1323.0577408224449 -1475.0664816213214 |-313.76957471700865 -1830.2024758977211 -2276.923280927141 -1508.076933532179 -206.71671892482604 1166.724882356998 1639.4098468615502 -715.5326974312635 364.0965941450487 1320.3147761179216 409085.59191435116 48.14348904851134 2112.962983190247 3202.4645547021355 3693.2124213451225 409085.59191435116 2495.842081745228 3824.4968114282206 4324.646602981049 |-475.7049197310601 -2785.433792806455 -3471.321562104153 -2278.218111940458 -367.4923935793157 1639.4098468615502 2344.0642643425276 -1136.3823832930386 490.22204227659483 1901.1689563112145 592373.5373453143 81.69115156268437 3206.8667492319887 4919.789155096747 5653.6844555459675 592373.5373453143 3676.500153905203 5638.101603539282 6372.089385073213 |412.90216348365016 2480.8225531991957 3338.565820886828 1792.9878890847633 462.42075876089837 -715.5326974312635 -1136.3823832930386 1477.4424515293044 132.5916053184202 -758.7329129824269 -259072.33685028137 -204.4493535308294 -2740.3749750234847 -4606.036304953348 -5038.696705396164 -259072.33685028137 -2781.168625045219 -4456.857463599885 -4855.405284196817 |-31.635482335291268 -166.7676275201659 -96.70982581371962 -248.0005461882649 0.9453246942080158 364.0965941450487 490.22204227659483 132.5916053184202 322.0495214591032 570.2170113660745 164941.62357909005 -57.753461460215924 315.75289431876666 346.18900895249953 500.6133715957261 164941.62357909005 365.8074596827653 433.36636743883315 584.3010197009913 |-376.8219694824796 -2186.958012740717 -2672.0284549427483 -1878.691744713374 -346.9157934851899 1320.3147761179216 1901.1689563112145 -758.7329129824269 570.2170113660745 1898.1530501774603 580966.3859993949 20.62403389993554 2773.574751845497 4249.567665286216 4931.77775949954 580966.3859993949 2892.1216904390626 4308.508246921536 4931.6724320156345 |-121560.39219420226 -706724.809371505 -872817.3614844335 -600061.6462568281 -114247.84660609573 409085.59191435116 592373.5373453143 -259072.33685028137 164941.62357909005 580966.3859993949 180727977.3179221 12397.820202552297 891275.290420374 1380211.7484497644 1593660.9389365478 180727977.3179221 926995.7088047345 1387169.650443453 1580582.1301909785 |-46.3360277022751 -282.05426579013437 -414.62521707340505 -178.9758870201227 -45.82574720607411 48.14348904851134 81.69115156268437 -204.4493535308294 -57.753461460215924 20.62403389993554 12397.820202552297 43.36414616648671 321.0490085621691 566.7699315083629 594.9985506545194 12397.820202552297 326.918925288805 546.4377423440255 571.5639141641815 |-915.4160875466744 -5420.812326078568 -7100.949149062693 -4177.606171879974 -987.5995063555874 2112.962983190247 3206.8667492319887 -2740.3749750234847 315.75289431876666 2773.574751845497 891275.290420374 321.0490085621691 6530.133401107661 10570.991686602909 11798.029105505164 891275.290420374 6477.175729088757 10000.325670114631 11091.38092838981 |-1480.4052210042767 -8799.203665601122 -11604.354919066885 -6711.890051733254 -1667.8224597404956 3202.4645547021355 4919.789155096747 -4606.036304953348 346.18900895249953 4249.567665286216 1380211.7484497644 566.7699315083629 10570.991686602909 17606.7246041288 19542.692791250243 1380211.7484497644 10199.578964893644 15790.438534610665 17460.532105372728 |-1655.406592839284 -9828.184830330518 -12879.819583779612 -7558.880195052341 -1863.9593031833397 3693.2124213451225 5653.6844555459675 -5038.696705396164 500.6133715957261 4931.77775949954 1593660.9389365478 594.9985506545194 11798.029105505164 19542.692791250243 21776.008870301 1593660.9389365478 11429.423655621047 17650.279531874447 19570.19234432247 |-121560.39219420226 -706724.809371505 -872817.3614844335 -600061.6462568281 -114247.84660609573 409085.59191435116 592373.5373453143 -259072.33685028137 164941.62357909005 580966.3859993949 180727977.3179221 12397.820202552297 891275.290420374 1380211.7484497644 1593660.9389365478 180727977.3179221 926995.7088047345 1387169.650443453 1580582.1301909785 |-953.9432766137585 -5624.071209399687 -7365.559135380015 -4342.881701044293 -863.6206601284323 2495.842081745228 3676.500153905203 -2781.168625045219 365.8074596827653 2892.1216904390626 926995.7088047345 326.918925288805 6477.175729088757 10199.578964893644 11429.423655621047 926995.7088047345 7245.035592578707 11354.321265763614 12563.32680139359 |-1492.8835555352089 -8808.070759815035 -11581.420799727786 -6739.5974717212075 -1323.0577408224449 3824.4968114282206 5638.101603539282 -4456.857463599885 433.36636743883315 4308.508246921536 1387169.650443453 546.4377423440255 10000.325670114631 15790.438534610665 17650.279531874447 1387169.650443453 11354.321265763614 18172.31368431614 20047.584540160486 |-1654.9218042117386 -9759.141274350037 -12759.874629853455 -7517.695635614243 -1475.0664816213214 4324.646602981049 6372.089385073213 -4855.405284196817 584.3010197009913 4931.6724320156345 1580582.1301909785 571.5639141641815 11091.38092838981 17460.532105372728 19570.19234432247 1580582.1301909785 12563.32680139359 20047.584540160486 22181.95249457529 |NONE
