HipCenterXPosition, HipCenterYPosition, HipCenterZPosition, SpineXPosition, SpineYPosition, SpineZPosition, ShoulderCenterXPosition, ShoulderCenterYPosition, ShoulderCenterZPosition, HeadXPosition, HeadYPosition, HeadZPosition, ShoulderLeftX Position,ShoulderLeftYPosition, ShoulderLeftZPosition, ElbowLeftXPosition, ElbowLeftYPosition, ElbowLeftZPosition, WristLeftXPosition, WristLeftYPosition, WristLeftZPosition, HandLeftXPosition, HandLeftYPosition, HandLeftZPosition, ShoulderRightXPosition, ShoulderRightYPosition, ShoulderRightZPosition, ElbowRightXPosition, ElbowRightYPosition, ElbowRightZPosition, WristRightXPosition, WristRightYPosition, WristRightZPosition, HandRightXPosition, HandRightYPosition, HandRightZPosition, HipLeftXPosition, HipLeftYPosition, HipLeftZPosition, KneeLeftXPosition, KneeLeftYPosition, KneeLeftZPosition, AnkleLeftXPosition, AnkleLeftYPosition, AnkleLeftZPosition, FootLeftXPosition, FootLeftYPosition, FootLeftZPosition, HipRightXPosition, HipRightYPosition, HipRightZPosition, KneeRightXPosition, KneeRightYPosition, KneeRightZPosition, AnkleRightXPosition, AnkleRightYPosition, AnkleRightZPosition, FootRightXPosition, FootRightYPosition, FootRightZPosition, drop_this_col
-0.6060372,0.127665,3.669286,-0.611865,0.1941731,3.706337,-0.622694,0.5460624,3.692297,-0.625748,0.6997474,3.612119,-0.7711856,0.4138159,3.653829,-0.860413,0.1427574,3.750964,-0.9257458,-0.0934941,3.750156,-0.9537159,-0.1747621,3.791652,-0.4782211,0.4443779,3.68148,-0.3687425,0.2012896,3.664443,-0.3634093,0.002022758,3.508106,-0.4004367,-0.08119695,3.479607,-0.6692955,0.05400453,3.653112,-0.6685328,-0.4130639,3.576134,-0.6806899,-0.7902201,3.535203,-0.6734787,-0.8417891,3.445479,-0.5374615,0.06775742,3.673913,-0.5172685,-0.3520078,3.874912,-0.6632946,-0.7487043,3.562076,-0.6560835,-0.8002733,3.472352,
-0.6060372,0.127665,3.669286,-0.611865,0.1941731,3.706337,-0.622694,0.5460624,3.692297,-0.625748,0.6997474,3.612119,-0.7711856,0.4138159,3.653829,-0.860413,0.1427574,3.750964,-0.9257458,-0.0934941,3.750156,-0.9537159,-0.1747621,3.791652,-0.4782211,0.4443779,3.68148,-0.3687425,0.2012896,3.664443,-0.3634093,0.002022758,3.508106,-0.4004367,-0.08119695,3.479607,-0.6692955,0.05400453,3.653112,-0.6685328,-0.4130639,3.576134,-0.6806899,-0.7902201,3.535203,-0.6734787,-0.8417891,3.445479,-0.5374615,0.06775742,3.673913,-0.5172685,-0.3520078,3.874912,-0.6632946,-0.7487043,3.562076,-0.6560835,-0.8002733,3.472352,
-0.6066936,0.1206357,3.625523,-0.6122528,0.183929,3.659295,-0.6187648,0.5153679,3.639598,-0.6270965,0.6810752,3.584245,-0.7587161,0.3918254,3.60629,-0.8588256,0.1442902,3.729691,-0.9247164,-0.08379708,3.744562,-0.9576617,-0.1624791,3.77943,-0.4593819,0.4226865,3.638432,-0.3702778,0.1982909,3.616152,-0.376274,0.004698919,3.458263,-0.3992045,-0.06722317,3.41726,-0.6718615,0.04520431,3.607928,-0.6605387,-0.3857067,3.561105,-0.6714447,-0.7171705,3.475142,-0.6631014,-0.7671779,3.388755,-0.5373321,0.0594952,3.63274,-0.5129084,-0.3398166,3.815428,-0.594744,-0.6430867,3.993233,-0.5864007,-0.6930941,3.906845,
-0.6066936,0.1206357,3.625523,-0.6122528,0.183929,3.659295,-0.6187648,0.5153679,3.639598,-0.6270965,0.6810752,3.584245,-0.7587161,0.3918254,3.60629,-0.8588256,0.1442902,3.729691,-0.9247164,-0.08379708,3.744562,-0.9576617,-0.1624791,3.77943,-0.4593819,0.4226865,3.638432,-0.3702778,0.1982909,3.616152,-0.376274,0.004698919,3.458263,-0.3992045,-0.06722317,3.41726,-0.6718615,0.04520431,3.607928,-0.6605387,-0.3857067,3.561105,-0.6714447,-0.7171705,3.475142,-0.6631014,-0.7671779,3.388755,-0.5373321,0.0594952,3.63274,-0.5129084,-0.3398166,3.815428,-0.594744,-0.6430867,3.993233,-0.5864007,-0.6930941,3.906845,
-0.5989416,0.1112552,3.569492,-0.6052617,0.1733971,3.603308,-0.6178768,0.498972,3.58317,-0.624615,0.675935,3.555516,-0.7693518,0.3768635,3.556473,-0.8624558,0.1384601,3.683737,-0.9264911,-0.08402702,3.714839,-0.9620769,-0.1300109,3.737413,-0.4626338,0.4134153,3.587566,-0.3751543,0.189069,3.546963,-0.3782147,-0.0002135485,3.393951,-0.3984248,-0.05652855,3.364994,-0.6645261,0.03285852,3.553379,-0.6506644,-0.4065571,3.513869,-0.6625528,-0.7159132,3.405163,-0.6549463,-0.7654688,3.319449,-0.526503,0.04930684,3.576051,-0.5137421,-0.3576376,3.806214,-0.5928621,-0.6480458,3.989005,-0.5852556,-0.6976014,3.903291,
-0.5989416,0.1112552,3.569492,-0.6052617,0.1733971,3.603308,-0.6178768,0.498972,3.58317,-0.624615,0.675935,3.555516,-0.7693518,0.3768635,3.556473,-0.8624558,0.1384601,3.683737,-0.9264911,-0.08402702,3.714839,-0.9620769,-0.1300109,3.737413,-0.4626338,0.4134153,3.587566,-0.3751543,0.189069,3.546963,-0.3782147,-0.0002135485,3.393951,-0.3984248,-0.05652855,3.364994,-0.6645261,0.03285852,3.553379,-0.6506644,-0.4065571,3.513869,-0.6625528,-0.7159132,3.405163,-0.6549463,-0.7654688,3.319449,-0.526503,0.04930684,3.576051,-0.5137421,-0.3576376,3.806214,-0.5928621,-0.6480458,3.989005,-0.5852556,-0.6976014,3.903291,
-0.6004693,0.09781012,3.52652,-0.6048469,0.1627772,3.565191,-0.6167356,0.5055092,3.557725,-0.6283128,0.6664308,3.466507,-0.7759554,0.3826215,3.524316,-0.8571046,0.1302226,3.642715,-0.9351988,-0.08305359,3.69012,-0.9649324,-0.1477849,3.739694,-0.4573213,0.4098715,3.543498,-0.3739677,0.1771714,3.521328,-0.3774808,-0.007945523,3.363832,-0.3947918,-0.07201683,3.307912,-0.6697721,0.01729116,3.500259,-0.6537609,-0.4274891,3.450863,-0.6513728,-0.7651106,3.374757,-0.6538799,-0.8570884,3.309287,-0.5256894,0.03056915,3.538877,-0.5136885,-0.3863507,3.772762,-0.5878124,-0.6742692,3.987179,-0.584111,-0.7228996,3.901949,
-0.6004693,0.09781012,3.52652,-0.6048469,0.1627772,3.565191,-0.6167356,0.5055092,3.557725,-0.6283128,0.6664308,3.466507,-0.7759554,0.3826215,3.524316,-0.8571046,0.1302226,3.642715,-0.9351988,-0.08305359,3.69012,-0.9649324,-0.1477849,3.739694,-0.4573213,0.4098715,3.543498,-0.3739677,0.1771714,3.521328,-0.3774808,-0.007945523,3.363832,-0.3947918,-0.07201683,3.307912,-0.6697721,0.01729116,3.500259,-0.6537609,-0.4274891,3.450863,-0.6513728,-0.7651106,3.374757,-0.6538799,-0.8570884,3.309287,-0.5256894,0.03056915,3.538877,-0.5136885,-0.3863507,3.772762,-0.5878124,-0.6742692,3.987179,-0.584111,-0.7228996,3.901949,
-0.5979885,0.09937571,3.466779,-0.6067574,0.1584358,3.505145,-0.6130291,0.4805786,3.499451,-0.6287717,0.6597438,3.444139,-0.7700117,0.3637821,3.464115,-0.8564827,0.136166,3.579762,-0.9272467,-0.07167108,3.647287,-0.9577335,-0.1246204,3.676337,-0.4617848,0.4062965,3.523829,-0.3769716,0.1646746,3.471617,-0.3823719,-0.02794042,3.326586,-0.3900812,-0.1025153,3.274077,-0.6639999,0.02048941,3.446815,-0.6519067,-0.4392792,3.419384,-0.649946,-0.7645584,3.368127,-0.6402511,-0.8509287,3.285624,-0.5264699,0.03868211,3.470128,-0.5190209,-0.402962,3.710189,-0.5741034,-0.6525293,3.934573,-0.5581825,-0.7041067,3.845439,
-0.5979885,0.09937571,3.466779,-0.6067574,0.1584358,3.505145,-0.6130291,0.4805786,3.499451,-0.6287717,0.6597438,3.444139,-0.7700117,0.3637821,3.464115,-0.8564827,0.136166,3.579762,-0.9272467,-0.07167108,3.647287,-0.9577335,-0.1246204,3.676337,-0.4617848,0.4062965,3.523829,-0.3769716,0.1646746,3.471617,-0.3823719,-0.02794042,3.326586,-0.3900812,-0.1025153,3.274077,-0.6639999,0.02048941,3.446815,-0.6519067,-0.4392792,3.419384,-0.649946,-0.7645584,3.368127,-0.6402511,-0.8509287,3.285624,-0.5264699,0.03868211,3.470128,-0.5190209,-0.402962,3.710189,-0.5741034,-0.6525293,3.934573,-0.5581825,-0.7041067,3.845439,
