HipCenterXPosition, HipCenterYPosition, HipCenterZPosition, SpineXPosition, SpineYPosition, SpineZPosition, ShoulderCenterXPosition, ShoulderCenterYPosition, ShoulderCenterZPosition, HeadXPosition, HeadYPosition, HeadZPosition, ShoulderLeftX Position,ShoulderLeftYPosition, ShoulderLeftZPosition, ElbowLeftXPosition, ElbowLeftYPosition, ElbowLeftZPosition, WristLeftXPosition, WristLeftYPosition, WristLeftZPosition, HandLeftXPosition, HandLeftYPosition, HandLeftZPosition, ShoulderRightXPosition, ShoulderRightYPosition, ShoulderRightZPosition, ElbowRightXPosition, ElbowRightYPosition, ElbowRightZPosition, WristRightXPosition, WristRightYPosition, WristRightZPosition, HandRightXPosition, HandRightYPosition, HandRightZPosition, HipLeftXPosition, HipLeftYPosition, HipLeftZPosition, KneeLeftXPosition, KneeLeftYPosition, KneeLeftZPosition, AnkleLeftXPosition, AnkleLeftYPosition, AnkleLeftZPosition, FootLeftXPosition, FootLeftYPosition, FootLeftZPosition, HipRightXPosition, HipRightYPosition, HipRightZPosition, KneeRightXPosition, KneeRightYPosition, KneeRightZPosition, AnkleRightXPosition, AnkleRightYPosition, AnkleRightZPosition, FootRightXPosition, FootRightYPosition, FootRightZPosition, drop_this_col
-1.123303,-0.09129033,2.918948,-1.132211,-0.004844226,2.90927,-1.176752,0.4273863,2.879336,-1.121508,0.5934281,2.899805,-1.190012,0.2861178,2.762402,-1.207285,0.0480288,2.6965,-1.105242,-0.1951531,2.680627,-1.073251,-0.2689936,2.678445,-1.079406,0.2721297,2.942834,-1.061293,-0.0474536,2.916841,-1.08272,-0.173521,3.103258,-1.089863,-0.2155435,3.170431,-1.144366,-0.125249,2.893038,-1.164135,-0.5286296,2.90078,-1.479521,-0.7921185,2.877209,-1.499211,-0.908345,2.898885,-1.094593,-0.1315436,2.948366,-1.059118,-0.5483198,3.041534,-1.080637,-0.8835543,3.090098,-0.9998212,-0.9319104,3.04545,
-1.123303,-0.09129033,2.918948,-1.132211,-0.004844226,2.90927,-1.176752,0.4273863,2.879336,-1.121508,0.5934281,2.899805,-1.190012,0.2861178,2.762402,-1.207285,0.0480288,2.6965,-1.105242,-0.1951531,2.680627,-1.073251,-0.2689936,2.678445,-1.079406,0.2721297,2.942834,-1.061293,-0.0474536,2.916841,-1.08272,-0.173521,3.103258,-1.089863,-0.2155435,3.170431,-1.144366,-0.125249,2.893038,-1.164135,-0.5286296,2.90078,-1.479521,-0.7921185,2.877209,-1.499211,-0.908345,2.898885,-1.094593,-0.1315436,2.948366,-1.059118,-0.5483198,3.041534,-1.080637,-0.8835543,3.090098,-0.9998212,-0.9319104,3.04545,
-1.089805,-0.08046439,2.913383,-1.099077,0.004723414,2.904244,-1.144856,0.4311115,2.876724,-1.075428,0.6030985,2.898185,-1.149786,0.2908282,2.755794,-1.159808,0.05209664,2.693323,-1.081105,-0.1864473,2.672651,-1.049731,-0.2674041,2.677542,-1.062191,0.2907289,2.952377,-1.042987,0.006763965,2.98588,-1.039688,-0.1832524,3.072369,-1.021858,-0.2433645,3.132626,-1.102178,-0.1200981,2.880088,-1.123095,-0.5356579,2.88743,-1.450716,-0.8271815,2.890794,-1.430862,-0.907856,2.884531,-1.067615,-0.1204881,2.948656,-1.043636,-0.5515258,3.036891,-1.080644,-0.8840296,3.089228,-1.005939,-0.9248804,3.059935,
-1.089805,-0.08046439,2.913383,-1.099077,0.004723414,2.904244,-1.144856,0.4311115,2.876724,-1.075428,0.6030985,2.898185,-1.149786,0.2908282,2.755794,-1.159808,0.05209664,2.693323,-1.081105,-0.1864473,2.672651,-1.049731,-0.2674041,2.677542,-1.062191,0.2907289,2.952377,-1.042987,0.006763965,2.98588,-1.039688,-0.1832524,3.072369,-1.021858,-0.2433645,3.132626,-1.102178,-0.1200981,2.880088,-1.123095,-0.5356579,2.88743,-1.450716,-0.8271815,2.890794,-1.430862,-0.907856,2.884531,-1.067615,-0.1204881,2.948656,-1.043636,-0.5515258,3.036891,-1.080644,-0.8840296,3.089228,-1.005939,-0.9248804,3.059935,
-1.040922,-0.0664054,2.913846,-1.04901,0.01857048,2.902712,-1.089449,0.4434499,2.865384,-1.044226,0.6145213,2.895321,-1.10996,0.2989127,2.754158,-1.124308,0.0566747,2.692667,-1.030674,-0.2070634,2.679348,-1.01337,-0.2724609,2.672946,-0.9956708,0.2818284,2.943502,-1.009376,-0.0119758,2.994442,-0.9861999,-0.1686326,3.152321,-0.9620851,-0.243781,3.170336,-1.066656,-0.1052822,2.883418,-1.082589,-0.5645001,2.894983,-1.382431,-0.8771083,2.93373,-1.320168,-0.9651302,2.954694,-1.012292,-0.1113287,2.949167,-1.003698,-0.5653184,3.013695,-1.081136,-0.8991908,3.092849,-1.006986,-0.9438138,3.052442,
-1.040922,-0.0664054,2.913846,-1.04901,0.01857048,2.902712,-1.089449,0.4434499,2.865384,-1.044226,0.6145213,2.895321,-1.10996,0.2989127,2.754158,-1.124308,0.0566747,2.692667,-1.030674,-0.2070634,2.679348,-1.01337,-0.2724609,2.672946,-0.9956708,0.2818284,2.943502,-1.009376,-0.0119758,2.994442,-0.9861999,-0.1686326,3.152321,-0.9620851,-0.243781,3.170336,-1.066656,-0.1052822,2.883418,-1.082589,-0.5645001,2.894983,-1.382431,-0.8771083,2.93373,-1.320168,-0.9651302,2.954694,-1.012292,-0.1113287,2.949167,-1.003698,-0.5653184,3.013695,-1.081136,-0.8991908,3.092849,-1.006986,-0.9438138,3.052442,
-1.014258,-0.06268093,2.921197,-1.022355,0.02236764,2.907162,-1.05859,0.44825,2.854753,-0.989481,0.614517,2.886386,-1.079388,0.3045146,2.747238,-1.07661,0.0666884,2.684926,-0.9969714,-0.1849944,2.665702,-0.9765352,-0.261034,2.667786,-0.9571076,0.2812264,2.974305,-0.9787765,0.04324795,3.118837,-0.9462641,-0.1689665,3.151104,-0.9043497,-0.2444634,3.165399,-1.034142,-0.1067822,2.884499,-0.9865661,-0.5340842,2.895766,-1.254825,-0.9004357,2.967192,-1.172198,-0.9618647,3.000013,-0.978219,-0.1175983,2.97145,-0.9630158,-0.5232261,3.031226,-1.123357,-0.9205224,3.057558,-1.080663,-0.9746341,3.097919,
-1.014258,-0.06268093,2.921197,-1.022355,0.02236764,2.907162,-1.05859,0.44825,2.854753,-0.989481,0.614517,2.886386,-1.079388,0.3045146,2.747238,-1.07661,0.0666884,2.684926,-0.9969714,-0.1849944,2.665702,-0.9765352,-0.261034,2.667786,-0.9571076,0.2812264,2.974305,-0.9787765,0.04324795,3.118837,-0.9462641,-0.1689665,3.151104,-0.9043497,-0.2444634,3.165399,-1.034142,-0.1067822,2.884499,-0.9865661,-0.5340842,2.895766,-1.254825,-0.9004357,2.967192,-1.172198,-0.9618647,3.000013,-0.978219,-0.1175983,2.97145,-0.9630158,-0.5232261,3.031226,-1.123357,-0.9205224,3.057558,-1.080663,-0.9746341,3.097919,
-0.9637196,-0.05097462,2.907755,-0.9722095,0.03315345,2.895113,-1.019499,0.453183,2.850796,-0.9506778,0.610211,2.886717,-1.029415,0.312229,2.742279,-1.046645,0.0669215,2.682126,-0.9476362,-0.185919,2.665449,-0.9286675,-0.2606736,2.666198,-0.9259211,0.2901675,2.944444,-0.9275907,0.02928236,3.015899,-0.8942845,-0.1339612,3.154954,-0.8520827,-0.2049804,3.173226,-0.9828262,-0.09212226,2.872076,-0.9150187,-0.5332751,2.912357,-1.123512,-0.9136899,2.984524,-1.066471,-0.9668811,2.982004,-0.9353614,-0.1017964,2.951166,-1.046418,-0.5318241,3.011639,-1.057729,-0.9147393,3.026413,-1.027636,-0.9578375,3.100754,
-0.9637196,-0.05097462,2.907755,-0.9722095,0.03315345,2.895113,-1.019499,0.453183,2.850796,-0.9506778,0.610211,2.886717,-1.029415,0.312229,2.742279,-1.046645,0.0669215,2.682126,-0.9476362,-0.185919,2.665449,-0.9286675,-0.2606736,2.666198,-0.9259211,0.2901675,2.944444,-0.9275907,0.02928236,3.015899,-0.8942845,-0.1339612,3.154954,-0.8520827,-0.2049804,3.173226,-0.9828262,-0.09212226,2.872076,-0.9150187,-0.5332751,2.912357,-1.123512,-0.9136899,2.984524,-1.066471,-0.9668811,2.982004,-0.9353614,-0.1017964,2.951166,-1.046418,-0.5318241,3.011639,-1.057729,-0.9147393,3.026413,-1.027636,-0.9578375,3.100754,
