HipCenterXPosition, HipCenterYPosition, HipCenterZPosition, SpineXPosition, SpineYPosition, SpineZPosition, ShoulderCenterXPosition, ShoulderCenterYPosition, ShoulderCenterZPosition, HeadXPosition, HeadYPosition, HeadZPosition, ShoulderLeftX Position,ShoulderLeftYPosition, ShoulderLeftZPosition, ElbowLeftXPosition, ElbowLeftYPosition, ElbowLeftZPosition, WristLeftXPosition, WristLeftYPosition, WristLeftZPosition, HandLeftXPosition, HandLeftYPosition, HandLeftZPosition, ShoulderRightXPosition, ShoulderRightYPosition, ShoulderRightZPosition, ElbowRightXPosition, ElbowRightYPosition, ElbowRightZPosition, WristRightXPosition, WristRightYPosition, WristRightZPosition, HandRightXPosition, HandRightYPosition, HandRightZPosition, HipLeftXPosition, HipLeftYPosition, HipLeftZPosition, KneeLeftXPosition, KneeLeftYPosition, KneeLeftZPosition, AnkleLeftXPosition, AnkleLeftYPosition, AnkleLeftZPosition, FootLeftXPosition, FootLeftYPosition, FootLeftZPosition, HipRightXPosition, HipRightYPosition, HipRightZPosition, KneeRightXPosition, KneeRightYPosition, KneeRightZPosition, AnkleRightXPosition, AnkleRightYPosition, AnkleRightZPosition, FootRightXPosition, FootRightYPosition, FootRightZPosition, drop_this_col
1.146494,0.09394167,2.920123,1.151262,0.1731207,2.914318,1.1751,0.5690158,2.902774,1.069215,0.7920787,2.925488,1.091931,0.3940219,2.972505,1.08678,0.1297062,3.153561,0.9992003,-0.1177494,3.207883,0.9411616,-0.2273984,3.183249,1.203078,0.4140402,2.76878,1.196257,0.1148974,2.705261,1.105697,-0.1765313,2.727132,1.076001,-0.2651508,2.724936,1.118246,0.03563861,2.967999,1.162073,-0.5488691,3.015798,1.642704,-0.8405437,3.214851,1.514457,-0.8731794,3.193473,1.168263,0.04464686,2.872936,1.063837,-0.5368423,2.934797,1.068296,-0.9776329,2.987631,0.9547347,-1.008782,3.009605,
1.146494,0.09394167,2.920123,1.151262,0.1731207,2.914318,1.1751,0.5690158,2.902774,1.069215,0.7920787,2.925488,1.091931,0.3940219,2.972505,1.08678,0.1297062,3.153561,0.9992003,-0.1177494,3.207883,0.9411616,-0.2273984,3.183249,1.203078,0.4140402,2.76878,1.196257,0.1148974,2.705261,1.105697,-0.1765313,2.727132,1.076001,-0.2651508,2.724936,1.118246,0.03563861,2.967999,1.162073,-0.5488691,3.015798,1.642704,-0.8405437,3.214851,1.514457,-0.8731794,3.193473,1.168263,0.04464686,2.872936,1.063837,-0.5368423,2.934797,1.068296,-0.9776329,2.987631,0.9547347,-1.008782,3.009605,
1.106341,0.09149317,2.917432,1.113311,0.1711302,2.911266,1.14709,0.5689839,2.898369,1.054832,0.7998602,2.924823,1.097789,0.4710082,3.056205,1.044987,0.1604409,3.103708,0.9921257,-0.07824758,3.181617,0.9641833,-0.1553992,3.152928,1.155017,0.4123335,2.757124,1.137107,0.1543169,2.682498,1.068441,-0.0956614,2.701018,1.048817,-0.2130251,2.718302,1.094206,0.04435933,2.970646,1.328574,-0.57925,3.185902,1.598514,-0.8633969,3.226204,1.585564,-0.9690733,3.296396,1.110351,0.02140611,2.864054,1.05264,-0.5422952,2.935955,1.068357,-0.9516228,2.985412,0.957167,-1.00894,3.010934,
1.106341,0.09149317,2.917432,1.113311,0.1711302,2.911266,1.14709,0.5689839,2.898369,1.054832,0.7998602,2.924823,1.097789,0.4710082,3.056205,1.044987,0.1604409,3.103708,0.9921257,-0.07824758,3.181617,0.9641833,-0.1553992,3.152928,1.155017,0.4123335,2.757124,1.137107,0.1543169,2.682498,1.068441,-0.0956614,2.701018,1.048817,-0.2130251,2.718302,1.094206,0.04435933,2.970646,1.328574,-0.57925,3.185902,1.598514,-0.8633969,3.226204,1.585564,-0.9690733,3.296396,1.110351,0.02140611,2.864054,1.05264,-0.5422952,2.935955,1.068357,-0.9516228,2.985412,0.957167,-1.00894,3.010934,
1.075443,0.08917987,2.906292,1.077834,0.1695741,2.899177,1.09279,0.572785,2.883016,1.028659,0.8071782,2.928597,1.052259,0.4614187,3.024815,1.015013,0.1304815,3.13004,0.9717889,-0.1218492,3.184856,0.9539723,-0.1588593,3.158469,1.124053,0.4162725,2.745227,1.10608,0.1513844,2.680706,1.025416,-0.09998065,2.691636,1.007027,-0.2117805,2.711335,1.053835,0.04694005,2.953925,1.307384,-0.5857275,3.187896,1.538177,-0.8643167,3.22448,1.483729,-0.9557112,3.311229,1.091286,0.02507772,2.858944,1.03867,-0.5400032,2.935828,1.063789,-0.9449694,2.985657,0.9644669,-1.00888,3.016287,
1.075443,0.08917987,2.906292,1.077834,0.1695741,2.899177,1.09279,0.572785,2.883016,1.028659,0.8071782,2.928597,1.052259,0.4614187,3.024815,1.015013,0.1304815,3.13004,0.9717889,-0.1218492,3.184856,0.9539723,-0.1588593,3.158469,1.124053,0.4162725,2.745227,1.10608,0.1513844,2.680706,1.025416,-0.09998065,2.691636,1.007027,-0.2117805,2.711335,1.053835,0.04694005,2.953925,1.307384,-0.5857275,3.187896,1.538177,-0.8643167,3.22448,1.483729,-0.9557112,3.311229,1.091286,0.02507772,2.858944,1.03867,-0.5400032,2.935828,1.063789,-0.9449694,2.985657,0.9644669,-1.00888,3.016287,
1.03033,0.09284709,2.912803,1.037691,0.1734032,2.904727,1.069276,0.5762694,2.883822,0.983344,0.800244,2.921245,1.011984,0.4537716,2.977378,0.9848775,0.135911,3.078877,0.9582685,-0.09063999,3.177479,0.932509,-0.1619903,3.176164,1.090358,0.4161986,2.741268,1.050171,0.1657288,2.666755,0.9776062,-0.1639867,2.72068,0.9488763,-0.2373559,2.733403,1.009899,0.04272546,2.970522,1.251424,-0.594417,3.168031,1.444055,-0.879969,3.223743,1.359587,-0.9684338,3.306353,1.04056,0.02567869,2.858678,1.02777,-0.5374295,2.932279,1.059874,-0.9386359,2.985059,0.965048,-1.00822,3.014932,
1.03033,0.09284709,2.912803,1.037691,0.1734032,2.904727,1.069276,0.5762694,2.883822,0.983344,0.800244,2.921245,1.011984,0.4537716,2.977378,0.9848775,0.135911,3.078877,0.9582685,-0.09063999,3.177479,0.932509,-0.1619903,3.176164,1.090358,0.4161986,2.741268,1.050171,0.1657288,2.666755,0.9776062,-0.1639867,2.72068,0.9488763,-0.2373559,2.733403,1.009899,0.04272546,2.970522,1.251424,-0.594417,3.168031,1.444055,-0.879969,3.223743,1.359587,-0.9684338,3.306353,1.04056,0.02567869,2.858678,1.02777,-0.5374295,2.932279,1.059874,-0.9386359,2.985059,0.965048,-1.00822,3.014932,
0.9927716,0.06217042,2.902003,0.9993737,0.150785,2.896638,1.022068,0.587152,2.885102,0.9476084,0.8093525,2.931608,0.9632748,0.4342808,2.989211,0.9513986,0.1245247,3.076366,0.9346175,-0.08971599,3.178578,0.9097233,-0.1558286,3.174145,1.061072,0.4381971,2.739475,1.013676,0.1667754,2.658803,0.9462378,-0.1485061,2.719061,0.8897089,-0.2007989,2.715072,0.9685882,0.0002230365,2.958816,1.216824,-0.6111299,3.16339,1.303652,-0.932348,3.21371,1.262136,-1.01557,3.26178,1.016376,0.007996691,2.848567,1.021752,-0.5399279,2.929504,1.059942,-0.9392717,2.986202,0.9697472,-1.007036,3.005314,
0.9927716,0.06217042,2.902003,0.9993737,0.150785,2.896638,1.022068,0.587152,2.885102,0.9476084,0.8093525,2.931608,0.9632748,0.4342808,2.989211,0.9513986,0.1245247,3.076366,0.9346175,-0.08971599,3.178578,0.9097233,-0.1558286,3.174145,1.061072,0.4381971,2.739475,1.013676,0.1667754,2.658803,0.9462378,-0.1485061,2.719061,0.8897089,-0.2007989,2.715072,0.9685882,0.0002230365,2.958816,1.216824,-0.6111299,3.16339,1.303652,-0.932348,3.21371,1.262136,-1.01557,3.26178,1.016376,0.007996691,2.848567,1.021752,-0.5399279,2.929504,1.059942,-0.9392717,2.986202,0.9697472,-1.007036,3.005314,
