HipCenterXPosition, HipCenterYPosition, HipCenterZPosition, SpineXPosition, SpineYPosition, SpineZPosition, ShoulderCenterXPosition, ShoulderCenterYPosition, ShoulderCenterZPosition, HeadXPosition, HeadYPosition, HeadZPosition, ShoulderLeftX Position,ShoulderLeftYPosition, ShoulderLeftZPosition, ElbowLeftXPosition, ElbowLeftYPosition, ElbowLeftZPosition, WristLeftXPosition, WristLeftYPosition, WristLeftZPosition, HandLeftXPosition, HandLeftYPosition, HandLeftZPosition, ShoulderRightXPosition, ShoulderRightYPosition, ShoulderRightZPosition, ElbowRightXPosition, ElbowRightYPosition, ElbowRightZPosition, WristRightXPosition, WristRightYPosition, WristRightZPosition, HandRightXPosition, HandRightYPosition, HandRightZPosition, HipLeftXPosition, HipLeftYPosition, HipLeftZPosition, KneeLeftXPosition, KneeLeftYPosition, KneeLeftZPosition, AnkleLeftXPosition, AnkleLeftYPosition, AnkleLeftZPosition, FootLeftXPosition, FootLeftYPosition, FootLeftZPosition, HipRightXPosition, HipRightYPosition, HipRightZPosition, KneeRightXPosition, KneeRightYPosition, KneeRightZPosition, AnkleRightXPosition, AnkleRightYPosition, AnkleRightZPosition, FootRightXPosition, FootRightYPosition, FootRightZPosition, drop_this_col
0.7442257,0.02457398,2.19058,0.7573972,0.08954772,2.186776,0.8232543,0.4144164,2.182835,0.7280731,0.5585841,2.184457,0.7046054,0.2264516,2.296165,0.6733986,0.02721245,2.226214,0.6339626,-0.2106707,2.237362,0.5917278,-0.2569273,2.264717,0.8422919,0.2615652,2.063483,0.8650103,0.01372606,2.019945,0.7742859,-0.2312238,2.032971,0.7625678,-0.3229743,2.025647,0.7015077,-0.04123234,2.239588,0.8423313,-0.5951546,2.368836,0.9694825,-0.9548337,2.389573,0.8662551,-0.9304412,2.324007,0.7634666,-0.02543122,2.140207,0.5940221,-0.5203636,2.195529,0.8990124,-0.8917943,2.369092,0.8438098,-0.9436345,2.316553,
0.7442257,0.02457398,2.19058,0.7573972,0.08954772,2.186776,0.8232543,0.4144164,2.182835,0.7280731,0.5585841,2.184457,0.7046054,0.2264516,2.296165,0.6733986,0.02721245,2.226214,0.6339626,-0.2106707,2.237362,0.5917278,-0.2569273,2.264717,0.8422919,0.2615652,2.063483,0.8650103,0.01372606,2.019945,0.7742859,-0.2312238,2.032971,0.7625678,-0.3229743,2.025647,0.7015077,-0.04123234,2.239588,0.8423313,-0.5951546,2.368836,0.9694825,-0.9548337,2.389573,0.8662551,-0.9304412,2.324007,0.7634666,-0.02543122,2.140207,0.5940221,-0.5203636,2.195529,0.8990124,-0.8917943,2.369092,0.8438098,-0.9436345,2.316553,
0.7085971,0.01038163,2.191728,0.7251041,0.07807679,2.187219,0.8042551,0.4131129,2.180951,0.7046039,0.5640401,2.178224,0.7146811,0.3241084,2.297159,0.664129,0.04414502,2.225337,0.616252,-0.2133699,2.238454,0.574456,-0.2587892,2.254547,0.818078,0.259445,2.062237,0.8416176,0.01640224,2.019527,0.7544382,-0.2089518,2.01989,0.7378713,-0.2934836,2.025147,0.6815034,-0.03450784,2.240768,0.7084706,-0.5019163,2.265427,0.9483156,-0.9116375,2.383287,0.9321538,-1.00112,2.465915,0.7125475,-0.06039179,2.142692,0.5613275,-0.4796711,2.182893,0.6368473,-0.9628458,2.243972,0.5477974,-1.007933,2.205869,
0.7085971,0.01038163,2.191728,0.7251041,0.07807679,2.187219,0.8042551,0.4131129,2.180951,0.7046039,0.5640401,2.178224,0.7146811,0.3241084,2.297159,0.664129,0.04414502,2.225337,0.616252,-0.2133699,2.238454,0.574456,-0.2587892,2.254547,0.818078,0.259445,2.062237,0.8416176,0.01640224,2.019527,0.7544382,-0.2089518,2.01989,0.7378713,-0.2934836,2.025147,0.6815034,-0.03450784,2.240768,0.7084706,-0.5019163,2.265427,0.9483156,-0.9116375,2.383287,0.9321538,-1.00112,2.465915,0.7125475,-0.06039179,2.142692,0.5613275,-0.4796711,2.182893,0.6368473,-0.9628458,2.243972,0.5477974,-1.007933,2.205869,
0.6779685,0.03952605,2.179089,0.6932313,0.1001468,2.175988,0.7599767,0.4090033,2.172781,0.6571811,0.5498205,2.170909,0.6851028,0.3529547,2.259892,0.6332046,0.083553,2.215223,0.6404731,-0.1172272,2.412497,0.6196528,-0.178399,2.410267,0.7772684,0.2534518,2.056416,0.8020998,0.0184218,2.014936,0.7368583,-0.192863,2.01881,0.7037578,-0.2738037,2.021058,0.6434269,0.007560395,2.226843,0.5926089,-0.4497755,2.175174,0.8625582,-0.8107877,2.329565,0.7813259,-0.853359,2.29007,0.6892116,-0.04222909,2.130598,0.5513464,-0.4372438,2.168501,0.5289046,-0.8494944,2.211819,0.4476723,-0.8920656,2.172324,
0.6779685,0.03952605,2.179089,0.6932313,0.1001468,2.175988,0.7599767,0.4090033,2.172781,0.6571811,0.5498205,2.170909,0.6851028,0.3529547,2.259892,0.6332046,0.083553,2.215223,0.6404731,-0.1172272,2.412497,0.6196528,-0.178399,2.410267,0.7772684,0.2534518,2.056416,0.8020998,0.0184218,2.014936,0.7368583,-0.192863,2.01881,0.7037578,-0.2738037,2.021058,0.6434269,0.007560395,2.226843,0.5926089,-0.4497755,2.175174,0.8625582,-0.8107877,2.329565,0.7813259,-0.853359,2.29007,0.6892116,-0.04222909,2.130598,0.5513464,-0.4372438,2.168501,0.5289046,-0.8494944,2.211819,0.4476723,-0.8920656,2.172324,
0.6430227,-0.0001806542,2.171744,0.6558155,0.06675205,2.168,0.726353,0.4026564,2.165806,0.6256516,0.5389229,2.163582,0.6385509,0.3097997,2.281993,0.5785342,0.0241507,2.218053,0.5871415,-0.1722868,2.419853,0.5636014,-0.2458745,2.414351,0.7391372,0.2446979,2.051522,0.7591655,0.01431951,2.007872,0.6735774,-0.2175059,2.012929,0.6468915,-0.3122603,2.013811,0.6114957,-0.03746077,2.217308,0.5693376,-0.4683598,2.170459,0.8481773,-0.8046132,2.323042,0.7648607,-0.8467548,2.287917,0.6593556,-0.06381638,2.125718,0.5339802,-0.441465,2.167501,0.4644223,-0.8322058,2.200535,0.4050466,-0.9064149,2.23391,
0.6430227,-0.0001806542,2.171744,0.6558155,0.06675205,2.168,0.726353,0.4026564,2.165806,0.6256516,0.5389229,2.163582,0.6385509,0.3097997,2.281993,0.5785342,0.0241507,2.218053,0.5871415,-0.1722868,2.419853,0.5636014,-0.2458745,2.414351,0.7391372,0.2446979,2.051522,0.7591655,0.01431951,2.007872,0.6735774,-0.2175059,2.012929,0.6468915,-0.3122603,2.013811,0.6114957,-0.03746077,2.217308,0.5693376,-0.4683598,2.170459,0.8481773,-0.8046132,2.323042,0.7648607,-0.8467548,2.287917,0.6593556,-0.06381638,2.125718,0.5339802,-0.441465,2.167501,0.4644223,-0.8322058,2.200535,0.4050466,-0.9064149,2.23391,
0.6035175,0.02411524,2.17347,0.6184977,0.08527902,2.16866,0.6818659,0.3973888,2.16012,0.5897473,0.538077,2.155261,0.6029194,0.3260913,2.245815,0.5555224,0.03075933,2.21654,0.54056,-0.1892654,2.406417,0.5174208,-0.2655556,2.412008,0.700315,0.2385588,2.044056,0.7140779,-0.006314192,2.002402,0.6235384,-0.2498026,2.003661,0.6167102,-0.3348071,2.009554,0.5694573,-0.01184159,2.223965,0.5485817,-0.4899847,2.173321,0.83676,-0.8054521,2.321048,0.7555823,-0.8483487,2.280852,0.6112686,-0.05154029,2.123577,0.4857917,-0.4600472,2.16671,0.4223134,-0.8205775,2.190964,0.3411357,-0.8634741,2.150768,
0.6035175,0.02411524,2.17347,0.6184977,0.08527902,2.16866,0.6818659,0.3973888,2.16012,0.5897473,0.538077,2.155261,0.6029194,0.3260913,2.245815,0.5555224,0.03075933,2.21654,0.54056,-0.1892654,2.406417,0.5174208,-0.2655556,2.412008,0.700315,0.2385588,2.044056,0.7140779,-0.006314192,2.002402,0.6235384,-0.2498026,2.003661,0.6167102,-0.3348071,2.009554,0.5694573,-0.01184159,2.223965,0.5485817,-0.4899847,2.173321,0.83676,-0.8054521,2.321048,0.7555823,-0.8483487,2.280852,0.6112686,-0.05154029,2.123577,0.4857917,-0.4600472,2.16671,0.4223134,-0.8205775,2.190964,0.3411357,-0.8634741,2.150768,
