HipCenterXPosition, HipCenterYPosition, HipCenterZPosition, SpineXPosition, SpineYPosition, SpineZPosition, ShoulderCenterXPosition, ShoulderCenterYPosition, ShoulderCenterZPosition, HeadXPosition, HeadYPosition, HeadZPosition, ShoulderLeftX Position,ShoulderLeftYPosition, ShoulderLeftZPosition, ElbowLeftXPosition, ElbowLeftYPosition, ElbowLeftZPosition, WristLeftXPosition, WristLeftYPosition, WristLeftZPosition, HandLeftXPosition, HandLeftYPosition, HandLeftZPosition, ShoulderRightXPosition, ShoulderRightYPosition, ShoulderRightZPosition, ElbowRightXPosition, ElbowRightYPosition, ElbowRightZPosition, WristRightXPosition, WristRightYPosition, WristRightZPosition, HandRightXPosition, HandRightYPosition, HandRightZPosition, HipLeftXPosition, HipLeftYPosition, HipLeftZPosition, KneeLeftXPosition, KneeLeftYPosition, KneeLeftZPosition, AnkleLeftXPosition, AnkleLeftYPosition, AnkleLeftZPosition, FootLeftXPosition, FootLeftYPosition, FootLeftZPosition, HipRightXPosition, HipRightYPosition, HipRightZPosition, KneeRightXPosition, KneeRightYPosition, KneeRightZPosition, AnkleRightXPosition, AnkleRightYPosition, AnkleRightZPosition, FootRightXPosition, FootRightYPosition, FootRightZPosition, drop_this_col
0.03124041,-0.03330465,1.067793,0.03452627,0.03178678,1.058474,0.05073498,0.3571244,1.027532,0.08789431,0.5477639,1.082876,-0.1145616,0.2423702,1.01914,-0.2254821,0.05547721,1.107222,-0.2470877,-0.1226959,1.215752,-0.2542895,-0.1820869,1.256187,0.1882076,0.234156,1.01946,0.2935146,0.03412474,1.107887,0.2970463,-0.1612363,1.188648,0.2982235,-0.2263566,1.219826,-0.04430215,-0.1009487,1.071772,-0.1300767,-0.4965996,1.173636,-0.2029318,-0.832657,1.245933,-0.2035012,-0.8851289,1.161304,0.09985788,-0.1012362,1.073548,0.1379214,-0.5090795,1.15697,0.1702518,-0.8554929,1.213603,0.1696824,-0.9079648,1.128974,
0.02670238,-0.03287318,1.071625,0.02980596,0.03229703,1.062138,0.04514113,0.358075,1.030231,0.08230045,0.5487146,1.085567,-0.1208157,0.241454,1.021344,-0.2296681,0.05674624,1.107808,-0.2772899,-0.123189,1.205625,-0.2726907,-0.1960501,1.237697,0.1846498,0.2341592,1.021595,0.2866265,0.03313372,1.109898,0.290494,-0.1614563,1.191964,0.3480983,-0.1962935,1.149225,-0.04833063,-0.1009779,1.075527,-0.1340617,-0.4967648,1.175318,-0.2068712,-0.8328975,1.245847,-0.2074445,-0.8854074,1.161349,0.09515441,-0.101134,1.077855,0.1335149,-0.5092932,1.157831,0.1660936,-0.8559335,1.21153,0.1655203,-0.9084433,1.127033,
0.02670238,-0.03287318,1.071625,0.02980596,0.03229703,1.062138,0.04514113,0.358075,1.030231,0.08230045,0.5487146,1.085567,-0.1208157,0.241454,1.021344,-0.2296681,0.05674624,1.107808,-0.2772899,-0.123189,1.205625,-0.2726907,-0.1960501,1.237697,0.1846498,0.2341592,1.021595,0.2866265,0.03313372,1.109898,0.290494,-0.1614563,1.191964,0.3480983,-0.1962935,1.149225,-0.04833063,-0.1009779,1.075527,-0.1340617,-0.4967648,1.175318,-0.2068712,-0.8328975,1.245847,-0.2074445,-0.8854074,1.161349,0.09515441,-0.101134,1.077855,0.1335149,-0.5092932,1.157831,0.1660936,-0.8559335,1.21153,0.1655203,-0.9084433,1.127033,
0.02154554,-0.03194693,1.07606,0.02441628,0.03334442,1.066482,0.03859542,0.3597848,1.034011,0.07575474,0.5504243,1.089338,-0.1277812,0.2414385,1.023087,-0.2358442,0.05699718,1.109071,-0.2690655,-0.1246709,1.209079,-0.2801392,-0.185227,1.246671,0.1806616,0.2340397,1.023705,0.2798889,0.03416624,1.111396,0.2838955,-0.1596878,1.194701,0.3404301,-0.2062883,1.163375,-0.05392952,-0.1006384,1.080346,-0.1365836,-0.4975539,1.17681,-0.2067747,-0.8346205,1.244509,-0.2072451,-0.8871377,1.160109,0.09088464,-0.1007175,1.082125,0.131125,-0.5088807,1.159294,0.1652977,-0.855499,1.210608,0.1648273,-0.9080162,1.126208,
0.02154554,-0.03194693,1.07606,0.02441628,0.03334442,1.066482,0.03859542,0.3597848,1.034011,0.07575474,0.5504243,1.089338,-0.1277812,0.2414385,1.023087,-0.2358442,0.05699718,1.109071,-0.2690655,-0.1246709,1.209079,-0.2801392,-0.185227,1.246671,0.1806616,0.2340397,1.023705,0.2798889,0.03416624,1.111396,0.2838955,-0.1596878,1.194701,0.3404301,-0.2062883,1.163375,-0.05392952,-0.1006384,1.080346,-0.1365836,-0.4975539,1.17681,-0.2067747,-0.8346205,1.244509,-0.2072451,-0.8871377,1.160109,0.09088464,-0.1007175,1.082125,0.131125,-0.5088807,1.159294,0.1652977,-0.855499,1.210608,0.1648273,-0.9080162,1.126208,
0.01540483,-0.03062708,1.079935,0.0171278,0.03477635,1.070349,0.02376272,0.3618988,1.03744,0.06092201,0.5525383,1.092759,-0.1334322,0.2413609,1.024214,-0.2417599,0.05716226,1.110147,-0.2688451,-0.1259244,1.209269,-0.2778735,-0.1869533,1.246565,0.17621,0.2340844,1.025859,0.2715435,0.03436646,1.113877,0.2729265,-0.1589311,1.198102,0.3067364,-0.2282084,1.218017,-0.05927324,-0.09969755,1.084284,-0.1386016,-0.49789,1.176908,-0.2059576,-0.8359864,1.241335,-0.2061312,-0.8884907,1.157032,0.08617863,-0.0999127,1.085922,0.1213058,-0.508257,1.162477,0.1511315,-0.8549731,1.21326,0.1509579,-0.9074774,1.128957,
0.01540483,-0.03062708,1.079935,0.0171278,0.03477635,1.070349,0.02376272,0.3618988,1.03744,0.06092201,0.5525383,1.092759,-0.1334322,0.2413609,1.024214,-0.2417599,0.05716226,1.110147,-0.2688451,-0.1259244,1.209269,-0.2778735,-0.1869533,1.246565,0.17621,0.2340844,1.025859,0.2715435,0.03436646,1.113877,0.2729265,-0.1589311,1.198102,0.3067364,-0.2282084,1.218017,-0.05927324,-0.09969755,1.084284,-0.1386016,-0.49789,1.176908,-0.2059576,-0.8359864,1.241335,-0.2061312,-0.8884907,1.157032,0.08617863,-0.0999127,1.085922,0.1213058,-0.508257,1.162477,0.1511315,-0.8549731,1.21326,0.1509579,-0.9074774,1.128957,
0.009228346,-0.02894763,1.082819,0.01126621,0.03564875,1.072384,0.01862424,0.3592331,1.036199,0.05578354,0.5498725,1.091508,-0.1401172,0.2417398,1.025369,-0.2522049,0.04795801,1.117109,-0.2715196,-0.1368366,1.214795,-0.2779578,-0.1984349,1.251611,0.1710947,0.2342252,1.027711,0.263356,0.03604873,1.116463,0.2654501,-0.1572001,1.200507,0.2784807,-0.226762,1.236845,-0.06597868,-0.09794019,1.088216,-0.1452427,-0.4964271,1.178173,-0.2125336,-0.8347213,1.240325,-0.2125341,-0.8875416,1.156325,0.08006737,-0.09868759,1.089878,0.1107457,-0.5069953,1.166387,0.1367899,-0.853627,1.217123,0.1367894,-0.9064472,1.133122,
0.009228346,-0.02894763,1.082819,0.01126621,0.03564875,1.072384,0.01862424,0.3592331,1.036199,0.05578354,0.5498725,1.091508,-0.1401172,0.2417398,1.025369,-0.2522049,0.04795801,1.117109,-0.2715196,-0.1368366,1.214795,-0.2779578,-0.1984349,1.251611,0.1710947,0.2342252,1.027711,0.263356,0.03604873,1.116463,0.2654501,-0.1572001,1.200507,0.2784807,-0.226762,1.236845,-0.06597868,-0.09794019,1.088216,-0.1452427,-0.4964271,1.178173,-0.2125336,-0.8347213,1.240325,-0.2125341,-0.8875416,1.156325,0.08006737,-0.09868759,1.089878,0.1107457,-0.5069953,1.166387,0.1367899,-0.853627,1.217123,0.1367894,-0.9064472,1.133122,
0.00332691,-0.02736621,1.084933,0.005406557,0.03710568,1.074212,0.01461411,0.3598018,1.036449,0.05177341,0.5504413,1.091749,-0.1505557,0.2426186,1.026514,-0.2587812,0.05184196,1.115196,-0.2764572,-0.1334797,1.212038,-0.2823492,-0.1952536,1.248571,0.161867,0.2347994,1.02965,0.253168,0.04473637,1.116225,0.2561654,-0.1480873,1.200825,0.2570582,-0.2159044,1.242288,-0.0719219,-0.09654848,1.090584,-0.1490318,-0.4956801,1.178028,-0.2144794,-0.8344465,1.238032,-0.2142735,-0.8873855,1.15421,0.07418634,-0.09736287,1.092355,0.1074675,-0.5052335,1.168064,0.1357151,-0.8514172,1.218108,0.1359211,-0.9043562,1.134286,
