"283409961060363.6","-43791231814288.22","-51148.66774116171","-43791231814288.22","6766425968454.886","7925.92436454562","-51148.66774116171","7925.92436454562","0.0004319023357568537"
"482156785746861.5","-155992721035029.88","-47500.43715810624","-155992721035029.88","50468500020239.66","15390.906357956283","-47500.43715810624","15390.906357956283","0.0007602050712633016"
"224055190547376.75","-140022930329451.47","9859.529777527865","-140022930329451.47","87507105238414.19","-6161.753822897356","9859.529777527865","-6161.753822897356","0.00029021530538802463"
"200181657986319.1","-46782565301053.22","-6316.083970693574","-46782565301053.22","10933112082758.44","1477.193256097103","-6316.083970693574","1477.193256097103","2.6798473049642928e-05"
"190905610257823.22","-3828083598792.2407","-37052.94624037143","-3828083598792.2407","76761867938.27873","742.1087661395976","-37052.94624037143","742.1087661395976","5.909278749341476e-05"
"189981318215584.03","22009451229116.66","-27821.188119139213","22009451229116.66","2549808416355.8486","-3224.671462475413","-27821.188119139213","-3224.671462475413","5.903883294905899e-05"
"174216497928637.5","11946697572167.34","7219.446173551216","11946697572167.34","819231238508.6465","493.29358799996606","7219.446173551216","493.29358799996606","0.0002242153272459195"
"143995417376731.0","16695332157551.438","4053.3125574253504","16695332157551.438","1935715375659.9114","469.69457272711867","4053.3125574253504","469.69457272711867","6.882554276800606e-05"
"88647143329051.28","10232015212560.496","-3358.38090285702","10232015212560.496","1181021173589.0684","-388.54974932287274","-3358.38090285702","-388.54974932287274","7.178985762496237e-05"
"28892440286049.832","17840654214868.77","-2501.2670993161023","17840654214868.77","11016339978313.232","-1546.0353262144263","-2501.2670993161023","-1546.0353262144263","0.00010721995170580179"
"9320120531595.373","10927186591189.88","1122.9042037878253","10927186591189.88","12811359016150.957","1316.7683786976938","1122.9042037878253","1316.7683786976938","3.567218861634998e-05"
"7061360410347.32","6596594780253.266","1522.332307028219","6596594780253.266","6162419454315.895","1421.8832660370645","1522.332307028219","1421.8832660370645","2.170756935120262e-05"
"6995211952236.258","7256296879803.435","-6742.739333200324","7256296879803.435","7527126768331.686","-6990.724659587666","-6742.739333200324","-6990.724659587666","0.00027329585354913714"
"11381478202043.207","-1176786923727.982","-9838.89335241623","-1176786923727.982","121673950684.14932","1014.4405468606869","-9838.89335241623","1014.4405468606869","0.0005349318273531852"
"30151836051975.883","-942560964830.1237","-2329.9720300043195","-942560964830.1237","29465281258.145294","69.38202695217106","-2329.9720300043195","69.38202695217106","0.000429356515756854"
"30310041323725.363","-7928158531548.753","-17408.383108193637","-7928158531548.753","2073758447276.9375","4555.32651884649","-17408.383108193637","4555.32651884649","0.0009159256490785015"
"54634901307156.92","10870203439375.441","-70892.1668042031","10870203439375.441","2162744873751.9727","-14083.076707166241","-70892.1668042031","-14083.076707166241","0.001697190551613597"
"19577077324069.39","-15389271671282.139","-23606.121254752965","-15389271671282.139","12097295934032.133","18543.562247398087","-23606.121254752965","18543.562247398087","0.0008328404117627201"
"108641688910233.61","-4555249531893.494","31377.272847742228","-4555249531893.494","190997714925.65048","-1315.8009098464968","31377.272847742228","-1315.8009098464968","0.00036673983778460573"
"147786101630631.7","42461962172614.7","5331.772852769164","42461962172614.7","12200188251743.695","1530.8539771720755","5331.772852769164","1530.8539771720755","0.00016989687020073038"
"105308323572797.08","17913143571856.93","21563.019924997607","17913143571856.93","3047059441521.2373","3667.506105998871","21563.019924997607","3667.506105998871","2.6368486582603493e-05"
"129980773565185.77","35895154482072.85","14641.047150307919","35895154482072.85","9912713258580.25","4042.0431825582546","14641.047150307919","4042.0431825582546","3.630276058172027e-05"
"190417060689308.25","69276666976572.164","-29234.717369660997","69276666976572.164","25203921216172.926","-10635.596924635545","-29234.717369660997","-10635.596924635545","0.00033589140163603617"
"42585800135031.24","12578163087618.455","37867.05447615986","12578163087618.455","3715092597006.903","11185.115337247627","37867.05447615986","11185.115337247627","0.0009506980975395177"
"199427827850.96704","693151929224.0293","-711.4188594303342","693151929224.0293","2409214883906.708","-2669.5832716260593","-711.4188594303342","-2669.5832716260593","0.002304681206685068"
"1203160663320.0386","-2049112231167.7815","-161.57457907436813","-2049112231167.7815","3489864222619.2095","340.43782141777626","-161.57457907436813","340.43782141777626","0.0015310949201834314"
"207102452268043.12","50967688181576.48","-65895.28181619238","50967688181576.48","12543092683295.848","-16217.241626926432","-65895.28181619238","-16217.241626926432","0.0002442704029349277"
