"75728863268141.66","-18986662756853.754","-234385.93620834287","-18986662756853.754","4760316819001.587","58764.78742060779","-234385.93620834287","58764.78742060779","0.001042604898661526"
"136949664128812.4","-16697464875739.672","-201199.91504102325","-16697464875739.672","2035823872729.5781","24528.89057706975","-201199.91504102325","24528.89057706975","0.0004912722200404128"
"102108180668897.64","21433110005153.29","83017.94361528345","21433110005153.29","4498936655690.461","17426.10084663197","83017.94361528345","17426.10084663197","0.0002043354515660014"
"121273209965824.97","-33751542907917.824","59531.92189921231","-33751542907917.824","9393390912572.959","-16571.224819673254","59531.92189921231","-16571.224819673254","0.00045300142135220044"
"134503698039113.66","-95901102223182.77","67604.09278596648","-95901102223182.77","68377461606389.31","-48198.978195628806","67604.09278596648","-48198.978195628806","0.00029996087617730844"
"23948295141919.11","-10394642758569.871","40477.53591413219","-10394642758569.871","4511745134662.13","-17568.26351991058","40477.53591413219","-17568.26351991058","0.00034167397663440217"
"250090674363989.6","185219815009643.47","-381582.8868154949","185219815009643.47","137175766550637.69","-282605.1956222456","-381582.8868154949","-282605.1956222456","0.0014043676521756836"
"882498608438257.8","55930983608231.58","-1197164.7026401216","55930983608231.58","3544793107466.1655","-75870.97479509709","-1197164.7026401216","-75870.97479509709","0.002710077889540687"
"340741895173214.44","86952801000562.36","-449491.8057998511","86952801000562.36","22189199708292.633","-114705.40997431506","-449491.8057998511","-114705.40997431506","0.0011506069270542602"
"2745037830074.438","37016651356918.64","19569.778520456042","37016651356918.64","499167235029796.9","264001.49975431425","19569.778520456042","264001.49975431425","0.00034529097913555036"
"553386602639413.3","330653933026874.1","214773.43781506934","330653933026874.1","197568974930986.66","128332.86204003138","214773.43781506934","128332.86204003138","0.00017950507036048125"
"182933424364783.3","69683948276103.36","34919.000490651975","69683948276103.36","26544371177611.133","13303.810750767529","34919.000490651975","13303.810750767529","0.00011740890567268253"
"11889767061867.543","-10008747253818.139","27449.876590511238","-10008747253818.139","8425314308384.869","-23107.20154913186","27449.876590511238","-23107.20154913186","0.00010346644004298365"
"5945056845314.518","27145186789865.156","-4576.968890071032","27145186789865.156","123945187515605.62","-20897.03891686294","-4576.968890071032","-20897.03891686294","4.114865968633916e-05"
"1805667342499.3777","-6236529618675.4375","5283.609164433018","-6236529618675.4375","21540127623393.69","-18248.21766070213","5283.609164433018","-18248.21766070213","8.3481534094498e-05"
"10886074598.127712","374672112029.2578","446.204799138581","374672112029.2578","12895556331641.205","15370.19930541957","446.204799138581","15370.19930541957","5.705857833914387e-05"
"7713980607731.396","11136096467266.654","-2612.3647875222778","11136096467266.654","16076349435952.453","-3771.5931441471803","-2612.3647875222778","-3771.5931441471803","6.058341754094313e-05"
"4905631484455.962","23932612867974.66","40158.704268790265","23932612867974.66","116757651269564.81","195938.56198590423","40158.704268790265","195938.56198590423","0.0015311043648251488"
"4136331100303.472","-39910341196268.61","-26478.382556727658","-39910341196268.61","385084123741178.44","255542.4707981262","-26478.382556727658","255542.4707981262","0.001679277359417644"
"11389106062235.705","-16265203393959.867","885.7544723524517","-16265203393959.867","23228939878554.023","-1273.0796949088153","885.7544723524517","-1273.0796949088153","0.0005216251141561803"
"6063889707933.651","11101371104982.963","-19510.79497216645","11101371104982.963","20323662980621.93","-35697.73133882905","-19510.79497216645","-35697.73133882905","0.0012618152929830923"
"69302574468929.61","12130728226062.793","-27466.063131434494","12130728226062.793","2123363711286.085","-4808.499352815587","-27466.063131434494","-4808.499352815587","0.0002479490542303725"
"96471130529331.97","-19659074075593.105","4344.141903472092","-19659074075593.105","4006164407971.746","-887.4741297983181","4344.141903472092","-887.4741297983181","0.00025784927345866835"
"138051563096206.5","-31792344122120.75","26211.661116426356","-31792344122120.75","7321562810968.678","-6033.98092196972","26211.661116426356","-6033.98092196972","9.21494569150309e-05"
"54585794237609.195","28427419212034.367","-41474.33950991851","28427419212034.367","14804550981882.32","-21602.448592155364","-41474.33950991851","-21602.448592155364","0.000153447013650574"
"125731397896725.0","84445057594264.08","111.21940917327247","84445057594264.08","56715887188382.34","74.90398114921507","111.21940917327247","74.90398114921507","4.840624777967409e-05"
"49517311764276.26","32395640199915.742","28119.590532895112","32395640199915.742","21194153731667.207","18398.10154381265","28119.590532895112","18398.10154381265","0.00010951458059023746"
